# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = sporadic_survival_model
# start_datetime = 2022-07-13 15:18:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = sporadic-survival.data.json
# init = 2 (Default)
# random
#   seed = 4283284196 (Default)
# output
#   file = sporadic-survival-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,lambda.1,lambda.2,lambda.3,lambda.4,delta,theta,model_surv_1y.1,model_surv_1y.2,model_surv_1y.3,model_surv_1y.4,model_surv_5y.1,model_surv_5y.2,model_surv_5y.3,model_surv_5y.4
# Adaptation terminated
# Step size = 0.230728
# Diagonal elements of inverse mass matrix:
# 0.00397548, 0.00581114, 0.00480184, 0.0394736, 0.0277306, 0.00500012
-24.0659,0.993052,0.230728,3,7,0,24.2465,0.0166226,0.0707617,0.261418,1.99572,4.30683,1.38782,0.987384,0.948878,0.838286,0.456287,0.927573,0.75833,0.485349,0.14945
-22.2308,0.852167,0.230728,4,31,0,26.7343,0.0164057,0.0815086,0.276801,2.22238,3.58931,1.44259,0.988219,0.94476,0.839269,0.460459,0.929212,0.736437,0.480251,0.148659
-21.9086,0.922462,0.230728,4,15,0,27.1056,0.0168037,0.0845385,0.282525,2.08402,3.58131,1.42778,0.987945,0.942872,0.83655,0.47104,0.927616,0.729306,0.474444,0.152692
-22.5086,0.945279,0.230728,4,31,0,26.0688,0.019513,0.0902955,0.327199,3.50217,2.75951,1.73601,0.987349,0.945124,0.835172,0.455654,0.919403,0.730221,0.476536,0.167263
-22.2562,0.921379,0.230728,4,31,0,25.4276,0.0164986,0.0788857,0.297486,2.23872,3.33973,1.39697,0.988438,0.947608,0.832811,0.463281,0.929023,0.741855,0.461255,0.143296
-22.2268,0.877382,0.230728,4,23,0,26.5877,0.0183228,0.0865432,0.297244,2.77706,2.63262,1.51962,0.988326,0.947939,0.847303,0.473138,0.923473,0.731931,0.477349,0.152356
-22.1077,0.949917,0.230728,3,7,0,23.645,0.0186724,0.0813145,0.317607,2.69036,2.59669,1.5333,0.988178,0.95117,0.840089,0.481169,0.922275,0.743713,0.465024,0.156504
-21.7596,0.998969,0.230728,4,15,0,23.0885,0.0180212,0.0853503,0.303877,2.41051,3.06681,1.57627,0.987789,0.945546,0.836738,0.47858,0.923972,0.733995,0.475244,0.162032
-20.3835,0.972224,0.230728,4,15,0,22.409,0.0184309,0.0821663,0.315681,2.92668,2.76204,1.57477,0.988022,0.949486,0.837697,0.463557,0.922952,0.742136,0.469026,0.153861
-21.3594,0.90962,0.230728,4,15,0,22.9388,0.0187481,0.0817079,0.317235,3.12249,2.93128,1.65658,0.98753,0.948679,0.83469,0.45373,0.921679,0.744596,0.474533,0.157385
-22.6857,0.982544,0.230728,4,15,0,24.1633,0.0173583,0.0771248,0.322052,3.09303,2.64257,1.50155,0.988912,0.953152,0.836893,0.455596,0.927068,0.751864,0.458705,0.145413
-21.786,0.999325,0.230728,3,15,0,25.1008,0.0172547,0.0937306,0.324949,2.98835,2.90711,1.66937,0.988546,0.941947,0.832233,0.462117,0.927397,0.720706,0.470996,0.161462
-21.5116,0.96113,0.230728,4,15,0,23.3564,0.0178289,0.0905773,0.328396,3.41719,2.76298,1.73561,0.988416,0.944938,0.834633,0.458362,0.925656,0.72964,0.475757,0.167765
-24.3135,0.907196,0.230728,4,15,0,26.3109,0.0193314,0.101233,0.317962,2.89625,2.66731,1.6252,0.987633,0.939688,0.839427,0.474942,0.919929,0.706275,0.472882,0.162768
-26.8104,0.89349,0.230728,4,15,0,28.3262,0.0159944,0.0704365,0.319882,2.75096,3.25189,1.55741,0.988902,0.953489,0.82666,0.44814,0.931489,0.766075,0.461925,0.147899
-22.7238,0.818438,0.230728,4,15,0,30.5399,0.016487,0.0880072,0.302803,2.82626,2.93992,1.66248,0.988999,0.944975,0.840469,0.467776,0.930263,0.731669,0.48445,0.163055
-22.7724,0.989174,0.230728,3,7,0,24.7701,0.0172594,0.0922056,0.298385,2.96694,3.04581,1.635,0.988331,0.941762,0.840103,0.453326,0.92707,0.721944,0.484432,0.155217
-21.3735,0.999987,0.230728,3,7,0,23.9953,0.0170061,0.0892085,0.31761,2.70875,2.74728,1.5516,0.988957,0.945564,0.836956,0.473399,0.928336,0.726753,0.465677,0.155248
-25.9247,0.952666,0.230728,3,7,0,26.4659,0.0164897,0.0940203,0.313694,3.22468,2.30357,1.41304,0.990087,0.946796,0.847708,0.464251,0.930973,0.715339,0.458539,0.143654
-21.4725,0.997208,0.230728,3,15,0,27.507,0.0185492,0.0953452,0.331549,3.2022,2.46098,1.56828,0.988532,0.944723,0.838423,0.468886,0.923161,0.716804,0.460601,0.158156
-21.741,0.950579,0.230728,3,15,0,24.5809,0.0181911,0.0837253,0.339318,3.36209,2.72515,1.74611,0.988253,0.949088,0.831411,0.463373,0.924403,0.743852,0.470506,0.170527
-22.8686,0.857532,0.230728,2,3,0,23.3817,0.0181854,0.0824361,0.341265,3.3426,2.62755,1.76238,0.988438,0.950572,0.833085,0.471073,0.924669,0.747467,0.471518,0.175485
-22.198,0.94747,0.230728,4,15,0,24.192,0.0177236,0.0873612,0.303443,2.37942,2.79088,1.43597,0.988416,0.946112,0.84046,0.480697,0.925203,0.726701,0.463863,0.14827
-23.4564,0.829586,0.230728,4,23,0,26.0214,0.017124,0.0759099,0.279589,1.97377,3.81204,1.47779,0.987474,0.947382,0.835686,0.479164,0.926249,0.749544,0.480562,0.163678
-23.9989,0.94872,0.230728,4,15,0,26.102,0.0154408,0.0801228,0.269268,1.80608,4.10393,1.33031,0.988424,0.943249,0.835636,0.475116,0.932333,0.734808,0.473858,0.152148
-21.8344,0.873414,0.230728,4,15,0,26.2183,0.0179091,0.0780859,0.292782,2.20091,3.26447,1.37253,0.987565,0.948478,0.835771,0.466811,0.923541,0.743268,0.462662,0.142016
-22.5536,0.914161,0.230728,4,15,0,24.3161,0.0171948,0.0827151,0.277045,2.12872,3.79173,1.3802,0.987437,0.942946,0.835911,0.456014,0.925733,0.731237,0.473386,0.143682
-22.5174,0.977345,0.230728,4,31,0,25.682,0.0184178,0.0734474,0.324529,2.9559,2.715,1.60495,0.988118,0.954855,0.835558,0.467583,0.923182,0.76246,0.466502,0.158227
-21.282,0.999022,0.230728,3,7,0,22.9541,0.0180399,0.0775663,0.314279,3.06018,2.8038,1.62793,0.988204,0.951902,0.838033,0.460203,0.924496,0.753373,0.47459,0.157515
-23.8094,0.924836,0.230728,4,15,0,26.532,0.0168036,0.0852623,0.346975,3.61999,2.81133,1.76247,0.988996,0.947605,0.826888,0.451482,0.929504,0.740747,0.467079,0.168151
-23.1512,0.997761,0.230728,4,15,0,24.6425,0.0170289,0.0837628,0.343468,3.31751,2.88871,1.78078,0.988729,0.947939,0.826865,0.45964,0.928562,0.743939,0.470247,0.170798
-22.8557,0.996466,0.230728,4,15,0,25.3351,0.0191496,0.0895564,0.298478,2.35614,3.21154,1.50879,0.986808,0.942019,0.835794,0.47013,0.919259,0.722516,0.471969,0.154165
-24.0497,0.982446,0.230728,4,15,0,24.5332,0.016187,0.0757093,0.322991,2.49502,3.15124,1.51903,0.988897,0.950742,0.826543,0.464041,0.930781,0.753197,0.456686,0.151307
-22.5005,0.999686,0.230728,4,31,0,25.2764,0.0201626,0.0901855,0.32642,3.05008,2.69175,1.63628,0.987062,0.945583,0.835714,0.467526,0.916838,0.727738,0.468404,0.161376
-22.9118,0.995375,0.230728,4,15,0,23.9425,0.0166639,0.0895076,0.324783,3.29915,2.40976,1.50391,0.989776,0.948255,0.84158,0.462462,0.930249,0.726736,0.459098,0.151042
-25.3216,0.798237,0.230728,4,15,0,27.8283,0.0168823,0.0931522,0.327434,2.62904,2.90225,1.44554,0.988783,0.941949,0.828406,0.459817,0.928276,0.714379,0.44787,0.141058
-23.382,0.86271,0.230728,3,7,0,27.6046,0.0171885,0.0950479,0.310307,2.72926,2.6378,1.57025,0.989031,0.94325,0.842476,0.480056,0.9279,0.716306,0.473024,0.159477
-21.5747,1,0.230728,3,7,0,23.6537,0.0175173,0.0922676,0.313981,2.73199,2.78208,1.49432,0.988568,0.943471,0.836993,0.464831,0.926166,0.718465,0.462345,0.146892
-22.0984,0.993185,0.230728,4,15,0,24.5016,0.0167056,0.0881182,0.32954,3.12914,2.49468,1.55765,0.989592,0.948296,0.838206,0.468659,0.930019,0.730686,0.460542,0.156378
-22.1944,0.994097,0.230728,3,15,0,24.2497,0.0166665,0.0912622,0.328126,3.19425,2.53527,1.55387,0.989541,0.946214,0.837696,0.463018,0.93007,0.72391,0.46073,0.154056
-22.4199,0.999752,0.230728,4,15,0,23.197,0.0202606,0.0875412,0.324923,3.28787,2.62604,1.64502,0.987137,0.947603,0.837876,0.462407,0.916658,0.733703,0.47061,0.161794
-24.8182,0.951674,0.230728,4,15,0,27.2118,0.0159361,0.0754334,0.331895,2.87634,3.07423,1.68797,0.989177,0.951541,0.826584,0.461512,0.932245,0.758447,0.467561,0.163012
-22.4102,0.950472,0.230728,4,15,0,27.4836,0.0193974,0.0975982,0.325152,3.30396,2.60638,1.61626,0.987713,0.94221,0.837896,0.460256,0.919795,0.713147,0.467949,0.158716
-22.5072,0.988498,0.230728,4,15,0,24.0146,0.0172568,0.0809439,0.341792,3.42983,2.60041,1.70799,0.989064,0.95155,0.832842,0.464649,0.928062,0.749272,0.466476,0.169144
-21.9695,0.939051,0.230728,3,15,0,25.2909,0.017696,0.0818677,0.345311,3.3642,2.68501,1.66709,0.988633,0.950338,0.829025,0.458194,0.926129,0.745753,0.460038,0.162138
-23.5829,0.991941,0.230728,4,15,0,25.2913,0.020132,0.0948729,0.329084,3.87839,2.21708,1.5697,0.988163,0.9475,0.846069,0.464722,0.918025,0.719663,0.464641,0.164053
-21.1306,0.903963,0.230728,4,15,0,25.0484,0.0172525,0.0828676,0.326195,2.82242,2.68312,1.55275,0.98891,0.949649,0.834966,0.471003,0.92752,0.740422,0.460716,0.154585
-23.1529,0.908499,0.230728,4,31,0,23.9725,0.0192455,0.0858019,0.320197,2.39968,3.025,1.54439,0.987039,0.945508,0.830304,0.4782,0.919308,0.732259,0.461616,0.158783
-21.1085,0.986573,0.230728,2,7,0,24.521,0.018337,0.0828458,0.305313,3.06682,2.76762,1.57258,0.988072,0.949054,0.841746,0.456545,0.923289,0.740589,0.475694,0.151454
-22.6965,0.970023,0.230728,4,15,0,26.2352,0.0195573,0.0837173,0.325979,3.8552,2.46133,1.67462,0.987927,0.951125,0.841755,0.457312,0.91974,0.74341,0.473955,0.167613
-22.2075,0.775778,0.230728,4,15,0,25.8237,0.0174818,0.0946093,0.330351,2.76593,2.76054,1.58097,0.988632,0.942464,0.831983,0.47234,0.926568,0.716823,0.46029,0.157502
-23.4549,0.945766,0.230728,3,15,0,24.6113,0.0183838,0.08923,0.300242,3.42326,2.60619,1.65589,0.988347,0.946851,0.848119,0.459667,0.923683,0.730743,0.487762,0.162683
-25.1255,0.993197,0.230728,4,15,0,25.9102,0.0176795,0.0919353,0.370533,3.53672,2.38501,1.57958,0.989218,0.947297,0.826323,0.463084,0.926646,0.724422,0.439836,0.160058
-22.7506,0.998914,0.230728,4,15,0,27.9715,0.0172505,0.0943993,0.338014,2.92798,2.56316,1.59468,0.98913,0.944311,0.833736,0.47672,0.927883,0.718849,0.458351,0.161237
-21.5289,0.999046,0.230728,4,15,0,24.3287,0.0182117,0.0913139,0.325541,2.99121,2.9844,1.68972,0.987798,0.942797,0.830783,0.460203,0.923699,0.725714,0.472053,0.162435
-25.4308,0.519066,0.230728,2,7,0,26.5153,0.0184097,0.091317,0.32704,3.27489,3.15454,1.67449,0.987405,0.941613,0.826935,0.438766,0.922641,0.724509,0.468869,0.153199
-22.4096,0.981199,0.230728,3,11,0,27.2931,0.017669,0.0759815,0.320734,3.11844,2.71983,1.53965,0.988581,0.953295,0.836154,0.453725,0.925826,0.755036,0.462693,0.147898
-22.2871,0.874431,0.230728,4,15,0,25.254,0.0188193,0.0847768,0.333626,3.25544,2.96705,1.74232,0.987431,0.946771,0.828611,0.454642,0.921602,0.740449,0.472039,0.165168
-22.692,0.994703,0.230728,3,7,0,23.5736,0.0188901,0.0862624,0.335647,3.14321,3.01967,1.75205,0.9873,0.945572,0.826966,0.457673,0.921278,0.737489,0.471446,0.166771
-25.1391,0.991504,0.230728,4,15,0,27.948,0.0205451,0.0992608,0.329101,3.85527,2.26719,1.51299,0.987789,0.944608,0.843979,0.45589,0.916166,0.708831,0.458635,0.154873
-23.3829,0.870622,0.230728,4,15,0,27.0652,0.0162975,0.0784282,0.320271,3.21966,2.97526,1.70212,0.989075,0.950373,0.833214,0.451883,0.931028,0.752652,0.476483,0.160652
-21.8085,0.980424,0.230728,2,7,0,26.7364,0.0176283,0.0856464,0.300714,3.01153,2.84128,1.65362,0.988408,0.947023,0.843077,0.462866,0.926052,0.736692,0.485657,0.160525
-22.5202,0.895601,0.230728,4,23,0,23.4967,0.0179699,0.0811251,0.333097,2.80577,3.08999,1.61431,0.987791,0.94796,0.824812,0.457488,0.924236,0.743994,0.459862,0.155404
-22.455,0.996233,0.230728,3,7,0,24.8196,0.0179052,0.0795515,0.3109,3.21126,2.62268,1.49945,0.988605,0.951923,0.841771,0.451561,0.925021,0.746487,0.466054,0.144507
-23.5946,0.67041,0.230728,2,3,0,27.1274,0.0174677,0.0770535,0.309098,3.13418,2.44624,1.5103,0.989217,0.954718,0.8468,0.467159,0.927115,0.753441,0.469761,0.15191
-24.788,0.990086,0.230728,4,31,0,27.3678,0.0166962,0.0813613,0.264919,2.21999,4.10742,1.52805,0.987509,0.942736,0.8401,0.454681,0.927792,0.737926,0.495711,0.157971
-22.9417,0.988099,0.230728,4,31,0,26.4212,0.0167049,0.0814759,0.306053,2.17118,3.59534,1.53101,0.988007,0.944882,0.827118,0.472946,0.928247,0.7391,0.467161,0.162154
-27.4489,0.849181,0.230728,4,23,0,31.3744,0.0193418,0.0762291,0.358453,2.7232,2.67941,1.60803,0.987601,0.95351,0.823423,0.481472,0.919811,0.756449,0.446932,0.163389
-22.4787,0.999381,0.230728,4,15,0,30.4907,0.0193887,0.0857241,0.337243,3.56142,2.24577,1.48833,0.988516,0.95184,0.84131,0.463949,0.92041,0.735398,0.451339,0.153733
-29.4024,0.862462,0.230728,4,31,0,32.5011,0.0201941,0.0911712,0.344671,2.40707,2.65059,1.4477,0.987111,0.945103,0.82714,0.487461,0.916187,0.719898,0.438986,0.151118
-24.8948,0.966885,0.230728,4,31,0,32.7286,0.0174332,0.0907134,0.353214,4.74752,2.42317,1.70382,0.989295,0.947746,0.83308,0.443301,0.92779,0.730433,0.46103,0.170226
-25.7284,0.971819,0.230728,4,15,0,27.2543,0.018668,0.0876756,0.367833,5.02117,2.34961,1.69006,0.98871,0.950036,0.829768,0.442933,0.923356,0.736553,0.452437,0.17097
-26.2661,0.96571,0.230728,5,31,0,28.5484,0.015799,0.0684192,0.23214,1.41807,6.03512,1.09629,0.986996,0.946169,0.839375,0.474651,0.929281,0.75414,0.481264,0.142289
-26.1719,0.583572,0.230728,4,15,0,30.0917,0.0167635,0.0792873,0.251384,1.46288,5.10602,1.12763,0.986696,0.940303,0.834104,0.481964,0.925816,0.728468,0.466905,0.144372
-25.8334,0.988538,0.230728,5,31,0,28.19,0.0167839,0.0672901,0.261324,1.61519,5.33432,1.30862,0.986564,0.948575,0.829746,0.474683,0.926095,0.76343,0.47567,0.158968
-25.2455,0.928703,0.230728,4,15,0,27.4632,0.0164832,0.0785228,0.247625,1.5701,4.39938,1.16434,0.987398,0.942992,0.841879,0.48202,0.927497,0.732797,0.475876,0.143
-27.3483,0.930191,0.230728,4,15,0,31.2594,0.0180416,0.0657844,0.26595,1.64077,4.96357,1.22324,0.985802,0.950353,0.828618,0.468096,0.921011,0.765774,0.46384,0.145774
-28.2797,0.766041,0.230728,4,15,0,33.8622,0.0170906,0.0825638,0.246921,1.89534,3.38453,1.21203,0.98796,0.944814,0.853712,0.474907,0.926157,0.727531,0.484866,0.133391
-26.3985,0.979724,0.230728,3,7,0,30.1907,0.0168724,0.0834854,0.266676,1.82743,3.57466,1.14116,0.987883,0.943118,0.84071,0.468607,0.926614,0.722362,0.458779,0.126229
-23.1323,0.988697,0.230728,4,15,0,30.6163,0.0170841,0.078101,0.27633,2.3062,3.84772,1.55773,0.987473,0.945932,0.837768,0.457443,0.926578,0.746644,0.490194,0.159008
-21.8007,0.982409,0.230728,4,15,0,25.5227,0.0187576,0.0892451,0.325009,3.65776,2.36184,1.52125,0.988619,0.948877,0.842969,0.45527,0.92251,0.728173,0.461088,0.15301
-22.6815,0.8985,0.230728,3,7,0,26.7754,0.0194645,0.0869095,0.337342,2.97637,2.47157,1.47779,0.987946,0.949059,0.834845,0.469319,0.919448,0.73089,0.448019,0.148548
-23.1434,0.989401,0.230728,4,15,0,24.6066,0.0181105,0.0963333,0.323851,4.01958,2.32586,1.57521,0.989087,0.945579,0.844984,0.453133,0.925176,0.716123,0.467327,0.159868
-27.0738,0.884817,0.230728,3,15,0,29.722,0.0194562,0.0860211,0.335958,3.33645,2.04635,1.33098,0.988987,0.953629,0.846376,0.47347,0.920376,0.731789,0.438369,0.142652
-21.8612,0.820517,0.230728,3,7,0,29.5118,0.0178215,0.0934351,0.3128,3.08043,2.59405,1.50274,0.988711,0.944422,0.841704,0.459212,0.92541,0.717489,0.465307,0.14702
-21.098,0.896158,0.230728,3,15,0,26.0662,0.0192171,0.0865115,0.32,3.19232,2.62326,1.64257,0.987793,0.948194,0.839818,0.466078,0.920505,0.735746,0.473494,0.162439
-20.8235,0.995118,0.230728,3,15,0,22.6608,0.0182874,0.0872328,0.319838,3.39727,2.66324,1.65727,0.9883,0.947488,0.839158,0.457326,0.923925,0.734483,0.474648,0.161318
-21.2348,0.965261,0.230728,4,15,0,21.8184,0.0177815,0.0873214,0.337928,2.91545,2.69453,1.59292,0.988558,0.947102,0.830651,0.469514,0.925591,0.732195,0.457261,0.157827
-22.5459,0.989398,0.230728,4,15,0,23.3892,0.0168442,0.0782144,0.308775,3.12335,2.71484,1.61271,0.989118,0.95213,0.841902,0.460851,0.929166,0.751995,0.4774,0.157008
-23.9734,0.974482,0.230728,4,15,0,27.3741,0.0164774,0.0814691,0.308062,3.39158,2.91577,1.72752,0.989044,0.949011,0.839528,0.450569,0.930489,0.74711,0.486817,0.163097
-23.6702,0.907844,0.230728,3,15,0,26.9232,0.0181725,0.0819051,0.3113,2.33083,3.45803,1.64167,0.98715,0.945462,0.828249,0.475322,0.923033,0.741771,0.47449,0.170237
-23.254,0.999838,0.230728,4,15,0,25.8207,0.0180807,0.0832317,0.335898,2.70774,2.62665,1.44621,0.988484,0.949752,0.831115,0.470275,0.9242,0.736836,0.444438,0.144388
-22.7493,0.908814,0.230728,3,15,0,26.0178,0.0171262,0.0808643,0.299289,2.83028,3.05209,1.69735,0.988415,0.948455,0.840341,0.465678,0.927726,0.746991,0.489259,0.165466
-22.6518,0.902992,0.230728,4,15,0,25.228,0.017183,0.0799402,0.308965,2.81398,3.03413,1.5002,0.98839,0.948862,0.83424,0.448386,0.927037,0.743612,0.46478,0.141849
-25.4526,0.964204,0.230728,4,15,0,28.3194,0.0192822,0.0953346,0.349675,3.71881,2.11868,1.62585,0.988908,0.948458,0.84237,0.482328,0.921634,0.7215,0.458799,0.176005
-20.6075,1,0.230728,4,15,0,25.7857,0.0173399,0.085343,0.320076,2.80732,2.96789,1.62103,0.988393,0.946268,0.832406,0.463572,0.926849,0.735772,0.469251,0.15794
-21.1928,0.917452,0.230728,4,31,0,22.5375,0.0175021,0.0809138,0.291204,2.279,3.34417,1.42247,0.987742,0.946364,0.835868,0.462455,0.925154,0.73798,0.468371,0.145043
-22.747,0.934075,0.230728,3,7,0,24.8218,0.0183877,0.0832907,0.281119,2.55919,3.22413,1.54629,0.987309,0.945765,0.843627,0.459573,0.922252,0.736856,0.488006,0.15212
-21.7601,0.997687,0.230728,4,23,0,23.3746,0.0172297,0.0840571,0.318375,3.47311,2.57499,1.59519,0.989121,0.94989,0.841011,0.454046,0.927938,0.739741,0.470527,0.155877
-22.2126,0.969016,0.230728,3,15,0,23.6382,0.0191195,0.0921843,0.34461,3.26914,2.68633,1.65022,0.987731,0.944538,0.829038,0.460103,0.920751,0.724251,0.458842,0.160864
-22.0013,0.915403,0.230728,3,7,0,27.0562,0.0189084,0.0895968,0.310928,3.45323,2.5836,1.64741,0.988065,0.94683,0.844312,0.459201,0.921755,0.729886,0.480065,0.162152
-20.4821,0.969262,0.230728,4,15,0,23.7723,0.0182945,0.0827539,0.328407,3.07703,2.71632,1.60674,0.988194,0.949529,0.834033,0.462198,0.923648,0.742027,0.464241,0.156787
-22.7064,0.891745,0.230728,3,15,0,25.13,0.0182163,0.0949555,0.347345,3.30616,2.73675,1.6875,0.988212,0.942638,0.827361,0.459361,0.924125,0.719807,0.460437,0.163662
-22.502,0.962346,0.230728,4,15,0,25.0605,0.0185205,0.0865149,0.31197,3.36869,2.95979,1.69482,0.987635,0.945747,0.836748,0.446109,0.922594,0.735571,0.481178,0.158403
-23.4582,0.866118,0.230728,3,7,0,25.1762,0.0183903,0.0886049,0.309985,3.53054,2.94999,1.7315,0.987739,0.944662,0.838168,0.444346,0.923203,0.732501,0.48573,0.161516
-23.171,0.918753,0.230728,4,31,0,26.9739,0.0170737,0.078182,0.293055,2.44674,2.90889,1.36138,0.988642,0.950535,0.841677,0.462866,0.927309,0.744216,0.463306,0.135033
-21.8595,0.99539,0.230728,4,15,0,24.1366,0.0173449,0.0802221,0.298643,2.33911,3.11043,1.38633,0.988164,0.948078,0.835896,0.4637,0.925996,0.739371,0.460488,0.139761
-24.5273,0.772649,0.230728,4,15,0,26.8304,0.0176101,0.0733732,0.281805,1.99867,3.21646,1.38268,0.987835,0.951662,0.841577,0.487357,0.924799,0.75483,0.472284,0.152423
-24.7523,0.804847,0.230728,2,7,0,28.9792,0.0169162,0.0798097,0.277112,2.22299,4.08051,1.40696,0.987362,0.943665,0.833037,0.442867,0.926637,0.737894,0.474969,0.142347
-26.3596,0.973313,0.230728,3,11,0,27.688,0.017012,0.0723127,0.262909,1.94493,4.41717,1.24937,0.986992,0.947294,0.834848,0.444719,0.925574,0.750586,0.470405,0.133087
-25.9368,0.948054,0.230728,3,11,0,30.2193,0.0168952,0.0775005,0.254526,1.50641,5.18759,1.23201,0.986553,0.941533,0.833234,0.484424,0.925517,0.735991,0.474423,0.156098
-25.1927,0.989782,0.230728,4,15,0,27.1506,0.0167559,0.0734152,0.251097,1.74514,4.03463,1.15129,0.987501,0.947714,0.843332,0.466043,0.926652,0.745897,0.472352,0.130872
-26.7062,0.93071,0.230728,4,15,0,29.052,0.016828,0.0780993,0.239619,1.71328,4.06846,1.16527,0.987419,0.944474,0.849107,0.470582,0.926368,0.734612,0.484716,0.134642
-25.8197,0.617845,0.230728,3,7,0,29.9261,0.0172633,0.0789645,0.247727,1.55336,4.37383,1.15581,0.98683,0.942765,0.841946,0.484079,0.924341,0.731508,0.474991,0.14298
-25.5669,0.998305,0.230728,4,15,0,28.473,0.0157604,0.0747409,0.254711,1.65812,4.53844,1.12332,0.98784,0.945072,0.836475,0.462976,0.930246,0.740629,0.464611,0.13107
-28.7841,0.923413,0.230728,4,15,0,30.9821,0.0180893,0.0673215,0.245059,1.48237,4.47743,1.10801,0.986118,0.950381,0.84192,0.487764,0.920803,0.759594,0.472433,0.14095
-28.9091,0.928513,0.230728,4,15,0,31.8844,0.0172101,0.0722196,0.240337,1.61488,4.72619,1.03729,0.986591,0.946157,0.841683,0.456157,0.923976,0.744211,0.469185,0.120998
-23.9862,0.998995,0.230728,4,15,0,30.3227,0.0158784,0.0765776,0.263045,1.95406,4.44708,1.34355,0.987832,0.944431,0.835701,0.453021,0.930347,0.742782,0.479424,0.14532
-20.8045,0.82852,0.230728,4,31,0,26.3963,0.0187399,0.0826702,0.316913,2.97006,2.59294,1.54611,0.988144,0.950457,0.840599,0.468441,0.922067,0.74117,0.466728,0.153802
-24.6831,0.626053,0.230728,3,15,0,26.8353,0.0179844,0.084978,0.308856,3.51963,2.67385,1.50938,0.988461,0.948474,0.841568,0.437767,0.924639,0.734691,0.468011,0.141949
-23.7684,0.972144,0.230728,4,15,0,27.7085,0.0180987,0.0849121,0.304017,3.24868,2.33526,1.43564,0.989065,0.951341,0.850861,0.463135,0.924817,0.734833,0.467168,0.145269
-22.4086,0.960782,0.230728,4,15,0,27.9796,0.0180892,0.074572,0.289131,2.2725,3.66291,1.52243,0.986951,0.948932,0.833664,0.461967,0.922773,0.754235,0.478072,0.156581
-21.814,0.996923,0.230728,3,15,0,23.2211,0.0174632,0.07778,0.280709,2.1624,3.78916,1.48027,0.987255,0.946276,0.835462,0.463089,0.924952,0.745373,0.480012,0.155279
-24.442,0.806325,0.230728,4,15,0,25.29,0.0173402,0.0783157,0.299429,2.07263,3.91529,1.56382,0.987221,0.945525,0.826538,0.475352,0.925533,0.746162,0.473716,0.169643
-24.0129,0.892731,0.230728,4,15,0,28.0473,0.0181081,0.0787988,0.277693,2.07911,3.16183,1.25877,0.987565,0.948473,0.842896,0.470216,0.922591,0.738665,0.463562,0.132439
-23.94,0.843717,0.230728,4,31,0,26.5286,0.0169971,0.0856802,0.317758,2.85034,3.09569,1.79394,0.988445,0.945481,0.833224,0.471551,0.928393,0.739548,0.485478,0.175936
-24.8046,0.994716,0.230728,4,15,0,26.9613,0.0171863,0.0941836,0.316865,2.83555,3.43069,1.70099,0.987873,0.938249,0.827096,0.450737,0.926997,0.71876,0.476389,0.161575
-21.2265,0.994048,0.230728,3,7,0,25.3172,0.0172787,0.0926898,0.315602,2.89735,2.84074,1.61647,0.988632,0.942961,0.836619,0.464798,0.927286,0.721347,0.472448,0.15786
-22.5903,0.884149,0.230728,4,31,0,24.8914,0.0183445,0.074346,0.289419,2.10464,3.47735,1.44321,0.986989,0.949818,0.835001,0.47409,0.921777,0.753228,0.47112,0.154233
-23.477,0.660323,0.230728,4,15,0,25.9255,0.0168917,0.0907148,0.316244,2.7878,2.58595,1.59697,0.989312,0.946126,0.84161,0.482423,0.929204,0.726065,0.471985,0.163019
-20.8237,1,0.230728,2,3,0,23.5946,0.0171866,0.0896152,0.315927,2.98542,2.78771,1.60131,0.988777,0.94509,0.837383,0.461923,0.927695,0.727275,0.471173,0.155676
-21.9142,0.702533,0.230728,3,11,0,24.9263,0.0182451,0.0779853,0.321207,2.8673,2.5843,1.47713,0.988464,0.953075,0.838293,0.467351,0.923755,0.7496,0.457306,0.146711
-23.5478,0.849253,0.230728,4,15,0,26.1816,0.0169644,0.0963427,0.303608,3.11148,2.8818,1.65414,0.988774,0.940635,0.841127,0.45643,0.928509,0.715304,0.483509,0.158281
