# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = sporadic_survival_model
# start_datetime = 2022-07-13 15:18:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = sporadic-survival.data.json
# init = 2 (Default)
# random
#   seed = 4283283826 (Default)
# output
#   file = sporadic-survival-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,lambda.1,lambda.2,lambda.3,lambda.4,delta,theta,model_surv_1y.1,model_surv_1y.2,model_surv_1y.3,model_surv_1y.4,model_surv_5y.1,model_surv_5y.2,model_surv_5y.3,model_surv_5y.4
-21.8053,0.952415,0.214483,4,15,0,22.6401,0.0173839,0.0902397,0.303298,2.51671,3.05407,1.46613,0.988224,0.94258,0.835859,0.461695,0.926141,0.720354,0.465303,0.144873
-21.6792,0.944624,0.214483,4,15,0,23.5471,0.0194448,0.0800574,0.310997,2.88967,2.72458,1.54608,0.987444,0.95093,0.840034,0.46468,0.919138,0.746102,0.469683,0.151706
-22.0247,0.83851,0.214483,4,15,0,25.1497,0.016875,0.0920656,0.322583,3.06983,2.90482,1.63054,0.988795,0.942851,0.832728,0.45485,0.928755,0.72272,0.468909,0.15552
-21.5751,0.952315,0.214483,4,15,0,24.5036,0.0178876,0.0886133,0.339037,3.58265,2.44383,1.56189,0.98897,0.948493,0.835971,0.455783,0.925668,0.730144,0.455558,0.155503
-21.0662,0.993571,0.214483,4,15,0,22.0756,0.0178914,0.0924091,0.33681,3.39608,2.53917,1.62446,0.988781,0.945654,0.83515,0.46181,0.925593,0.723868,0.462098,0.161136
-25.0516,0.820627,0.214483,3,7,0,28.3933,0.0169495,0.102785,0.315185,3.12056,2.48547,1.52171,0.989457,0.940433,0.843568,0.466212,0.929023,0.700793,0.466417,0.152224
-23.4071,0.994675,0.214483,3,7,0,25.6833,0.0175192,0.101726,0.32042,3.07909,2.63971,1.57658,0.988821,0.939589,0.838504,0.463636,0.926655,0.703775,0.466981,0.155027
-23.187,0.949528,0.214483,4,15,0,25.4029,0.0172415,0.0964481,0.311071,2.85996,2.72069,1.47991,0.988848,0.941607,0.839308,0.459995,0.927304,0.709943,0.463334,0.14395
-24.2043,0.879185,0.214483,4,15,0,27.3374,0.018394,0.075603,0.324062,3.0174,3.02624,1.79513,0.98762,0.95184,0.83195,0.466788,0.923241,0.760901,0.482088,0.173794
-22.363,0.929951,0.214483,4,15,0,26.957,0.0194342,0.0772601,0.317127,2.80162,2.82196,1.52581,0.987266,0.951843,0.835274,0.462003,0.918914,0.751273,0.463036,0.148732
-20.953,0.999301,0.214483,3,7,0,22.9994,0.0181827,0.0828878,0.316535,3.01296,2.62789,1.50257,0.988421,0.950005,0.839435,0.460179,0.923966,0.739238,0.462537,0.14686
-23.577,0.960726,0.214483,3,15,0,26.4016,0.0162492,0.0812768,0.324217,2.3933,3.06858,1.51931,0.988965,0.947875,0.827516,0.474413,0.930655,0.741061,0.456353,0.155397
-26.3268,0.983359,0.214483,3,7,0,27.0724,0.0156715,0.0802736,0.276131,2.44794,3.62227,1.64652,0.988718,0.945675,0.841536,0.462338,0.932537,0.744918,0.498845,0.165656
-25.9847,0.855032,0.214483,4,15,0,32.5647,0.0192395,0.0787762,0.258903,1.90528,3.83522,1.30323,0.985911,0.945181,0.843261,0.468585,0.91746,0.737811,0.480949,0.143806
-25.2388,0.969861,0.214483,4,15,0,30.3303,0.0155155,0.0729864,0.306573,2.79053,2.94409,1.57738,0.989627,0.953643,0.837837,0.461443,0.933831,0.761777,0.474193,0.153292
-24.8001,0.931975,0.214483,4,15,0,29.0717,0.0187753,0.0824586,0.262624,2.08242,3.54706,1.37325,0.986593,0.944267,0.845677,0.466983,0.919814,0.73233,0.485468,0.14571
-22.613,0.984987,0.214483,4,15,0,27.8076,0.0161855,0.0835939,0.297311,2.67809,2.89609,1.48535,0.98925,0.947594,0.841532,0.461135,0.93109,0.735785,0.472303,0.14503
-21.1885,0.992089,0.214483,4,15,0,26.5217,0.0181438,0.0929477,0.327227,3.254,2.76811,1.68459,0.988203,0.943495,0.834347,0.459381,0.924327,0.72341,0.471835,0.162981
-23.4964,0.980193,0.214483,4,15,0,24.763,0.0203282,0.0808701,0.316135,2.96765,2.49683,1.49013,0.987364,0.952174,0.842559,0.46925,0.916214,0.74408,0.462649,0.149468
-21.7629,0.983751,0.214483,4,23,0,24.3021,0.0197764,0.083238,0.329657,3.21994,2.52428,1.61136,0.987651,0.950779,0.838067,0.468119,0.918576,0.742236,0.465331,0.161332
-23.3007,0.982233,0.214483,4,15,0,25.8801,0.0180211,0.0986446,0.337158,3.99027,2.23566,1.60026,0.989344,0.945407,0.842917,0.463249,0.925835,0.713314,0.462393,0.166759
-24.3465,0.979886,0.214483,4,31,0,29.0453,0.020033,0.0801389,0.290838,2.53422,3.21612,1.52496,0.986205,0.947691,0.839237,0.459416,0.91597,0.743145,0.478933,0.150274
-25.3934,0.983018,0.214483,4,15,0,29.0052,0.015781,0.0913555,0.317922,2.93322,2.45004,1.46497,0.990235,0.946826,0.842745,0.471555,0.933466,0.7214,0.45941,0.148054
-21.6106,0.886032,0.214483,3,15,0,30.8287,0.0192376,0.0869846,0.328543,3.04271,2.52942,1.62017,0.987971,0.948691,0.83847,0.475937,0.920581,0.734679,0.466803,0.163982
-24.8593,0.971512,0.214483,4,15,0,26.1504,0.0199253,0.0898732,0.354956,4.46751,2.00106,1.53711,0.988867,0.952452,0.843529,0.46709,0.919467,0.730598,0.448664,0.168353
-23.4316,0.986187,0.214483,4,15,0,28.9082,0.017049,0.0974239,0.325554,3.74465,2.50621,1.61984,0.989362,0.943251,0.840173,0.452201,0.928836,0.714242,0.468815,0.159768
-21.8997,0.895195,0.214483,4,15,0,25.399,0.0181343,0.0769335,0.324476,2.64909,2.93383,1.60737,0.987924,0.951401,0.831109,0.472553,0.923848,0.753639,0.465386,0.160459
-26.0367,0.561312,0.214483,2,7,0,28.1552,0.0180099,0.0763016,0.31611,2.5447,2.80006,1.66322,0.988232,0.952698,0.837798,0.490114,0.924712,0.757085,0.476641,0.172107
-23.9156,0.996297,0.214483,3,7,0,26.7423,0.0178079,0.0756416,0.318384,2.58298,2.94011,1.66564,0.988132,0.95219,0.834173,0.481384,0.925232,0.757974,0.474576,0.169299
-24.203,0.923132,0.214483,4,19,0,30.4423,0.0168477,0.0853657,0.274618,2.10822,3.09498,1.36449,0.988518,0.945047,0.846574,0.480745,0.927904,0.72727,0.476866,0.145853
-22.6763,1,0.214483,4,15,0,25.3004,0.0180234,0.0761262,0.283501,2.10615,3.92915,1.42715,0.9867,0.946698,0.831886,0.458927,0.92248,0.747353,0.472403,0.15041
-22.8522,0.904921,0.214483,4,15,0,25.5829,0.0163224,0.0888082,0.283372,2.26206,3.39072,1.46155,0.988503,0.941314,0.839179,0.465889,0.92981,0.721859,0.477777,0.15049
-21.461,0.960819,0.214483,4,15,0,25.6806,0.0180174,0.087323,0.347313,3.34595,2.61337,1.65542,0.988562,0.947842,0.829799,0.461968,0.925038,0.734529,0.458297,0.162973
-21.7382,0.930495,0.214483,4,31,0,23.0955,0.0186936,0.0938369,0.325794,3.58218,2.6362,1.6861,0.988098,0.944107,0.837799,0.455373,0.922548,0.722473,0.473748,0.16441
-21.8844,0.891744,0.214483,4,31,0,24.5423,0.0173009,0.079899,0.293625,2.34196,2.93504,1.43909,0.988457,0.949442,0.841837,0.476519,0.926583,0.742402,0.470324,0.148154
-21.5563,0.937047,0.214483,4,31,0,23.8629,0.018361,0.0790521,0.316404,2.60637,2.72748,1.47984,0.988123,0.951409,0.836996,0.473591,0.923016,0.746478,0.459686,0.14879
-22.187,0.990168,0.214483,4,15,0,24.0459,0.0173369,0.0860822,0.301442,2.41565,2.79916,1.39797,0.988649,0.946732,0.840685,0.474162,0.926577,0.728191,0.461491,0.142117
-24.9624,0.449236,0.214483,4,15,0,31.7488,0.0153403,0.0788498,0.284112,2.37132,3.42706,1.58161,0.989152,0.947424,0.839751,0.467935,0.933905,0.746841,0.488038,0.161409
-23.2734,0.953436,0.214483,3,15,0,27.4574,0.0168134,0.0765564,0.280289,1.83192,3.9711,1.38305,0.987536,0.94619,0.832372,0.480551,0.927078,0.745006,0.470501,0.158173
-25.4227,0.86699,0.214483,3,7,0,26.4191,0.016765,0.0781363,0.256674,2.06453,4.10431,1.31929,0.987445,0.944544,0.841743,0.447287,0.926991,0.739118,0.483563,0.137555
-23.7563,0.998789,0.214483,4,31,0,28.0623,0.0166735,0.086092,0.309329,2.33143,3.08869,1.59224,0.988658,0.94499,0.834272,0.484567,0.929152,0.732832,0.472928,0.166595
-23.8084,1,0.214483,4,31,0,24.752,0.0194432,0.0839736,0.33591,3.95244,2.54676,1.6008,0.987807,0.950175,0.835012,0.441831,0.919719,0.740249,0.460335,0.15522
-25.2897,0.913718,0.214483,4,15,0,26.6023,0.0195935,0.0849252,0.325843,3.67943,2.35795,1.72321,0.988143,0.951453,0.845002,0.473866,0.920037,0.742984,0.479302,0.178111
-25.006,0.992334,0.214483,4,31,0,30.7126,0.0162449,0.0814412,0.254574,1.8819,3.67828,1.27983,0.988228,0.944131,0.846937,0.473295,0.929364,0.731327,0.483111,0.142315
-23.5609,0.943473,0.214483,4,31,0,29.6308,0.0175831,0.0764302,0.319525,2.36694,3.32724,1.61557,0.987723,0.949473,0.826394,0.474928,0.925381,0.753463,0.467316,0.16642
-23.1264,0.997991,0.214483,4,15,0,26.1704,0.017176,0.0783048,0.316745,3.55818,2.69573,1.63955,0.988942,0.952245,0.839453,0.44817,0.928005,0.752602,0.474776,0.157103
-23.7711,0.997187,0.214483,4,15,0,27.6434,0.0197083,0.0945555,0.307861,3.35602,2.72954,1.66768,0.987277,0.942889,0.842583,0.456027,0.918532,0.719967,0.482846,0.161024
-26.8574,0.854232,0.214483,3,7,0,29.0981,0.0202027,0.0915304,0.364073,3.09447,2.5742,1.5732,0.987277,0.945748,0.823441,0.466584,0.916757,0.723747,0.441124,0.156269
-22.4145,1,0.214483,3,7,0,28.3239,0.019596,0.0887535,0.34887,3.96204,2.38111,1.67633,0.988084,0.94915,0.835443,0.460217,0.919819,0.733769,0.46128,0.170426
-22.2644,0.83532,0.214483,3,15,0,30.5464,0.0184813,0.0951827,0.323642,2.98441,2.45575,1.47608,0.988579,0.944724,0.840501,0.469834,0.923168,0.714017,0.456688,0.148722
-21.0527,0.986712,0.214483,3,15,0,22.9795,0.0177202,0.0801675,0.316435,3.05228,2.95296,1.66223,0.988169,0.949445,0.834673,0.456309,0.925534,0.747944,0.475433,0.158681
-23.1816,0.800515,0.214483,4,15,0,25.4454,0.0174851,0.083908,0.311906,3.02977,3.16651,1.80039,0.988019,0.946098,0.834482,0.460699,0.926458,0.743039,0.48933,0.171933
-22.4899,0.96067,0.214483,4,15,0,25.5312,0.0183627,0.0916672,0.310556,3.29358,2.50308,1.48199,0.988554,0.946185,0.844517,0.454164,0.923514,0.720959,0.465568,0.145211
-21.1808,0.885874,0.214483,3,7,0,23.8097,0.018116,0.0901783,0.315194,2.77787,2.63577,1.55059,0.988452,0.94593,0.840352,0.475799,0.924334,0.725375,0.467957,0.156173
-22.9267,0.991756,0.214483,4,15,0,25.7811,0.0163668,0.0738616,0.297824,2.30605,3.35493,1.54498,0.98852,0.950837,0.834307,0.471775,0.929877,0.757398,0.475157,0.159661
-22.485,0.868379,0.214483,3,15,0,26.5587,0.0177578,0.0855009,0.297305,2.68645,3.30386,1.53527,0.987627,0.943947,0.835182,0.447591,0.924524,0.731505,0.474847,0.146393
-22.0523,0.848692,0.214483,4,15,0,25.0416,0.0178463,0.0832317,0.306439,2.61221,3.00873,1.65861,0.987999,0.947284,0.837685,0.475947,0.924955,0.741097,0.481302,0.166741
-21.5619,0.907406,0.214483,3,15,0,24.3324,0.0178111,0.0864663,0.328487,3.17454,2.87766,1.61889,0.988227,0.946242,0.830766,0.450562,0.925202,0.733797,0.464301,0.153266
-20.7873,0.993638,0.214483,4,15,0,22.0111,0.0181157,0.0902546,0.31841,2.78094,2.69881,1.55532,0.988336,0.94537,0.837728,0.472512,0.924216,0.725007,0.465844,0.155293
-22.3428,0.988986,0.214483,3,7,0,22.5927,0.0187807,0.0935545,0.302395,2.77051,2.65917,1.50925,0.987987,0.943795,0.844511,0.470972,0.921658,0.717072,0.472559,0.150552
-22.9242,0.999723,0.214483,4,15,0,24.0094,0.0173463,0.0786311,0.335647,3.67723,2.48822,1.66465,0.989217,0.953668,0.837342,0.459678,0.927864,0.753728,0.466963,0.166195
-22.8796,0.973813,0.214483,4,15,0,25.4825,0.0175951,0.0796526,0.325503,3.51854,2.39271,1.50621,0.989248,0.953739,0.841782,0.456043,0.926755,0.747903,0.459018,0.150634
-24.4278,0.922871,0.214483,4,15,0,28.9888,0.0180078,0.0866619,0.304299,2.39822,3.77556,1.66726,0.986895,0.940989,0.82742,0.463164,0.923377,0.73162,0.480269,0.169347
-22.3411,0.599252,0.214483,3,15,0,30.5396,0.0177983,0.0773806,0.287374,2.62772,3.20794,1.58527,0.987734,0.949491,0.841577,0.459772,0.924637,0.75096,0.486957,0.155103
-21.6724,0.998576,0.214483,4,31,0,23.3136,0.0181401,0.0787634,0.330395,2.77302,2.82129,1.54859,0.988103,0.950999,0.830252,0.465739,0.923865,0.748533,0.456742,0.152162
-22.8462,0.928997,0.214483,4,15,0,24.967,0.016441,0.0783329,0.309234,2.77788,2.6847,1.50227,0.989419,0.952156,0.841096,0.468461,0.930511,0.748934,0.466996,0.148973
-22.7304,0.987912,0.214483,4,15,0,25.6513,0.0160007,0.082485,0.312388,2.51997,2.89038,1.48478,0.98938,0.94828,0.835332,0.470948,0.931819,0.738208,0.461797,0.149085
-22.7235,0.897745,0.214483,3,7,0,25.7303,0.0170819,0.0798904,0.293197,2.90761,2.82692,1.52932,0.988777,0.950283,0.845086,0.456657,0.927844,0.745484,0.47979,0.14716
-23.037,0.881193,0.214483,3,15,0,27.3039,0.015802,0.0852466,0.302895,2.5536,2.88362,1.49185,0.98952,0.946728,0.839499,0.469839,0.932621,0.732485,0.469049,0.149157
-22.1501,0.886088,0.214483,4,15,0,24.2713,0.0182553,0.0787777,0.284834,2.23261,3.56077,1.51988,0.986954,0.946727,0.836889,0.468036,0.922243,0.744873,0.48139,0.158307
-24.423,0.927701,0.214483,3,7,0,26.355,0.0193845,0.0825666,0.284567,2.03304,3.2559,1.36143,0.986569,0.945756,0.839463,0.48066,0.917828,0.732742,0.467868,0.147761
-25.0594,0.934029,0.214483,4,31,0,30.3535,0.0172962,0.0841336,0.316564,4.29204,2.52762,1.6973,0.989174,0.950362,0.843974,0.444363,0.928044,0.742766,0.481321,0.166607
-25.9406,0.965951,0.214483,3,7,0,27.8936,0.0167402,0.0816078,0.364814,3.09462,2.59476,1.63575,0.989392,0.951141,0.823527,0.471167,0.929856,0.745944,0.446758,0.163422
-24.8951,0.988581,0.214483,4,31,0,28.1959,0.0183588,0.0941941,0.307513,3.83144,2.74397,1.7438,0.988113,0.94309,0.843277,0.44708,0.923733,0.72303,0.489622,0.166725
-24.4048,0.904588,0.214483,4,15,0,28.0873,0.0186984,0.0766489,0.303267,3.24537,2.61018,1.47428,0.988131,0.953633,0.844853,0.448417,0.921975,0.7524,0.468999,0.14139
-21.3126,1,0.214483,3,7,0,24.9795,0.0183435,0.0778914,0.31503,2.63275,3.03082,1.53443,0.987626,0.950148,0.832201,0.462159,0.922684,0.749147,0.464011,0.150519
-22.4988,0.910466,0.214483,3,15,0,25.1432,0.0173674,0.080527,0.320485,2.5258,3.28344,1.66041,0.987931,0.94726,0.827292,0.470124,0.926384,0.74583,0.471049,0.166806
-22.5995,0.993863,0.214483,4,15,0,23.8107,0.0165496,0.0858232,0.292963,2.67574,2.90537,1.56431,0.989003,0.946341,0.844085,0.468378,0.929846,0.733362,0.482668,0.154869
-21.5218,0.998353,0.214483,4,15,0,24.8844,0.0177314,0.0750441,0.302122,2.62316,3.10709,1.57426,0.987922,0.951458,0.836761,0.463185,0.925011,0.75632,0.47605,0.15488
-21.4181,0.974636,0.214483,4,31,0,22.5869,0.0174954,0.0788918,0.306018,2.85605,3.13595,1.64111,0.988044,0.949056,0.835454,0.455447,0.926048,0.749388,0.479355,0.15694
-23.2517,0.959811,0.214483,3,7,0,23.9614,0.0174275,0.0750401,0.298287,2.84758,2.96982,1.65757,0.988335,0.952355,0.841737,0.464835,0.926606,0.758987,0.486907,0.161527
-23.284,1,0.214483,3,7,0,24.8756,0.0174939,0.0710499,0.31459,2.67035,3.18441,1.57549,0.987972,0.953473,0.830231,0.457273,0.925812,0.765296,0.467408,0.152933
-21.6088,0.998637,0.214483,4,15,0,24.3347,0.0185289,0.0811156,0.29029,2.38658,3.32286,1.47773,0.987068,0.946433,0.837272,0.460657,0.921372,0.739231,0.474429,0.148359
-20.6183,0.939794,0.214483,4,23,0,23.5156,0.0180534,0.0862376,0.329063,3.14721,2.69384,1.58239,0.988386,0.947702,0.833971,0.458131,0.924535,0.734122,0.46168,0.153548
-21.7174,0.85798,0.214483,4,15,0,24.2311,0.0174131,0.0880225,0.334442,3.50403,2.51561,1.68681,0.989125,0.948331,0.837376,0.465434,0.927606,0.734642,0.469498,0.168865
-22.7872,0.993453,0.214483,3,7,0,22.9959,0.0171853,0.089005,0.349852,3.7826,2.52495,1.65812,0.989245,0.947677,0.831069,0.453556,0.928371,0.731757,0.45778,0.163655
-22.9766,0.949347,0.214483,4,15,0,24.2552,0.0179179,0.0929153,0.338662,4.01627,2.50696,1.62305,0.988828,0.945673,0.835238,0.445012,0.925565,0.723038,0.461118,0.159104
-25.5141,0.860923,0.214483,4,15,0,28.2313,0.0198859,0.0864675,0.311687,2.27854,2.82314,1.47569,0.986969,0.946439,0.836858,0.489934,0.917057,0.729687,0.461812,0.156334
-27.0858,0.937555,0.214483,4,31,0,34.3471,0.0204069,0.0902522,0.339385,3.4064,2.41598,1.76965,0.987525,0.948145,0.839057,0.482584,0.917072,0.733354,0.4749,0.182964
-25.591,0.996431,0.214483,3,7,0,28.2393,0.0194638,0.091026,0.354952,3.70988,2.66884,1.63563,0.987548,0.945304,0.825363,0.444544,0.919467,0.726174,0.451662,0.156583
-22.4476,0.973079,0.214483,4,15,0,29.4253,0.016709,0.0796323,0.298651,2.70177,2.97298,1.62172,0.988801,0.949581,0.841119,0.469086,0.929261,0.747917,0.483461,0.160367
-25.4707,0.992042,0.214483,3,15,0,27.009,0.0180532,0.0683934,0.333158,2.74917,2.84234,1.61137,0.988128,0.957005,0.829545,0.471826,0.924328,0.773766,0.460941,0.160081
-29.879,0.546452,0.214483,4,15,0,33.2173,0.0171539,0.0946082,0.293121,1.86031,3.28561,1.40048,0.988056,0.938331,0.835635,0.4999,0.926531,0.708106,0.465071,0.161441
-30.7546,1,0.214483,4,15,0,35.4535,0.0198973,0.0749723,0.285858,2.59436,3.06407,1.32531,0.986523,0.951463,0.841608,0.441891,0.916059,0.750063,0.464288,0.124506
-25.3221,0.975078,0.214483,4,31,0,34.2515,0.0162435,0.0727605,0.265794,1.66973,4.31919,1.33146,0.987654,0.947411,0.835304,0.486585,0.92894,0.751912,0.476267,0.160083
-23.3271,0.578818,0.214483,2,3,0,27.8261,0.0160296,0.071187,0.266268,1.84085,4.19796,1.30687,0.987909,0.948841,0.835898,0.466743,0.929832,0.755397,0.473811,0.146794
-21.6536,0.531067,0.214483,4,19,0,27.5195,0.0181135,0.0853889,0.30667,3.01371,2.76606,1.50365,0.988213,0.947522,0.840427,0.452296,0.923947,0.733138,0.468314,0.143619
-27.5261,0.916341,0.214483,4,15,0,30.081,0.0206629,0.096637,0.379263,4.66625,2.21215,1.63224,0.987874,0.946739,0.829249,0.453927,0.916319,0.718386,0.442195,0.170167
-25.3841,0.979973,0.214483,2,3,0,27.6883,0.0204114,0.0965732,0.368268,4.51432,2.17652,1.64645,0.988114,0.947195,0.834329,0.460994,0.917396,0.719288,0.44979,0.173792
-22.2026,0.958813,0.214483,4,15,0,27.4973,0.0175442,0.0851371,0.335409,2.67529,2.73459,1.58133,0.988637,0.948007,0.830578,0.47867,0.926381,0.736167,0.457393,0.159929
-21.677,0.992306,0.214483,3,11,0,23.4847,0.017071,0.0863858,0.335693,3.1826,2.65983,1.57841,0.989067,0.947884,0.832121,0.458245,0.928324,0.733886,0.457463,0.1536
-22.1962,0.999772,0.214483,4,31,0,23.8921,0.0178254,0.0788571,0.284544,2.16411,3.72169,1.51991,0.987072,0.945936,0.834992,0.468686,0.923722,0.74423,0.481014,0.16054
-22.4337,0.993104,0.214483,4,15,0,23.3625,0.0165493,0.0809639,0.293552,2.26912,3.08712,1.36785,0.988729,0.947747,0.838304,0.46821,0.929095,0.737236,0.462533,0.140018
-23.3379,0.90257,0.214483,4,31,0,27.8682,0.0161784,0.0852009,0.304385,3.00216,2.66232,1.50498,0.989622,0.948433,0.843584,0.458871,0.931575,0.73415,0.470749,0.146414
-22.0895,0.980318,0.214483,3,15,0,26.9795,0.0177522,0.0789649,0.297735,2.48052,3.31868,1.63488,0.987619,0.947987,0.835996,0.469352,0.924797,0.748398,0.483556,0.16489
-24.2998,0.759893,0.214483,4,19,0,26.1909,0.0187705,0.0789268,0.325495,2.78908,2.56037,1.62968,0.988196,0.952897,0.839003,0.486789,0.92227,0.75174,0.469333,0.167724
-21.97,0.979901,0.214483,2,7,0,27.1956,0.0190902,0.0772755,0.329341,2.93899,2.68125,1.56761,0.987753,0.952857,0.83396,0.466762,0.920623,0.753061,0.460181,0.15465
