# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = sporadic_survival_model
# start_datetime = 2022-07-13 15:18:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = sporadic-survival.data.json
# init = 2 (Default)
# random
#   seed = 4283283196 (Default)
# output
#   file = sporadic-survival-1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,lambda.1,lambda.2,lambda.3,lambda.4,delta,theta,model_surv_1y.1,model_surv_1y.2,model_surv_1y.3,model_surv_1y.4,model_surv_5y.1,model_surv_5y.2,model_surv_5y.3,model_surv_5y.4
-22.1924,0.995966,0.222189,4,15,0,25.4505,0.0167164,0.0875303,0.298357,2.61675,3.21618,1.51668,0.988453,0.943216,0.835869,0.453431,0.928623,0.726974,0.472776,0.146793
-22.7853,0.743682,0.222189,3,11,0,26.4792,0.017213,0.0802786,0.286017,2.12836,3.51685,1.52577,0.987738,0.946008,0.83701,0.4785,0.92634,0.741828,0.481225,0.163695
-23.9056,0.939121,0.222189,4,15,0,25.8455,0.018172,0.0847161,0.295124,2.28811,3.63476,1.42271,0.986916,0.942485,0.830024,0.45177,0.922197,0.728592,0.464295,0.143294
-23.5698,0.997042,0.222189,4,31,0,28.7394,0.0161117,0.0729685,0.281369,1.93137,3.90358,1.3042,0.988105,0.948708,0.831587,0.464098,0.929741,0.751607,0.462049,0.142412
-25.3764,0.912001,0.222189,4,15,0,27.6067,0.0166628,0.0812727,0.249313,1.78428,4.03405,1.18665,0.987573,0.942537,0.844657,0.464984,0.927119,0.727755,0.477589,0.133649
-25.5174,0.972208,0.222189,3,15,0,28.4893,0.0158681,0.0670968,0.280992,1.85708,4.45221,1.36839,0.987838,0.950919,0.827095,0.465655,0.930444,0.766738,0.467162,0.153724
-22.9053,0.888899,0.222189,4,31,0,30.2339,0.0174822,0.0902954,0.314911,2.45106,3.22422,1.49127,0.98792,0.941468,0.828318,0.461309,0.925577,0.720361,0.458917,0.148591
-23.0491,0.997893,0.222189,4,15,0,25.5924,0.0190739,0.0809626,0.3438,3.15538,2.87601,1.67879,0.987415,0.94951,0.825617,0.457193,0.920628,0.74704,0.460785,0.160809
-20.7098,0.995732,0.222189,3,15,0,24.6912,0.0176746,0.0843086,0.32959,2.946,2.64645,1.56738,0.98871,0.94914,0.834654,0.468406,0.926027,0.737986,0.460256,0.155385
-21.5175,0.855745,0.222189,3,7,0,26.2372,0.0171128,0.0842576,0.322676,3.12043,2.65127,1.52938,0.989053,0.949083,0.836786,0.456614,0.92806,0.73695,0.46094,0.148373
-21.4843,0.981763,0.222189,3,7,0,22.9679,0.0173703,0.0867743,0.319589,3.36862,2.46842,1.55814,0.989235,0.949262,0.842691,0.461089,0.927552,0.733649,0.467139,0.155415
-23.1558,0.886899,0.222189,4,15,0,27.3291,0.0167034,0.0819611,0.308014,2.73424,3.52428,1.65422,0.988096,0.94511,0.828885,0.448516,0.928634,0.7418,0.477526,0.157989
-21.7794,0.998617,0.222189,3,7,0,23.7184,0.0170918,0.0842292,0.300422,2.53206,3.10773,1.61976,0.988353,0.946012,0.838015,0.472964,0.927581,0.737472,0.481354,0.163168
-21.1311,0.999447,0.222189,4,15,0,22.9038,0.0176416,0.0813711,0.334206,3.08835,2.71982,1.65512,0.988606,0.950346,0.832318,0.466054,0.926233,0.746292,0.465213,0.162491
-24.1891,0.855303,0.222189,3,15,0,25.169,0.0175344,0.0798434,0.349665,3.2419,2.94265,1.70254,0.98831,0.949751,0.82235,0.452598,0.926361,0.749764,0.459278,0.161118
-21.9183,0.903933,0.222189,3,7,0,29.3591,0.0183123,0.0863181,0.315421,3.28767,2.69067,1.53583,0.988225,0.94762,0.838867,0.448034,0.923435,0.732565,0.466008,0.146488
-21.6598,0.988616,0.222189,3,15,0,23.6583,0.0174215,0.0845727,0.321145,2.54812,3.04997,1.5096,0.988208,0.94602,0.828994,0.464087,0.926116,0.733707,0.457488,0.149516
-25.2533,0.92161,0.222189,4,31,0,26.6812,0.0191712,0.0952635,0.333099,4.85992,2.25448,1.71744,0.988637,0.947091,0.845134,0.455385,0.921864,0.723388,0.475427,0.17849
-25.4375,0.918149,0.222189,4,15,0,30.1217,0.01766,0.0810752,0.271337,2.42244,3.07076,1.53708,0.988021,0.948006,0.850267,0.473986,0.92524,0.742002,0.49545,0.156659
-23.4719,1,0.222189,3,15,0,27.1078,0.0172175,0.0784968,0.273544,2.45189,3.47048,1.49111,0.987787,0.947304,0.842891,0.452027,0.926287,0.74498,0.487747,0.146912
-23.5164,0.997941,0.222189,4,23,0,26.21,0.0175528,0.0879147,0.325448,2.51576,2.70688,1.4074,0.988669,0.946413,0.832897,0.47341,0.925947,0.725066,0.446569,0.142017
-22.6549,0.981393,0.222189,4,15,0,24.5229,0.0187248,0.0805158,0.322603,2.87194,3.22951,1.6923,0.987084,0.94761,0.827719,0.455639,0.921395,0.746916,0.472876,0.161626
-23.328,0.999988,0.222189,4,15,0,24.3,0.0165177,0.0866287,0.307774,2.40162,2.99492,1.39009,0.988882,0.944998,0.834079,0.464724,0.929411,0.725787,0.454964,0.139218
-23.5674,0.976112,0.222189,4,15,0,26.6259,0.0162014,0.0773573,0.277462,2.10495,3.91524,1.53133,0.988045,0.946099,0.836177,0.469488,0.929914,0.747426,0.486752,0.163991
-23.6024,0.901301,0.222189,4,15,0,26.7237,0.018462,0.0758445,0.29647,2.05396,3.22187,1.40342,0.98725,0.950132,0.835198,0.484027,0.921552,0.749514,0.463199,0.152589
-24.2575,0.997944,0.222189,4,31,0,26.0933,0.0161716,0.0764854,0.266068,1.92665,3.93088,1.438,0.988045,0.946472,0.840288,0.476901,0.929797,0.746813,0.487218,0.160503
-24.8965,0.999072,0.222189,4,15,0,26.5819,0.0165948,0.0844981,0.266766,1.74763,4.54359,1.24802,0.987211,0.938598,0.831781,0.464362,0.927158,0.721127,0.466608,0.143291
-25.3857,0.833608,0.222189,4,15,0,28.7158,0.0171396,0.0751293,0.243102,1.73339,4.49264,1.18923,0.986832,0.945044,0.843775,0.461066,0.924843,0.741705,0.482438,0.135982
-21.4465,0.971665,0.222189,4,31,0,26.9342,0.0170422,0.0763866,0.286418,2.17015,3.42129,1.42765,0.987964,0.948787,0.836958,0.468939,0.926865,0.748213,0.47212,0.149644
-23.5425,0.900298,0.222189,3,15,0,24.5774,0.0165404,0.082292,0.287917,2.42171,3.01012,1.36042,0.988843,0.947429,0.842049,0.459646,0.929227,0.734349,0.466496,0.134568
-22.6066,0.999358,0.222189,4,31,0,24.5977,0.0183278,0.0855565,0.315961,2.45312,3.30415,1.63459,0.987245,0.944062,0.828499,0.471658,0.922623,0.734388,0.471465,0.165886
-22.4299,0.96748,0.222189,4,15,0,24.2715,0.0175499,0.0754506,0.295048,2.79373,2.91317,1.54261,0.988335,0.952333,0.842819,0.45943,0.925933,0.755388,0.479157,0.1494
-20.921,0.592502,0.222189,3,11,0,26.5092,0.0175616,0.0794073,0.299489,2.55493,2.9418,1.50089,0.988279,0.949765,0.839934,0.467803,0.925729,0.745222,0.47195,0.149495
-20.7844,0.995101,0.222189,4,15,0,21.5474,0.0176575,0.0789553,0.30211,2.52154,2.99834,1.51856,0.98813,0.949695,0.838,0.468952,0.925315,0.746471,0.471453,0.151995
-21.9207,0.971907,0.222189,3,15,0,23.2384,0.0181571,0.0859416,0.286611,2.32331,3.29062,1.42718,0.987363,0.94359,0.838791,0.461561,0.922699,0.727231,0.472517,0.144331
-22.4374,0.877041,0.222189,4,15,0,23.6297,0.016863,0.0769196,0.297724,2.38205,3.22094,1.58134,0.988351,0.949695,0.836854,0.474718,0.928207,0.75184,0.479182,0.162343
-23.5041,0.760584,0.222189,4,15,0,26.7072,0.0181448,0.0842707,0.28628,2.39019,2.81508,1.46608,0.988105,0.947751,0.847555,0.481518,0.923628,0.73414,0.479084,0.151506
-22.7674,0.98557,0.222189,4,23,0,25.786,0.0188106,0.0903363,0.352783,3.49181,2.65357,1.66477,0.98799,0.945855,0.826928,0.455303,0.922014,0.728537,0.455784,0.161852
-21.0767,0.969072,0.222189,4,31,0,24.443,0.0170455,0.0860518,0.316114,2.74524,2.74445,1.565,0.988938,0.947391,0.837777,0.472816,0.928224,0.733712,0.467943,0.156239
-22.2513,0.92494,0.222189,3,7,0,23.0303,0.0167456,0.0836214,0.331479,2.95539,2.78592,1.55016,0.989061,0.948448,0.830594,0.45853,0.929262,0.738188,0.456448,0.149836
-22.5444,0.999812,0.222189,3,15,0,25.0127,0.0165695,0.0896636,0.330779,2.91008,2.57086,1.5442,0.989536,0.946761,0.83569,0.472431,0.930342,0.726614,0.45785,0.15495
-22.6061,0.943762,0.222189,3,15,0,24.0477,0.0166325,0.0881758,0.334285,3.44504,2.49626,1.56184,0.989634,0.948256,0.836409,0.456864,0.930304,0.730686,0.457995,0.154462
-23.3875,0.966539,0.222189,3,7,0,24.9507,0.0164499,0.0873657,0.330058,3.51188,2.36024,1.5513,0.990004,0.949931,0.841449,0.462978,0.931297,0.732978,0.46081,0.157551
-24.2684,0.807567,0.222189,4,15,0,28.0077,0.0172823,0.0784698,0.33868,3.13035,3.15663,1.72854,0.988164,0.9493,0.822997,0.449968,0.927057,0.752531,0.466864,0.161796
-23.9198,0.924187,0.222189,4,15,0,26.6391,0.0180461,0.0883133,0.291678,2.18409,2.9153,1.42141,0.987998,0.944617,0.84284,0.487783,0.923697,0.723572,0.47018,0.151766
-26.9483,0.766482,0.222189,4,23,0,29.1357,0.0179805,0.0860211,0.2911,2.40693,3.54416,1.37353,0.987155,0.942048,0.83243,0.440651,0.922905,0.724438,0.462784,0.133013
-22.2156,1,0.222189,2,3,0,26.7646,0.0179713,0.0872588,0.291089,2.21732,3.34042,1.39574,0.987421,0.942444,0.835645,0.464861,0.923261,0.72318,0.465866,0.143973
-21.7148,0.959049,0.222189,4,31,0,25.9424,0.0183749,0.0864413,0.344145,3.44353,2.46822,1.6822,0.988631,0.949598,0.83492,0.470095,0.924111,0.737997,0.463773,0.170288
-21.2014,0.991093,0.222189,4,31,0,22.5856,0.0175804,0.0833911,0.290077,2.31662,3.16429,1.48663,0.987936,0.945977,0.839947,0.472803,0.925271,0.735093,0.47618,0.153113
-22.9492,0.994805,0.222189,4,31,0,23.7132,0.0168348,0.0715666,0.276419,1.92236,4.05488,1.32574,0.987438,0.949104,0.832594,0.463288,0.926772,0.755272,0.467694,0.145385
-23.2787,0.925332,0.222189,4,15,0,24.6993,0.0169764,0.0740893,0.278268,1.83591,4.18347,1.28828,0.987217,0.946912,0.829882,0.465764,0.926001,0.74776,0.462056,0.144553
-21.9943,0.878572,0.222189,4,31,0,25.2071,0.0178104,0.0821252,0.282899,2.25571,3.31993,1.50697,0.987568,0.945872,0.840952,0.473284,0.924222,0.737874,0.482661,0.15698
-23.9994,0.848339,0.222189,3,15,0,25.6875,0.0173569,0.0754534,0.276833,2.34778,3.68668,1.42729,0.987437,0.948141,0.837849,0.445995,0.92533,0.749574,0.478422,0.141421
-23.594,0.985883,0.222189,3,11,0,24.4994,0.0175496,0.0751158,0.278072,2.08072,3.47002,1.48027,0.987555,0.949413,0.840701,0.479904,0.924968,0.752433,0.483237,0.160173
-23.4049,0.999432,0.222189,4,15,0,25.6897,0.0166575,0.088468,0.288704,2.05333,3.81159,1.44613,0.987808,0.939299,0.831062,0.468741,0.928002,0.720741,0.470678,0.155677
-21.876,0.993498,0.222189,3,7,0,23.8442,0.0164373,0.0817174,0.279744,2.18732,3.58045,1.44142,0.988206,0.94467,0.838009,0.463509,0.929094,0.735963,0.477885,0.149989
-22.0893,0.992306,0.222189,4,15,0,22.7361,0.0173615,0.0732128,0.294692,2.19415,3.51708,1.47813,0.98763,0.950393,0.832522,0.46856,0.925637,0.756689,0.470424,0.154735
-21.8878,0.954355,0.222189,2,7,0,24.2469,0.0171927,0.0763058,0.28234,2.33122,3.27018,1.46014,0.988053,0.949657,0.841403,0.464985,0.926555,0.74981,0.478978,0.148428
-24.8691,0.915927,0.222189,3,7,0,25.5839,0.0161237,0.0809245,0.297991,2.18656,4.071,1.60981,0.987968,0.943289,0.826109,0.466127,0.930273,0.741328,0.478474,0.169826
-22.6144,0.995383,0.222189,4,31,0,26.9394,0.0171543,0.0801639,0.283762,2.02882,4.11721,1.47243,0.987159,0.943393,0.83035,0.465742,0.925839,0.738937,0.475933,0.159404
-22.3212,0.961495,0.222189,4,23,0,26.1953,0.0173735,0.0884657,0.347361,3.83387,2.38152,1.62951,0.989412,0.94924,0.835404,0.459161,0.927932,0.732941,0.457715,0.165103
-21.3591,0.955081,0.222189,3,15,0,25.8714,0.0184645,0.0892755,0.343785,3.51971,2.61561,1.67563,0.98828,0.946773,0.831326,0.457663,0.923417,0.731197,0.462215,0.16416
-24.7502,0.846666,0.222189,3,7,0,26.5185,0.0198357,0.0981707,0.348813,4.12901,2.48448,1.77128,0.987713,0.943299,0.833904,0.457912,0.918963,0.718044,0.469145,0.177503
-25.7105,0.729834,0.222189,3,15,0,31.022,0.019472,0.0985713,0.348848,3.41967,2.24552,1.66097,0.98848,0.945421,0.839135,0.4846,0.920626,0.715428,0.461171,0.176221
-24.699,0.988667,0.222189,5,31,0,27.0292,0.0203183,0.0927142,0.343225,3.66474,2.52155,1.57365,0.987321,0.945576,0.832539,0.449093,0.916466,0.72174,0.453537,0.153902
-26.6665,0.974292,0.222189,4,15,0,29.8459,0.0214207,0.0897505,0.364837,4.47282,2.14564,1.63787,0.987624,0.95098,0.836399,0.463561,0.913853,0.732509,0.451167,0.174198
-23.8496,0.985208,0.222189,4,15,0,27.7141,0.0157848,0.0863632,0.292595,2.14845,3.72099,1.52086,0.98853,0.941189,0.831353,0.470107,0.931715,0.72788,0.475203,0.161349
-23.2819,0.956879,0.222189,4,15,0,25.3594,0.0162076,0.0830219,0.282149,2.04707,3.29095,1.38641,0.988698,0.945311,0.840315,0.48042,0.930207,0.732362,0.472014,0.150259
-25.6831,0.893798,0.222189,4,15,0,29.0623,0.0184794,0.0743081,0.279404,1.91558,4.07358,1.48542,0.986228,0.947425,0.833019,0.478954,0.920744,0.752849,0.480589,0.166938
-24.3937,0.993931,0.222189,3,7,0,26.9767,0.0186951,0.0774231,0.28121,2.21067,4.04036,1.49129,0.986104,0.945509,0.832587,0.453457,0.919959,0.74587,0.479852,0.153855
-22.8242,0.998958,0.222189,4,31,0,27.0919,0.0194161,0.0791519,0.297391,2.40777,3.18526,1.45602,0.986663,0.948377,0.836043,0.462444,0.918121,0.743513,0.467843,0.145834
-22.7515,0.99348,0.222189,4,31,0,24.9227,0.01599,0.0787235,0.293725,2.07632,3.46009,1.41074,0.988652,0.947105,0.832893,0.47407,0.930923,0.742214,0.464849,0.151317
-22.8347,0.954198,0.222189,4,15,0,23.5657,0.0185005,0.0798012,0.288073,2.02371,3.55017,1.43073,0.986787,0.946009,0.834459,0.47778,0.921048,0.740049,0.470633,0.156001
-21.2629,0.663694,0.222189,4,23,0,26.7031,0.0180762,0.0865958,0.29749,2.58992,2.83256,1.51413,0.988123,0.946349,0.84301,0.472281,0.923991,0.730561,0.475279,0.151786
-20.3971,0.999356,0.222189,4,15,0,22.5148,0.0178303,0.0870346,0.323568,3.15594,2.73709,1.61603,0.988453,0.946961,0.835594,0.458554,0.925383,0.733252,0.467993,0.156478
-22.4787,0.941113,0.222189,3,7,0,22.9108,0.0177061,0.0892408,0.306266,3.49116,2.55642,1.59423,0.98886,0.947188,0.846186,0.454506,0.926173,0.72913,0.478558,0.156239
-21.8741,0.888569,0.222189,4,23,0,24.2367,0.018414,0.0865697,0.345908,3.03999,2.66494,1.59097,0.988212,0.947757,0.828255,0.465253,0.923261,0.733853,0.452546,0.156608
-20.5055,0.881296,0.222189,3,15,0,23.4603,0.0181426,0.0877716,0.318892,3.04459,2.60094,1.58992,0.988504,0.947611,0.840146,0.468706,0.924417,0.731718,0.469505,0.158144
-23.1172,0.907939,0.222189,4,31,0,24.643,0.016304,0.0793209,0.303581,2.55313,3.11127,1.44294,0.988866,0.948691,0.834447,0.45452,0.930201,0.743052,0.462536,0.140278
-21.3855,0.986471,0.222189,4,31,0,24.2219,0.0171189,0.0810711,0.287766,2.15068,3.52513,1.40275,0.987785,0.945294,0.834587,0.464612,0.926377,0.736427,0.468258,0.146721
-22.1269,0.95707,0.222189,4,31,0,26.5064,0.0167097,0.0892483,0.323303,3.02587,2.57019,1.50929,0.989448,0.946948,0.83819,0.463759,0.929724,0.726362,0.459207,0.149118
-23.7449,0.952593,0.222189,3,15,0,24.7988,0.0164215,0.0877361,0.326374,3.52518,2.33837,1.53145,0.990063,0.949919,0.843206,0.462229,0.931415,0.731772,0.461431,0.155796
-20.7652,0.999896,0.222189,3,15,0,24.7925,0.0173874,0.0884726,0.322353,2.97578,2.89013,1.65847,0.988485,0.945057,0.833459,0.462514,0.926894,0.730839,0.471712,0.16068
-20.7643,0.941521,0.222189,3,7,0,22.7511,0.0172615,0.087872,0.311857,2.97934,2.80602,1.58239,0.988698,0.945913,0.838421,0.459431,0.927328,0.730147,0.471964,0.153033
-21.8385,0.897572,0.222189,3,15,0,28.7821,0.0169847,0.0852937,0.305786,3.0705,2.84784,1.66509,0.988815,0.947193,0.841017,0.460971,0.928516,0.737721,0.483232,0.160915
-23.7606,0.861566,0.222189,4,15,0,25.5322,0.0201266,0.0914791,0.336263,3.9196,2.35849,1.53455,0.987811,0.94774,0.838981,0.449281,0.91749,0.724086,0.455361,0.153818
-23.894,0.996246,0.222189,4,15,0,25.6554,0.0199968,0.0929038,0.32642,3.29459,2.34761,1.4381,0.987907,0.946965,0.841872,0.460674,0.917687,0.718107,0.452107,0.144838
-22.115,0.999767,0.222189,4,15,0,25.9567,0.0192892,0.0934293,0.312536,2.72677,2.77754,1.5402,0.987443,0.942923,0.838228,0.469732,0.919592,0.717693,0.467741,0.152867
-24.5425,0.899606,0.222189,4,15,0,28.7015,0.0179521,0.104939,0.3351,3.75581,2.50878,1.65576,0.988805,0.939287,0.836925,0.455159,0.925519,0.701643,0.466297,0.164038
-24.002,0.987114,0.222189,4,15,0,27.5462,0.0185296,0.069559,0.30083,2.69155,3.1091,1.55003,0.987383,0.954754,0.836981,0.456762,0.921896,0.768502,0.474692,0.150016
-24.6217,0.898335,0.222189,3,7,0,25.9625,0.018651,0.070943,0.290954,2.64019,3.00251,1.581,0.987471,0.954529,0.843375,0.467434,0.9217,0.766373,0.48505,0.156488
-21.7246,0.999284,0.222189,3,7,0,24.9312,0.0184972,0.0777655,0.30735,2.44214,3.29601,1.5574,0.987134,0.948743,0.831252,0.465481,0.921765,0.749036,0.470008,0.156707
-21.5474,0.976943,0.222189,4,31,0,22.9973,0.0176817,0.076069,0.300941,2.71459,3.06822,1.59697,0.988014,0.95109,0.838196,0.461754,0.925322,0.75474,0.479141,0.155735
-25.5404,0.694202,0.222189,4,15,0,30.6731,0.0178619,0.0971055,0.353508,4.94237,2.03713,1.59291,0.989914,0.948523,0.843391,0.460849,0.927053,0.71785,0.454476,0.172863
-25.3214,0.991926,0.222189,5,39,0,28.4718,0.0169891,0.0784503,0.258588,1.58941,5.31782,1.28472,0.986409,0.940639,0.830965,0.476036,0.925212,0.735137,0.475752,0.15742
-23.8541,0.988389,0.222189,4,15,0,26.5682,0.0158871,0.0734274,0.262728,1.99487,4.17653,1.36531,0.988036,0.947485,0.838574,0.457024,0.930559,0.751504,0.482488,0.146789
