# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = sporadic_survival_model
# start_datetime = 2022-07-13 15:18:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = sporadic-survival.data.json
# init = 2 (Default)
# random
#   seed = 4283283520 (Default)
# output
#   file = sporadic-survival-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,lambda.1,lambda.2,lambda.3,lambda.4,delta,theta,model_surv_1y.1,model_surv_1y.2,model_surv_1y.3,model_surv_1y.4,model_surv_5y.1,model_surv_5y.2,model_surv_5y.3,model_surv_5y.4
# Adaptation terminated
# Step size = 0.215074
# Diagonal elements of inverse mass matrix:
# 0.00372678, 0.00608157, 0.00506879, 0.042916, 0.0247722, 0.00616686
-27.3106,0.963757,0.215074,4,15,0,29.5151,0.020485,0.100615,0.303801,3.13411,2.38738,1.44181,0.987521,0.942477,0.84965,0.46463,0.915776,0.702665,0.467409,0.145107
-27.8371,0.952651,0.215074,2,3,0,28.5546,0.0203712,0.100404,0.29866,3.13633,2.45522,1.44011,0.987429,0.941876,0.849985,0.459639,0.915999,0.702497,0.470283,0.142649
-29.329,0.995177,0.215074,4,15,0,31.8188,0.0158952,0.0731334,0.337715,4.305,2.4893,1.69889,0.990106,0.956729,0.836957,0.446798,0.93344,0.76665,0.46888,0.168135
-22.7993,0.895466,0.215074,4,15,0,34.3847,0.0196473,0.0855011,0.298879,2.89812,2.94769,1.60068,0.98691,0.946285,0.84124,0.45797,0.918116,0.73493,0.481556,0.153937
-26.6334,0.968458,0.215074,3,7,0,28.8677,0.0197036,0.0975471,0.299123,2.44194,3.27745,1.52438,0.986335,0.936863,0.834664,0.463045,0.917115,0.706732,0.472669,0.152689
-22.391,0.993202,0.215074,3,7,0,29.3074,0.0185586,0.0915182,0.310982,3.22716,2.41988,1.57263,0.988614,0.947172,0.847394,0.471068,0.923243,0.724779,0.474565,0.159884
-22.0263,0.999299,0.215074,4,23,0,24.5634,0.0169276,0.0834813,0.301344,2.43023,3.4324,1.4891,0.988035,0.944399,0.830913,0.454676,0.927457,0.73399,0.467075,0.147615
-24.3179,0.982902,0.215074,4,15,0,26.694,0.0179866,0.085867,0.273234,2.02861,3.32289,1.25993,0.987424,0.943185,0.842473,0.468613,0.922837,0.721799,0.466548,0.133919
-25.699,0.973241,0.215074,4,23,0,27.9345,0.0167716,0.0802712,0.268419,1.85252,3.27981,1.18547,0.988311,0.946788,0.844541,0.4808,0.927492,0.73246,0.463252,0.132346
-27.2176,0.950302,0.215074,4,15,0,30.9878,0.0198515,0.0780484,0.278103,1.84513,3.82664,1.35343,0.985486,0.945763,0.834666,0.480094,0.915272,0.741026,0.469817,0.153847
-26.9707,0.961561,0.215074,3,7,0,28.58,0.0194265,0.0788017,0.284854,2.04785,3.98909,1.34791,0.98561,0.944595,0.829541,0.454744,0.916723,0.738686,0.463418,0.142435
-21.9523,0.973994,0.215074,4,15,0,31.8308,0.0167979,0.0824779,0.307783,2.73654,2.9527,1.48529,0.988764,0.947863,0.836054,0.455022,0.928618,0.737947,0.464614,0.142843
-21.3594,0.967203,0.215074,4,15,0,24.1731,0.0183349,0.0815041,0.305353,2.33279,3.21132,1.4705,0.987357,0.946816,0.832346,0.468181,0.922253,0.73857,0.463476,0.150108
-21.2047,0.971378,0.215074,4,15,0,23.2334,0.0174171,0.0854039,0.321596,2.56137,3.02603,1.55544,0.98825,0.945751,0.829855,0.468696,0.926291,0.733429,0.461768,0.15517
-20.4781,0.979444,0.215074,4,15,0,22.126,0.0183938,0.0867418,0.31915,3.07578,2.74485,1.57619,0.988077,0.947013,0.83669,0.457747,0.92313,0.732612,0.467022,0.152329
-21.9401,0.750898,0.215074,3,11,0,24.9844,0.0184141,0.0914922,0.310726,2.53815,2.82245,1.54601,0.987925,0.943673,0.838114,0.478906,0.922817,0.721533,0.469208,0.157318
-22.6134,0.973661,0.215074,3,15,0,24.7016,0.0180599,0.0913937,0.328737,2.56671,2.99436,1.55995,0.987873,0.942473,0.827604,0.47022,0.923896,0.721353,0.457848,0.155956
-23.7201,0.958049,0.215074,4,15,0,24.8213,0.0171815,0.0842497,0.315198,3.7817,2.39812,1.53276,0.989488,0.951229,0.84589,0.45005,0.928375,0.738673,0.468234,0.152613
-22.2424,0.973835,0.215074,4,15,0,26.4899,0.018941,0.0841361,0.308303,2.56334,3.16747,1.6461,0.987026,0.945738,0.834039,0.471002,0.920536,0.738198,0.478135,0.164881
-23.6248,0.985684,0.215074,3,15,0,25.9802,0.0187641,0.0748576,0.292397,2.3859,3.4871,1.60361,0.986698,0.949648,0.835525,0.466929,0.920635,0.75619,0.483785,0.163286
-24.8261,0.828688,0.215074,4,15,0,26.1036,0.0168111,0.0933946,0.333513,2.92224,2.36316,1.53524,0.989781,0.946681,0.839888,0.484523,0.929877,0.720246,0.45708,0.159928
-22.2031,0.987388,0.215074,4,15,0,26.524,0.0196809,0.0875517,0.327458,3.31891,2.75184,1.62974,0.987248,0.946574,0.83392,0.452542,0.918466,0.732528,0.466746,0.15613
-21.9391,0.987576,0.215074,3,7,0,22.6833,0.0192239,0.086601,0.328508,2.94366,2.61676,1.6474,0.987802,0.948204,0.836737,0.477612,0.920509,0.735743,0.468683,0.166098
-20.7658,0.999837,0.215074,4,15,0,22.5099,0.0182033,0.087211,0.306627,2.8591,2.69448,1.54845,0.988288,0.947104,0.84247,0.468104,0.923874,0.731066,0.473064,0.153175
-21.5801,0.90446,0.215074,4,31,0,23.2503,0.0177963,0.080691,0.288017,2.43129,3.05181,1.50443,0.987956,0.94831,0.842923,0.471143,0.924658,0.741994,0.479942,0.152412
-20.9494,0.96919,0.215074,5,31,0,23.3299,0.0182997,0.0834203,0.312314,2.68097,2.71113,1.53846,0.988195,0.949104,0.839701,0.475674,0.923448,0.738671,0.468176,0.154885
-21.4461,0.993993,0.215074,4,15,0,23.9448,0.017902,0.0806127,0.298013,2.39873,3.1333,1.41895,0.987758,0.947747,0.836182,0.461613,0.92389,0.739354,0.464053,0.141784
-22.6234,0.988566,0.215074,4,15,0,26.5078,0.0173067,0.084555,0.340168,3.46648,2.70273,1.77306,0.988855,0.948825,0.831928,0.463433,0.927829,0.743023,0.472584,0.173564
-22.0516,0.982664,0.215074,4,15,0,24.7248,0.0183892,0.0855988,0.308414,2.59191,2.67275,1.40452,0.9882,0.947994,0.840556,0.470318,0.922808,0.730145,0.45809,0.140446
-21.8235,0.990135,0.215074,4,15,0,23.3792,0.0172223,0.0858595,0.328332,2.98994,3.04864,1.73037,0.988358,0.945586,0.829024,0.461123,0.927449,0.737557,0.473687,0.166232
-24.6749,0.802246,0.215074,4,15,0,26.1476,0.0171212,0.0816698,0.327838,3.11648,3.35435,1.73582,0.988014,0.946284,0.8242,0.443308,0.927428,0.745227,0.473059,0.160153
-27.0221,0.988627,0.215074,4,23,0,30.7504,0.0149166,0.0832447,0.28643,2.40116,3.20064,1.36934,0.98969,0.945679,0.839592,0.453628,0.935416,0.731684,0.467482,0.134744
-25.366,1,0.215074,4,15,0,29.7462,0.0200193,0.0804437,0.311258,3.22546,3.118,1.75079,0.986391,0.948375,0.834938,0.449753,0.916929,0.749056,0.485717,0.1636
-23.5597,0.989452,0.215074,3,7,0,26.1454,0.0195926,0.0801476,0.312862,2.76651,3.01378,1.70246,0.986842,0.949122,0.8355,0.47115,0.918526,0.748811,0.480989,0.16809
-20.8488,0.962789,0.215074,2,7,0,27.5227,0.0179926,0.0864039,0.329114,2.95919,2.79163,1.57007,0.988251,0.946841,0.831664,0.459964,0.924539,0.732884,0.459809,0.152127
-22.9391,0.957362,0.215074,3,7,0,23.6432,0.0169968,0.0852842,0.304428,2.9111,2.71921,1.4438,0.989004,0.94786,0.841642,0.453918,0.928158,0.731783,0.464428,0.138599
-23.7823,0.991868,0.215074,4,31,0,26.2193,0.0163559,0.0824528,0.296859,2.5122,2.70714,1.44546,0.989433,0.949569,0.845056,0.477242,0.930666,0.73806,0.470077,0.14703
-22.7422,0.997031,0.215074,4,15,0,26.0036,0.0168352,0.0856728,0.292456,2.20897,3.77484,1.55107,0.987726,0.941419,0.831152,0.466447,0.927603,0.730135,0.477917,0.162396
-22.1025,0.770873,0.215074,4,15,0,27.5332,0.0180912,0.0871691,0.302866,2.59582,2.78784,1.40454,0.988183,0.946201,0.840396,0.463699,0.923713,0.726119,0.461197,0.138337
-22.2866,0.953691,0.215074,4,15,0,23.9826,0.0179446,0.0817103,0.321121,3.53748,2.80165,1.74787,0.988277,0.949677,0.836805,0.453303,0.925182,0.747683,0.481024,0.167247
-21.2054,0.887511,0.215074,4,15,0,26.2505,0.0178331,0.089862,0.301496,2.64181,2.82055,1.49621,0.988299,0.944541,0.841372,0.468119,0.924891,0.723246,0.470842,0.148443
-22.027,0.98794,0.215074,4,15,0,23.9155,0.0184042,0.0947436,0.322305,3.096,2.87164,1.7157,0.987859,0.94172,0.834553,0.463379,0.923244,0.720434,0.477025,0.166141
-20.7427,0.989589,0.215074,3,7,0,22.7416,0.0189027,0.086879,0.331583,3.32792,2.49971,1.61692,0.988239,0.949003,0.83801,0.466096,0.921887,0.734987,0.464871,0.161968
-21.032,0.997321,0.215074,3,7,0,21.2207,0.0189333,0.0870622,0.32747,3.53652,2.42072,1.58513,0.988387,0.949571,0.841205,0.461119,0.921882,0.73419,0.465097,0.15946
-24.3394,0.655648,0.215074,3,15,0,26.908,0.01807,0.0870127,0.314009,3.37315,3.06523,1.6488,0.987764,0.944683,0.833455,0.436382,0.92399,0.732733,0.475166,0.15059
-25.3373,0.954862,0.215074,3,11,0,27.0711,0.0171609,0.0856754,0.31111,2.32514,3.06142,1.63681,0.988374,0.945476,0.834564,0.490092,0.927427,0.735145,0.475981,0.172638
-21.0755,1,0.215074,2,3,0,25.4685,0.0169861,0.0856417,0.304207,2.65978,3.18348,1.60929,0.988319,0.944688,0.835038,0.461165,0.927853,0.733904,0.477457,0.157407
-23.043,0.976195,0.215074,3,7,0,23.5086,0.0159235,0.0859305,0.309988,2.58933,2.88018,1.46556,0.989444,0.946319,0.836291,0.465283,0.932093,0.730229,0.461619,0.144922
-24.4331,0.83955,0.215074,4,31,0,28.9644,0.0158985,0.0849709,0.279856,2.14955,4.07889,1.42932,0.988114,0.940337,0.832031,0.451489,0.930739,0.727041,0.474959,0.148358
-21.8571,0.95275,0.215074,4,15,0,26.7257,0.0176818,0.0844832,0.296152,2.59402,2.76474,1.42393,0.988487,0.947945,0.843913,0.466951,0.925381,0.732656,0.468107,0.14126
-22.0897,0.993052,0.215074,4,15,0,24.392,0.016652,0.082261,0.301802,2.66426,3.24419,1.66613,0.98847,0.946439,0.835783,0.463831,0.929199,0.742431,0.483898,0.163653
-21.7492,0.90932,0.215074,4,31,0,23.3829,0.0194316,0.0872789,0.316928,3.01686,2.47992,1.54518,0.987953,0.948869,0.843289,0.473296,0.919757,0.732133,0.467547,0.156398
-24.6848,0.980956,0.215074,3,7,0,25.2666,0.0205033,0.0921007,0.305366,3.32503,2.51649,1.53157,0.987216,0.945896,0.846798,0.456955,0.915657,0.721624,0.47371,0.150809
-24.7418,0.986233,0.215074,4,15,0,28.1057,0.0169279,0.0857824,0.364184,3.68826,2.58051,1.69356,0.989304,0.949013,0.824914,0.456169,0.92931,0.738967,0.452785,0.166528
-22.5068,0.996536,0.215074,4,15,0,26.6456,0.0183886,0.0894867,0.327941,3.4058,2.96449,1.77736,0.98772,0.944123,0.831333,0.452371,0.923314,0.732067,0.478539,0.167708
-24.6137,0.980758,0.215074,4,15,0,27.4499,0.0166626,0.0789027,0.349635,3.70806,2.40995,1.64152,0.989783,0.95414,0.83395,0.461879,0.930574,0.753041,0.457296,0.166027
-23.1593,0.988057,0.215074,4,15,0,27.5093,0.0167468,0.091757,0.290482,2.43016,3.42187,1.57313,0.988179,0.939532,0.836902,0.463211,0.928384,0.719359,0.48267,0.158268
-23.0127,0.932004,0.215074,4,15,0,24.5778,0.0192025,0.075156,0.328265,3.15865,2.53114,1.52426,0.987982,0.95512,0.837387,0.461899,0.920418,0.757567,0.457808,0.150786
-22.5024,0.991673,0.215074,3,7,0,23.7233,0.0185813,0.0768287,0.335753,3.12983,2.4654,1.54619,0.988502,0.954723,0.836452,0.469465,0.922967,0.754759,0.455837,0.155862
-22.908,0.995124,0.215074,4,15,0,25.3901,0.018041,0.0832448,0.348227,4.05691,2.25785,1.61017,0.989282,0.953156,0.83839,0.460803,0.925722,0.744046,0.456574,0.166874
-23.1504,0.983188,0.215074,4,31,0,28.3966,0.0159679,0.0897674,0.295377,2.30854,3.22848,1.47542,0.988944,0.941731,0.836462,0.469769,0.931438,0.720915,0.470942,0.151506
-23.1997,0.679654,0.215074,4,15,0,27.0285,0.0156701,0.085496,0.291504,2.51644,3.21569,1.53003,0.989167,0.944462,0.839013,0.46107,0.932746,0.731685,0.47892,0.151465
-25.1004,0.870373,0.215074,4,31,0,27.6386,0.0160743,0.08989,0.301253,2.06979,3.68352,1.45653,0.988356,0.939051,0.827073,0.471927,0.930458,0.71846,0.463003,0.156711
-23.485,0.81972,0.215074,4,31,0,28.7214,0.0178695,0.0844883,0.301294,3.19007,2.45225,1.56272,0.988963,0.950653,0.850276,0.469428,0.925718,0.738671,0.479938,0.157847
-25.5166,0.924539,0.215074,3,7,0,28.8738,0.0185598,0.0840559,0.345865,3.06396,2.25685,1.38622,0.988968,0.952495,0.836575,0.471969,0.923169,0.735816,0.435387,0.14307
-26.6002,0.981242,0.215074,4,15,0,29.6931,0.0193381,0.0935897,0.28359,2.87162,2.99828,1.65892,0.987032,0.941338,0.847429,0.462435,0.919363,0.720217,0.497193,0.160742
-26.0884,0.988453,0.215074,4,15,0,31.1763,0.0204663,0.0862841,0.294069,3.2221,2.81888,1.63121,0.986618,0.946791,0.845991,0.452854,0.915432,0.734827,0.488392,0.155574
-28.3715,0.955827,0.215074,4,15,0,31.6544,0.014215,0.0738988,0.271629,2.05207,3.52156,1.39757,0.989834,0.949839,0.842032,0.472941,0.937936,0.752936,0.48041,0.150415
-22.6363,0.998752,0.215074,3,7,0,29.812,0.0161778,0.0762081,0.27536,1.91788,3.70988,1.33125,0.988247,0.947426,0.837091,0.473632,0.929724,0.745051,0.470265,0.147355
-22.8504,0.993639,0.215074,3,7,0,24.1875,0.0162759,0.0770052,0.271363,1.86164,3.85072,1.2688,0.988033,0.946221,0.836575,0.469387,0.929045,0.74095,0.466841,0.141333
-23.1167,0.951996,0.215074,4,31,0,28.193,0.0171793,0.0836115,0.275879,1.84197,3.79115,1.28856,0.987441,0.942226,0.835332,0.475158,0.92555,0.726295,0.465299,0.145279
-23.8635,0.946499,0.215074,4,15,0,25.1253,0.0169185,0.0889521,0.276944,1.96651,3.65141,1.31154,0.987778,0.939545,0.836827,0.46855,0.92679,0.715601,0.467253,0.142459
-23.5294,0.993826,0.215074,2,3,0,23.9648,0.0169365,0.0881298,0.275611,1.97386,3.6229,1.31448,0.987797,0.940215,0.837858,0.469001,0.926757,0.717588,0.468738,0.142601
-21.7078,0.999446,0.215074,4,23,0,26.7323,0.0173826,0.0890641,0.300763,2.38997,2.97369,1.435,0.988344,0.943781,0.838018,0.470902,0.926192,0.72215,0.464527,0.145632
-21.1013,0.923639,0.215074,4,15,0,22.9208,0.0181724,0.0812702,0.296357,2.36281,3.04425,1.43903,0.987712,0.947925,0.838684,0.470011,0.923044,0.738844,0.467692,0.146363
-20.7586,0.983489,0.215074,4,15,0,24.0587,0.017469,0.0869108,0.303657,2.49928,3.14238,1.53506,0.988045,0.944076,0.835033,0.465668,0.925861,0.729145,0.471167,0.153275
-21.7697,0.903258,0.215074,4,15,0,23.4308,0.0191324,0.0806834,0.314173,2.89264,2.54841,1.49562,0.987987,0.951864,0.842147,0.470078,0.920551,0.744321,0.464063,0.149653
-21.6378,0.999984,0.215074,3,7,0,21.9592,0.019084,0.0810174,0.316451,2.91539,2.5345,1.5011,0.988047,0.951796,0.841643,0.470365,0.920782,0.743829,0.463187,0.150428
-22.4202,0.990268,0.215074,4,15,0,24.0192,0.0196394,0.0804474,0.334804,2.97503,2.74804,1.59788,0.987279,0.950599,0.830732,0.464215,0.918527,0.746558,0.45926,0.156302
-22.9238,0.856802,0.215074,4,15,0,25.3731,0.0178944,0.0811923,0.314098,3.35816,2.96688,1.65012,0.988032,0.948739,0.835211,0.441795,0.924818,0.745359,0.475757,0.152991
-21.4545,1,0.215074,3,7,0,23.011,0.0177736,0.0812118,0.308099,3.111,2.83072,1.66743,0.988332,0.949661,0.840442,0.460313,0.925558,0.746414,0.482018,0.161031
-21.6148,0.737599,0.215074,3,11,0,25.1545,0.0178182,0.0813022,0.302002,3.04153,2.70468,1.57692,0.988515,0.950403,0.844447,0.461586,0.925389,0.744357,0.478782,0.153838
-22.5277,0.997459,0.215074,4,15,0,24.1918,0.0169298,0.0837543,0.27684,2.30677,3.45944,1.51651,0.988003,0.944128,0.841823,0.465355,0.927486,0.734137,0.487532,0.155435
-22.8394,0.985431,0.215074,4,15,0,24.5268,0.0170255,0.0840048,0.292692,1.98315,3.70378,1.38122,0.987651,0.942533,0.829694,0.472164,0.926493,0.728641,0.461739,0.150822
-21.4351,0.85059,0.215074,4,15,0,26.53,0.0180412,0.0775625,0.296627,2.26808,3.43856,1.47736,0.987252,0.948029,0.832756,0.465261,0.923095,0.746821,0.469278,0.152034
-21.5261,0.97055,0.215074,4,31,0,23.8128,0.016623,0.0846869,0.317497,2.57336,2.92908,1.54647,0.988918,0.946812,0.833249,0.471585,0.929481,0.735113,0.464117,0.154911
-22.7677,0.944053,0.215074,3,7,0,25.1096,0.0162044,0.0869355,0.308383,2.92329,2.69496,1.50729,0.989552,0.9472,0.841277,0.460962,0.931418,0.73037,0.467982,0.146999
-21.8035,0.804931,0.215074,4,15,0,25.2343,0.0163103,0.0834683,0.311101,2.71955,2.88436,1.58894,0.989192,0.947886,0.837251,0.469265,0.930863,0.739159,0.472586,0.157243
-22.5942,0.877075,0.215074,4,15,0,24.6379,0.0200121,0.0871298,0.320786,2.90621,2.77468,1.65405,0.986995,0.946672,0.836358,0.471272,0.917272,0.733998,0.473004,0.163682
-24.9872,0.972495,0.215074,4,15,0,28.0034,0.0189385,0.081267,0.338086,3.348,3.10105,1.85951,0.987147,0.94813,0.825996,0.455837,0.921284,0.750273,0.4791,0.174973
-25.2258,0.973941,0.215074,4,15,0,27.3625,0.0166554,0.0869014,0.295084,2.78369,2.59654,1.36806,0.989427,0.947837,0.847365,0.460254,0.92954,0.726629,0.464669,0.133666
-22.0785,0.973446,0.215074,4,15,0,26.371,0.018228,0.0828234,0.311667,2.28125,3.24638,1.51604,0.987383,0.945875,0.829662,0.474956,0.922744,0.736888,0.463392,0.157614
-22.881,0.946031,0.215074,3,15,0,25.1013,0.0162601,0.0834207,0.302502,2.44506,2.85431,1.49617,0.989265,0.948002,0.840284,0.47865,0.930893,0.736685,0.469918,0.153179
-21.4867,0.990504,0.215074,4,15,0,27.5552,0.0187283,0.0854993,0.322906,3.0685,2.6677,1.68492,0.988016,0.948456,0.838194,0.472549,0.922348,0.7388,0.475201,0.167717
-23.541,0.863265,0.215074,4,15,0,26.0855,0.0197606,0.0773809,0.318099,2.90108,2.51488,1.45558,0.987669,0.953931,0.840944,0.467954,0.918161,0.750805,0.457802,0.145355
-23.9,0.872134,0.215074,4,15,0,27.3077,0.0182886,0.0901599,0.309708,2.8864,2.3246,1.42472,0.988975,0.948634,0.848805,0.47875,0.9241,0.72348,0.462226,0.1474
-22.5909,0.915315,0.215074,3,15,0,28.5513,0.0181792,0.0885587,0.323645,2.89994,2.46238,1.41489,0.988745,0.948162,0.839611,0.467516,0.924121,0.725488,0.450494,0.141633
-20.2742,0.999524,0.215074,3,7,0,23.1178,0.0178841,0.0841416,0.312228,2.83637,2.93744,1.60093,0.988082,0.947147,0.83592,0.461608,0.924773,0.737836,0.472638,0.15535
-21.9488,0.979066,0.215074,3,7,0,22.2522,0.0170412,0.0750852,0.316326,2.7589,2.88434,1.56081,0.988714,0.95275,0.834779,0.464469,0.927979,0.756817,0.466512,0.152879
-22.7053,0.944427,0.215074,4,15,0,24.2897,0.0186601,0.0961178,0.306933,3.1357,2.71324,1.64964,0.987971,0.942132,0.843091,0.463901,0.922405,0.716468,0.481963,0.161432
-22.4827,0.981495,0.215074,4,15,0,24.1841,0.0179045,0.092968,0.351664,3.3952,2.42151,1.65308,0.989011,0.946495,0.833046,0.472195,0.925901,0.724474,0.45714,0.168658
-24.752,0.973821,0.215074,4,15,0,26.7394,0.0191447,0.0865605,0.334365,4.67281,2.13888,1.49715,0.988926,0.952519,0.845736,0.446738,0.92169,0.734832,0.455228,0.156319
-23.8103,0.994113,0.215074,4,31,0,27.7503,0.0163936,0.0842219,0.285465,2.74747,2.8961,1.53383,0.989117,0.947293,0.847101,0.461926,0.930393,0.735881,0.485409,0.149566
-23.2228,0.995215,0.215074,4,15,0,26.0738,0.0176619,0.0909808,0.305937,2.21694,3.3617,1.46539,0.987612,0.940168,0.829644,0.470863,0.924627,0.717554,0.46187,0.152936
-22.3715,0.99792,0.215074,3,7,0,23.8981,0.0180815,0.0833359,0.280863,2.50591,3.09394,1.50382,0.987702,0.946467,0.845333,0.4643,0.923497,0.736013,0.485013,0.149584
-23.155,0.964021,0.215074,3,7,0,24.7976,0.018474,0.081973,0.279235,2.45658,3.44887,1.55938,0.986945,0.945348,0.841376,0.45915,0.921657,0.739298,0.489597,0.155473
-22.0449,0.905915,0.215074,4,23,0,25.9329,0.0187237,0.0790118,0.300419,2.65691,2.84867,1.57558,0.987681,0.950701,0.842175,0.473291,0.921684,0.748586,0.478803,0.157612
-21.5836,0.905152,0.215074,4,15,0,25.5144,0.0169697,0.0833816,0.328735,2.91797,2.61383,1.54231,0.98921,0.949888,0.835435,0.469292,0.928716,0.739414,0.458615,0.15347
-21.2127,0.999013,0.215074,4,15,0,23.3899,0.0192854,0.0912777,0.325975,2.98745,2.64622,1.58733,0.987701,0.945285,0.836312,0.468366,0.920031,0.724271,0.464421,0.157313
-21.5318,0.982546,0.215074,3,15,0,22.7291,0.0166415,0.084684,0.317158,3.05404,2.68155,1.56353,0.9893,0.948649,0.838703,0.461061,0.929889,0.736883,0.467558,0.152601
-28.5124,0.923063,0.215074,3,7,0,28.89,0.0150628,0.0819536,0.348385,3.05423,2.4838,1.52611,0.990619,0.951726,0.830968,0.469598,0.936306,0.74282,0.446098,0.153479
-24.481,0.993565,0.215074,4,15,0,30.482,0.015424,0.0848022,0.307763,3.09327,2.92685,1.65836,0.989715,0.946913,0.838633,0.455388,0.934382,0.738173,0.48086,0.158108
-22.0151,0.985316,0.215074,3,7,0,25.766,0.0172015,0.0891885,0.322133,2.8254,3.17587,1.67597,0.988189,0.942732,0.828582,0.458669,0.927205,0.728706,0.471935,0.161378
-22.1422,0.918381,0.215074,4,15,0,25.5821,0.0181736,0.0836174,0.314018,2.78715,2.47507,1.46793,0.988726,0.950819,0.84368,0.477452,0.924258,0.737594,0.462096,0.149635
-20.536,0.95977,0.215074,3,15,0,23.4662,0.0177629,0.0806499,0.30398,2.54258,3.13483,1.55113,0.987859,0.947891,0.835222,0.464744,0.924786,0.743073,0.472489,0.154038
-20.536,0.677924,0.215074,2,3,0,22.6687,0.0177629,0.0806499,0.30398,2.54258,3.13483,1.55113,0.987859,0.947891,0.835222,0.464744,0.924786,0.743073,0.472489,0.154038
-21.6171,0.864772,0.215074,4,19,0,22.6596,0.0181812,0.0907528,0.326997,3.34488,2.42177,1.62766,0.988841,0.947637,0.841842,0.471627,0.924799,0.728024,0.469361,0.165835
-21.8875,0.95432,0.215074,4,15,0,23.762,0.0176359,0.0890153,0.318612,3.32596,2.84536,1.62698,0.988394,0.94503,0.835448,0.446941,0.925946,0.728994,0.471454,0.153343
-24.1726,0.882912,0.215074,4,23,0,29.0039,0.0170747,0.0919224,0.31981,2.3578,3.33611,1.54128,0.988055,0.939885,0.825116,0.468338,0.927136,0.718272,0.460037,0.157378
-21.0386,0.990562,0.215074,3,7,0,26.2132,0.0169351,0.0884994,0.313948,2.6871,2.9458,1.58623,0.988691,0.944537,0.834878,0.467862,0.928348,0.728299,0.470096,0.156725
-21.2641,0.917497,0.215074,4,15,0,22.4475,0.0179447,0.0875218,0.307444,2.80958,2.97764,1.66984,0.987983,0.945005,0.837965,0.467552,0.924663,0.732705,0.481808,0.163701
-22.649,0.958479,0.215074,4,15,0,23.4335,0.0172022,0.0748827,0.305616,2.63758,3.01107,1.46385,0.988409,0.951987,0.83562,0.455878,0.926905,0.754216,0.463699,0.141735
-26.163,0.827987,0.215074,2,3,0,27.7001,0.0168291,0.0713255,0.300695,2.66244,2.59691,1.46853,0.989324,0.956754,0.846136,0.476709,0.92911,0.76471,0.470365,0.148786
-23.1575,0.998038,0.215074,4,15,0,27.9558,0.016705,0.0844365,0.328886,2.68213,2.73969,1.62198,0.989166,0.948419,0.833527,0.481703,0.929674,0.738795,0.46522,0.16474
-24.1229,0.97413,0.215074,3,15,0,30.0089,0.0205754,0.0787178,0.323173,2.97245,2.59646,1.51349,0.986993,0.952609,0.837667,0.46501,0.915127,0.748877,0.459493,0.149573
-25.6886,0.853901,0.215074,4,15,0,27.8843,0.0156197,0.0906314,0.317962,2.7278,3.10834,1.73987,0.989348,0.942424,0.832246,0.472518,0.933535,0.728083,0.480585,0.172295
-22.0475,0.857001,0.215074,4,15,0,28.0881,0.0165925,0.0896046,0.300942,2.62172,2.87046,1.52704,0.989026,0.944357,0.84098,0.469703,0.92965,0.724519,0.473818,0.15204
-24.1897,0.973227,0.215074,4,31,0,26.2366,0.017463,0.075582,0.290114,1.93198,4.15451,1.35066,0.986887,0.946103,0.825309,0.462393,0.924261,0.74597,0.459148,0.148011
-26.5014,0.896439,0.215074,4,15,0,27.6174,0.0167332,0.0808097,0.248386,1.79652,3.71053,1.27341,0.987845,0.944376,0.849557,0.481072,0.927366,0.732495,0.488003,0.145955
-23.6836,0.989819,0.215074,5,47,0,32.0509,0.0174968,0.0888549,0.312093,2.22676,3.03161,1.38295,0.988177,0.94342,0.831464,0.47545,0.925518,0.720598,0.451006,0.144032
-23.9746,0.78442,0.215074,4,15,0,27.1272,0.0172221,0.0768803,0.287774,2.82348,3.28963,1.66918,0.988023,0.94946,0.841125,0.453579,0.926955,0.753982,0.493649,0.159355
-23.8269,0.976611,0.215074,4,15,0,28.4714,0.0173325,0.088782,0.291453,2.14145,3.92653,1.50627,0.987211,0.938676,0.82926,0.463652,0.925399,0.721753,0.473982,0.159098
-24.5059,0.908156,0.215074,4,15,0,25.4715,0.0169741,0.0714087,0.296212,1.96844,3.36186,1.34187,0.988078,0.952107,0.832335,0.480966,0.926985,0.758015,0.456556,0.147644
