# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = calibration_model
# start_datetime = 2022-07-04 15:24:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = calibration.json
# init = calibration.init.json
# random
#   seed = 0
# output
#   file = fit-3.csv
#   diagnostic_file =  (Default)
#   refresh = 10
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta_cons.1,theta_cons.2,theta_cons.3,theta_age.1,theta_age.2,theta_age.3,rho0,rho1,rho2,eta.1,eta.2,eta.3,eta.4,phi.1,phi.2,phi.3,psi.1,psi.2,psi.3,kappa,nu,rate_LS_progression_AB,rate_LS_progression_BC,rate_LS_progression_CD,Dabir_genotype.1,Dabir_genotype.2,Dabir_genotype.3
# Adaptation terminated
# Step size = 0.139703
# Diagonal elements of inverse mass matrix:
# 0.00329976, 0.00132022, 0.0418041, 1.14916, 1.58764, 3.06252, 0.0993189, 25.4289, 0.0546752, 1.63119, 0.920968, 2.34853, 2.14466, 0.206424, 0.455079, 0.865831, 0.138298, 0.0616028, 0.661864, 2.10743, 0.851204, 0.0645157, 0.142128, 0.115308, 0.0330773, 0.11371
4967.64,0.987737,0.139703,5,31,0,-4961.66,-5.41555,-5.25045,-5.93832,0.0465657,0.0484077,0.0359522,0.0927014,27.9801,26.8456,0.48603,0.319021,0.268417,0.0628115,0.152367,0.339301,0.0260825,0.128127,0.115134,0.0322617,0.00386274,0.00945963,1.27368,3.13115,0.335007,0.504699,0.350464,0.144837
4969.06,0.951967,0.139703,5,31,0,-4957.71,-5.26767,-5.28915,-5.87785,0.0426847,0.0480412,0.0385191,0.111961,37.5915,21.4098,0.434243,0.246551,0.184866,0.0203163,0.237707,0.399359,0.0304871,0.181512,0.130616,0.0481681,0.0498985,0.0147892,1.3569,2.65674,0.350098,0.564976,0.342089,0.092935
4971.29,0.873145,0.139703,4,15,0,-4957.26,-5.29368,-5.26008,-5.88771,0.0421621,0.0482982,0.0376919,0.118744,36.6846,21.8983,0.438527,0.281501,0.174458,0.0230121,0.242799,0.391684,0.0292602,0.168063,0.132747,0.0468026,0.0365157,0.0139807,1.36658,2.53168,0.331744,0.571433,0.333577,0.09499
4970.85,0.86686,0.139703,5,31,0,-4957.78,-5.15706,-5.21445,-4.15581,0.04463,0.0495582,0.00246361,0.133233,24.1294,22.3875,0.49504,0.20439,0.164873,0.0759194,0.169102,0.384413,0.0476141,0.129411,0.125049,0.0538416,0.00877457,0.00807092,1.07127,1.84212,0.309273,0.623738,0.277167,0.0990951
4971.55,0.95268,0.139703,5,31,0,-4958.16,-4.87897,-5.05133,-3.6472,0.0374514,0.0499463,0.0012611,0.169409,35.3044,35.1745,0.475483,0.15263,0.216594,0.0296039,0.193726,0.343138,0.00792072,0.140269,0.0968266,0.0233269,0.0177332,0.00728244,1.18331,1.73811,0.651772,0.588908,0.323545,0.0875465
4970.08,0.965847,0.139703,5,31,0,-4961.92,-4.90585,-5.10333,-4.15847,0.0435291,0.0480956,0.00683902,0.173137,26.6275,34.2928,0.470296,0.308528,0.0945334,0.0306889,0.149574,0.420399,0.0226543,0.101109,0.12463,0.0380769,0.0197581,0.000484743,1.8749,2.56835,0.258992,0.611486,0.306141,0.0823734
4968.03,0.790646,0.139703,5,31,0,-4947.92,-5.11623,-5.11551,-3.62768,0.0448528,0.049353,0.00272139,0.157031,28.5676,26.201,0.457382,0.389119,0.0357393,0.0111136,0.143997,0.364554,0.03644,0.0982831,0.108227,0.0249922,0.0225313,0.00142904,1.7172,2.23732,0.45927,0.619289,0.304101,0.0766093
4962.51,0.994054,0.139703,5,31,0,-4955.25,-4.97513,-5.08483,-3.27852,0.0478938,0.0496061,0.00730252,0.183814,24.212,22.9441,0.460593,0.301568,0.0168659,0.014284,0.166848,0.397936,0.0121167,0.100713,0.100956,0.0257112,0.0549483,0.00102634,1.72208,3.27088,0.44335,0.62549,0.307876,0.0666349
4965.86,0.990538,0.139703,5,31,0,-4954.46,-4.69135,-5.04084,-5.25244,0.0323692,0.048246,0.00140178,0.153423,38.756,44.5186,0.474528,0.146599,0.374895,0.101319,0.1668,0.36333,0.00680732,0.126374,0.102731,0.115785,0.00171369,0.0261629,1.2107,2.23015,0.379831,0.539749,0.326528,0.133723
4963.96,0.426742,0.139703,5,31,0,-4955.01,-5.11056,-4.96912,-5.22239,0.0493768,0.0484702,0.0267467,0.160857,29.1175,25.0218,0.468182,0.229856,0.0591262,0.0125241,0.107765,0.350629,0.0748779,0.0617147,0.0899368,0.0490518,0.0131826,0.00218638,1.81183,1.51606,0.379411,0.613099,0.300107,0.0867947
4955.05,0.85503,0.139703,5,31,0,-4940.14,-5.11222,-4.82644,-4.35727,0.0498963,0.0497768,0.0147751,0.173726,28.1947,35.7732,0.474498,0.125343,0.0117564,0.0179259,0.115934,0.21312,0.0492845,0.0842278,0.0722526,0.0749466,0.0278704,0.00373899,2.48995,0.941901,0.383871,0.635948,0.259524,0.104528
4957.25,0.936994,0.139703,5,31,0,-4942.41,-5.12257,-5.32135,-5.33061,0.0354922,0.0491813,0.00782898,0.116036,37.0665,35.6206,0.452395,0.355652,0.385022,0.00530932,0.173225,0.462588,0.00625933,0.203227,0.133012,0.079171,0.0428064,0.00442715,1.12446,5.81592,0.314911,0.567994,0.304945,0.127061
4967.89,0.999723,0.139703,5,31,0,-4947.81,-4.9412,-4.93381,-4.60377,0.0452531,0.0473208,0.00245156,0.218527,31.6805,43.2573,0.479203,0.0672745,0.26828,0.0616811,0.193355,0.338466,0.0712993,0.1055,0.121265,0.0674843,0.00916917,0.0104166,1.77144,2.02694,0.449238,0.596271,0.273121,0.130608
4965.65,0.983335,0.139703,5,31,0,-4949.98,-5.1745,-4.81069,-4.89384,0.0410603,0.0492192,0.0092803,0.150282,34.7804,29.2904,0.492721,0.036805,0.310966,0.0340067,0.276492,0.201107,0.0185187,0.194101,0.050909,0.0980677,0.0318457,0.00866744,1.38411,1.30771,0.574375,0.643708,0.276996,0.0792957
4965.31,0.979926,0.139703,5,63,0,-4953.75,-4.58789,-4.84719,-3.96875,0.041007,0.046573,0.00213745,0.269082,34.5357,39.1624,0.440547,0.318892,0.0800748,0.0614135,0.247102,0.432686,0.0619266,0.10608,0.144852,0.0712871,0.00156098,0.00516695,1.44317,2.51175,0.232697,0.554974,0.340426,0.1046
4965.24,0.797121,0.139703,5,31,0,-4953.3,-4.56158,-4.98378,-4.19656,0.034999,0.0475186,0.00329175,0.225172,41.2258,29.8355,0.438469,0.236905,0.0836194,0.051868,0.257957,0.415883,0.0618814,0.128801,0.135798,0.0917122,0.000293946,0.00639259,1.56383,2.61117,0.190271,0.621057,0.313575,0.0653682
4965.58,0.573088,0.139703,5,31,0,-4954.58,-4.627,-5.09532,-4.51103,0.0355058,0.0481004,0.00833764,0.220215,43.6892,34.0263,0.461393,0.271409,0.0535166,0.0625986,0.154595,0.430498,0.0513577,0.0997403,0.12164,0.0632207,0.000404375,0.00636665,1.28315,2.60583,0.206273,0.626615,0.31446,0.0589249
4966.8,0.960751,0.139703,5,31,0,-4946.77,-5.08211,-5.00509,-4.24585,0.0472697,0.0488756,0.0267489,0.194314,35.2835,24.4257,0.479295,0.273149,0.103634,0.00778661,0.18959,0.445043,0.01386,0.123301,0.134065,0.0147768,0.00611163,0.00446588,1.97406,2.99628,0.375888,0.600405,0.331706,0.0678885
4967.39,0.943314,0.139703,4,31,0,-4954.48,-5.11661,-5.29479,-3.7407,0.0431705,0.0485766,0.00386927,0.128196,38.0028,32.1552,0.474158,0.401314,0.060461,0.0405553,0.144278,0.445178,0.00922834,0.11802,0.136579,0.020768,0.00817252,0.00242096,1.86502,2.60572,0.433945,0.604981,0.310211,0.0848083
4966.45,0.956658,0.139703,5,31,0,-4958.29,-4.86317,-5.02847,-3.77133,0.0432473,0.0495286,0.00178348,0.182729,25.3931,27.8408,0.493152,0.101438,0.134608,0.0160859,0.148043,0.412414,0.0299777,0.0868775,0.126596,0.032209,0.0328737,0.00631822,1.02548,1.7604,0.441348,0.594787,0.334858,0.0703548
4958.42,0.942646,0.139703,5,31,0,-4950.3,-5.20077,-4.98809,-3.93634,0.0490914,0.0448608,0.00344707,0.164047,40.1962,32.0901,0.404775,0.478279,0.186179,0.0582585,0.117171,0.471823,0.016179,0.0828137,0.130117,0.0194981,0.00248097,0.00714285,1.85701,2.1504,0.196991,0.611111,0.293892,0.0949969
4963.04,0.936952,0.139703,5,63,0,-4949.12,-4.65742,-5.0701,-5.05677,0.0308745,0.049324,0.00687611,0.168757,33.9813,34.7258,0.496595,0.0203963,0.298031,0.00428473,0.244676,0.413783,0.108101,0.178488,0.132784,0.0986038,0.0448911,0.00778784,1.48763,1.67215,0.657474,0.659003,0.26641,0.0745872
4960.83,0.259802,0.139703,5,31,0,-4946.98,-5.38716,-5.0062,-3.96989,0.0493497,0.0481062,0.0013436,0.154858,35.5068,30.3155,0.493929,0.451092,0.0884185,0.14641,0.180941,0.307254,0.019044,0.132337,0.0870329,0.0250572,0.00171396,0.0221715,1.56447,2.12759,0.212353,0.513361,0.402916,0.0837226
4966.91,0.817745,0.139703,5,31,0,-4951.16,-5.20255,-5.29248,-4.38057,0.0425282,0.0494305,0.00549145,0.096062,31.9485,26.2631,0.488989,0.0684231,0.158963,0.00879486,0.139865,0.304007,0.0110593,0.0981119,0.109928,0.0356853,0.00779015,0.00479409,1.0671,1.98547,0.368941,0.648738,0.27649,0.0747724
4970.59,0.982717,0.139703,4,31,0,-4959.97,-5.29113,-5.24819,-4.11547,0.0398651,0.0491263,0.00530359,0.0861596,35.0733,23.5904,0.495109,0.156678,0.216629,0.0579126,0.14235,0.343507,0.01088,0.149207,0.115631,0.0144621,0.0117065,0.0160953,1.35611,2.06176,0.368659,0.649145,0.246764,0.104091
4968.08,0.991608,0.139703,5,31,0,-4959.84,-5.14969,-5.20539,-4.86764,0.0432794,0.0498476,0.00357497,0.134687,27.8471,25.2222,0.477716,0.409911,0.286617,0.0326661,0.185775,0.348914,0.0772441,0.127528,0.119979,0.183965,0.0218304,0.00807841,1.47779,1.62222,0.549742,0.526513,0.400757,0.0727302
4969.39,0.796015,0.139703,5,31,0,-4956.05,-4.84214,-4.9366,-3.75641,0.0423148,0.0467005,0.00213674,0.164859,45.4298,40.3054,0.495592,0.236566,0.137958,0.0184075,0.0977802,0.375966,0.0111151,0.0752358,0.125356,0.0208176,0.0122585,0.00813383,1.40824,2.20394,0.264802,0.58465,0.318868,0.0964812
4966.73,0.763463,0.139703,5,63,0,-4951.88,-5.24652,-5.06456,-4.81065,0.0492583,0.0485369,0.00419435,0.138895,38.9507,37.4215,0.380011,0.38972,0.23522,0.128955,0.147746,0.334099,0.0444654,0.102042,0.0982513,0.0614535,0.0174568,0.0257134,1.2263,1.39318,0.224785,0.558516,0.356684,0.0848001
4964.55,0.889383,0.139703,5,31,0,-4953.25,-4.86852,-5.28225,-4.91059,0.0493788,0.0496121,0.0143056,0.158424,30.9712,40.5009,0.472986,0.282001,0.0754002,0.0114932,0.0995761,0.348874,0.119928,0.0689001,0.113272,0.0862349,0.0125586,0.00676438,1.49892,1.38603,0.399983,0.559605,0.361248,0.0791462
4963.14,0.897712,0.139703,5,63,0,-4945.73,-5.22441,-5.16705,-5.19146,0.0494533,0.0495123,0.0170744,0.144966,35.6366,35.487,0.405317,0.301119,0.437321,0.0652151,0.127886,0.35023,0.0321327,0.0947285,0.122934,0.0567895,0.0454904,0.00413849,1.40553,1.08575,1.04207,0.584327,0.32587,0.0898028
4963.78,0.929079,0.139703,5,31,0,-4948.46,-4.77177,-5.12606,-4.59616,0.0355901,0.0478798,0.000811346,0.155284,34.6945,40.3299,0.494228,0.210183,0.221139,0.0123475,0.14515,0.437816,0.0405556,0.0962601,0.118691,0.0325973,0.00449336,0.0193536,1.60478,4.69388,0.15179,0.600287,0.302893,0.0968198
4960.77,0.98928,0.139703,5,63,0,-4946.27,-4.90517,-5.0261,-4.77567,0.0405691,0.0476937,0.00593679,0.178992,26.4788,25.4919,0.43215,0.201456,0.0503065,0.16464,0.253955,0.346294,0.0692925,0.121039,0.0907383,0.141595,0.0325845,0.00240073,1.44236,4.4104,0.31735,0.654654,0.271474,0.0738726
4964.09,0.988171,0.139703,4,15,0,-4953.64,-4.84442,-4.8253,-4.08489,0.0385995,0.0489195,0.00328588,0.189127,29.8591,27.1278,0.491073,0.217828,0.116558,0.0758776,0.264793,0.345722,0.128184,0.174343,0.112945,0.107962,0.0164888,0.00737785,1.66727,4.37011,0.312998,0.660198,0.261357,0.0784445
4964.95,0.976238,0.139703,5,31,0,-4954.78,-4.78157,-5.05725,-5.04283,0.0342552,0.0468113,0.00337595,0.167751,28.9256,27.9419,0.495085,0.160252,0.119752,0.0809392,0.280066,0.34438,0.103686,0.160446,0.0988446,0.126983,0.0191198,0.00801112,1.07765,3.07475,0.489783,0.659365,0.273001,0.0676334
4967.67,0.926545,0.139703,5,31,0,-4957.61,-5.23272,-4.92472,-4.21851,0.0430775,0.0488004,0.00219527,0.186773,29.818,33.3472,0.495475,0.147077,0.0278334,0.0690443,0.21585,0.349646,0.0693919,0.175544,0.111906,0.0783936,0.00610782,0.00301645,1.46505,1.64768,0.377193,0.661003,0.248297,0.0906993
4972.63,0.971049,0.139703,5,31,0,-4959.19,-5.13555,-5.05476,-4.48029,0.0417817,0.0493134,0.00229347,0.158176,29.2341,40.3401,0.472214,0.133207,0.296521,0.0053609,0.199901,0.326484,0.0438756,0.138019,0.0863135,0.0710899,0.0162799,0.0127837,1.38332,1.51647,0.402517,0.647387,0.274049,0.0785637
4966.3,0.730166,0.139703,5,31,0,-4953.74,-4.8955,-4.9217,-4.64875,0.0461701,0.0487199,0.00780401,0.22507,40.2064,30.3521,0.47901,0.205403,0.33185,0.0274005,0.175364,0.441583,0.010892,0.0850761,0.115416,0.0936466,0.0225069,0.00350964,1.60069,2.91652,0.324779,0.578865,0.344989,0.0761459
4965.91,0.915997,0.139703,5,31,0,-4953.49,-5.21231,-4.91482,-4.47879,0.0453923,0.0453017,0.00304939,0.117331,29.2279,34.45,0.477224,0.13024,0.283629,0.026231,0.115569,0.331753,0.0699198,0.0949718,0.105765,0.0568396,0.00636857,0.019751,1.09405,2.70227,0.269175,0.672183,0.198888,0.128929
4963.34,0.954025,0.139703,5,31,0,-4953.07,-4.76957,-4.98985,-5.74059,0.0340549,0.0495942,0.0275572,0.197387,39.4137,30.3945,0.475628,0.308717,0.44802,0.0458903,0.295987,0.34646,0.0147766,0.207992,0.0832345,0.0831888,0.0459367,0.00205527,1.95085,1.59132,0.581927,0.575611,0.326354,0.0980357
4966.42,0.41344,0.139703,5,63,0,-4949.52,-4.56028,-5.10879,-5.54342,0.035103,0.0490366,0.034836,0.176304,29.5959,43.2807,0.485536,0.239856,0.0834462,0.0974227,0.180876,0.331773,0.160482,0.125914,0.125197,0.10026,0.0116376,0.00173932,1.34045,2.20106,0.394958,0.551715,0.358659,0.0896258
4965.93,0.934169,0.139703,5,31,0,-4955.39,-4.82791,-5.12694,-4.44582,0.0394435,0.0493566,0.000327383,0.165261,39.2879,31.494,0.47278,0.343353,0.273801,0.0167525,0.109985,0.463316,0.0280213,0.0818799,0.138492,0.0489758,0.0277779,0.00225361,2.69705,1.88278,0.462092,0.589497,0.328861,0.0816422
4968.11,0.946921,0.139703,5,31,0,-4953.17,-4.77221,-4.84464,-4.63328,0.0378563,0.0485166,0.0112794,0.202463,35.3107,42.1505,0.436374,0.268914,0.344824,0.106653,0.213505,0.278719,0.0432797,0.151603,0.0706256,0.0907177,0.0121736,0.00841307,0.906758,1.85716,0.313638,0.610779,0.301395,0.0878261
4970.73,0.65411,0.139703,5,63,0,-4957.6,-4.82389,-5.14236,-5.41867,0.0406937,0.0489141,0.0263634,0.151502,38.6978,41.2512,0.489973,0.248376,0.145386,0.0200243,0.123649,0.353778,0.0814646,0.0883889,0.113583,0.0469557,0.0131718,0.0116837,2.16098,1.38226,0.258987,0.531502,0.362989,0.105509
4969.7,0.922484,0.139703,5,31,0,-4961.74,-5.11863,-5.01952,-5.17097,0.0437889,0.0486773,0.000587331,0.149459,34.5442,25.8444,0.476703,0.159459,0.430784,0.0689856,0.160027,0.390354,0.00427808,0.116286,0.112832,0.11342,0.0204001,0.00652857,1.14487,2.90254,0.578742,0.623447,0.27955,0.0970033
4964.9,0.912676,0.139703,5,63,0,-4957.6,-4.59869,-4.98259,-5.11824,0.0321937,0.0487187,0.0226207,0.193682,38.6501,48.695,0.476644,0.335644,0.0253574,0.0199792,0.189689,0.426317,0.0307184,0.120188,0.110588,0.0722977,0.00221945,0.00739149,1.92825,1.43938,0.226648,0.615733,0.309695,0.074572
4969.02,0.965839,0.139703,5,31,0,-4957.63,-4.7914,-4.96278,-4.6074,0.0388392,0.0492192,0.0194177,0.198196,32.4264,29.8911,0.479223,0.149405,0.0862014,0.0272047,0.174166,0.442196,0.0530113,0.10182,0.109521,0.0201,0.00742924,0.00876638,1.32946,1.57709,0.491748,0.608776,0.318209,0.0730154
4964.07,0.98751,0.139703,5,31,0,-4955.93,-4.71774,-5.05051,-4.77614,0.0428407,0.0487304,0.0186714,0.185363,27.5592,19.8154,0.49243,0.269665,0.0388408,0.094343,0.197363,0.361877,0.0436358,0.0975006,0.137198,0.0745193,0.0471845,0.0017721,1.09003,1.13142,0.372937,0.640771,0.290413,0.0688166
4958.51,0.581025,0.139703,5,31,0,-4947.44,-5.21565,-5.00406,-4.50951,0.0464101,0.048733,0.000476397,0.161671,37.3219,51.0827,0.499322,0.127044,0.20428,0.015147,0.142847,0.416067,0.0192693,0.109337,0.111322,0.0616146,0.00335615,0.000154972,2.22346,2.90665,0.338635,0.655026,0.259385,0.085589
4961.19,0.976886,0.139703,5,31,0,-4943.64,-5.29287,-4.99172,-4.11312,0.0465055,0.0486498,0.000389588,0.161349,36.1935,34.8409,0.497054,0.252718,0.174978,0.103474,0.166604,0.369497,0.0159109,0.150481,0.107187,0.0382409,0.00323046,6.84886e-05,1.79118,1.95715,0.423766,0.684303,0.249075,0.0666223
4960.94,0.967922,0.139703,5,63,0,-4949.26,-5.30995,-5.05435,-2.9096,0.0482738,0.0470381,0.00136959,0.189996,37.8764,34.1874,0.436282,0.109337,0.0855256,0.0301854,0.249276,0.291436,0.00998779,0.167549,0.102453,0.0150219,0.0517169,0.000133879,1.6183,2.41668,0.310701,0.621447,0.296863,0.0816902
4961.72,0.963399,0.139703,5,31,0,-4949.76,-5.25875,-5.05857,-2.95852,0.0418773,0.0494578,0.00698573,0.151676,36.2404,32.7162,0.498094,0.224416,0.0924119,0.0630027,0.280809,0.390398,0.00620482,0.191902,0.0987858,0.011696,0.00222449,0.00202079,1.35366,5.65283,0.553207,0.616053,0.298549,0.0853985
4963.08,0.977038,0.139703,5,31,0,-4950.89,-4.68485,-4.90226,-2.09562,0.035878,0.0471621,0.00124611,0.237373,38.9025,45.5479,0.441635,0.19167,0.147339,0.0307565,0.321199,0.350629,0.00274182,0.193899,0.0966804,0.0115995,0.0571577,0.00139665,1.60127,1.27562,0.510345,0.593394,0.2985,0.108107
4968.9,0.993936,0.139703,5,31,0,-4954.57,-4.99867,-5.12322,-3.93199,0.0443168,0.048847,0.0068076,0.129914,30.5811,26.956,0.49615,0.246565,0.148618,0.0839252,0.119521,0.366194,0.0107396,0.0781776,0.124266,0.0221552,0.00238131,0.00524846,1.33117,3.02273,0.330359,0.621214,0.329075,0.0497115
4968.43,0.830938,0.139703,5,31,0,-4954.12,-5.13608,-4.94007,-4.63263,0.0437139,0.0487542,0.00831783,0.184274,37.4164,54.918,0.487109,0.237544,0.279372,0.0219861,0.220147,0.243354,0.0535339,0.134899,0.0804139,0.0671444,0.0482515,0.00725457,1.72128,0.921309,0.425718,0.562912,0.303192,0.133896
4964.09,0.846594,0.139703,5,31,0,-4952.98,-4.88005,-4.79848,-4.80361,0.0419387,0.0491611,0.00695416,0.145707,21.6043,18.9215,0.480079,0.133047,0.255199,0.00914455,0.168682,0.354373,0.0265524,0.104249,0.096205,0.063551,0.00611877,0.00410442,1.68966,6.27246,0.299329,0.662884,0.256861,0.0802545
4967.12,0.992434,0.139703,5,31,0,-4954.99,-5.04696,-5.01377,-4.58894,0.0412403,0.0483662,0.00288295,0.133522,26.9516,17.8567,0.473046,0.192237,0.165525,0.000510876,0.202354,0.318053,0.0529885,0.117484,0.087446,0.0906469,0.00436011,0.00987777,1.33632,3.68775,0.218351,0.575909,0.324856,0.0992355
4968.4,0.994673,0.139703,5,31,0,-4955.98,-5.04641,-4.79979,-4.33819,0.0428784,0.0439582,0.00662824,0.202301,37.7995,45.8598,0.496632,0.114938,0.0819403,0.0952289,0.17752,0.410789,0.0579701,0.126326,0.112296,0.0708716,0.0452046,0.00409199,1.59828,1.05624,0.521176,0.622745,0.291735,0.0855209
4969.57,0.901362,0.139703,5,31,0,-4957.12,-4.83206,-5.22619,-4.74954,0.0368916,0.0494735,0.00150844,0.121614,38.3134,25.0239,0.435944,0.247488,0.217227,0.0068518,0.125861,0.407426,0.0348746,0.100227,0.13941,0.0818907,0.00241161,0.00814348,1.30512,2.77117,0.256062,0.589313,0.32325,0.0874373
4968.73,0.238744,0.139703,4,31,0,-4955.12,-4.82686,-5.18211,-4.65014,0.0382436,0.0495976,0.00107671,0.130718,37.2521,27.7791,0.422667,0.296625,0.188499,0.00570197,0.122425,0.431767,0.0396418,0.0948901,0.13491,0.094274,0.00287257,0.00750808,1.27412,2.63451,0.237625,0.608331,0.311344,0.0803244
4967.94,0.811094,0.139703,5,31,0,-4949.1,-5.13885,-5.11507,-4.29929,0.0468752,0.0481764,0.000952009,0.170748,35.6759,24.1046,0.468426,0.13718,0.337929,0.00414268,0.216308,0.337914,0.0221877,0.12367,0.120351,0.0513012,0.00205166,0.00574811,1.07359,1.36595,0.314244,0.627259,0.268076,0.104665
4966.8,0.9316,0.139703,5,31,0,-4957.8,-5.31113,-5.06925,-4.31488,0.0463218,0.0471271,0.00100459,0.161388,38.0271,28.4605,0.465504,0.211008,0.220337,0.00906112,0.189396,0.385491,0.0209401,0.123906,0.141505,0.0564986,0.00685551,0.0122826,0.978198,0.935054,0.383182,0.60537,0.259389,0.135241
4972.17,0.89393,0.139703,5,31,0,-4953,-5.0313,-5.05943,-4.74142,0.0426085,0.0484919,0.00303609,0.177451,41.2265,30.5323,0.487584,0.151947,0.306553,0.0208486,0.183867,0.379756,0.0360567,0.109975,0.114826,0.0539674,0.0314103,0.0160198,1.0827,1.06832,0.493204,0.56939,0.299457,0.131153
4964,0.892543,0.139703,5,31,0,-4953.4,-4.33837,-4.94406,-5.35567,0.0320577,0.0478875,0.00288504,0.192971,33.3905,41.3584,0.498664,0.185028,0.423767,0.0159477,0.137229,0.364054,0.0474461,0.0936971,0.100981,0.258666,0.0070922,0.00131641,1.99056,2.15503,0.222226,0.599402,0.28517,0.115429
4964.99,0.981676,0.139703,5,31,0,-4957.75,-4.34552,-4.91169,-4.76905,0.0314204,0.0484801,0.00455522,0.197635,35.0703,42.5161,0.497656,0.18392,0.397857,0.0161559,0.140404,0.405644,0.0383788,0.0876975,0.104969,0.241977,0.00686887,0.00130758,1.73969,2.3395,0.233067,0.607402,0.293557,0.099041
4962.49,1,0.139703,5,31,0,-4952.57,-4.49566,-4.97404,-4.66586,0.0355267,0.0481504,0.00205639,0.181292,25.4596,31.5141,0.494714,0.286503,0.183985,0.00191976,0.165072,0.424699,0.0705625,0.0913048,0.139308,0.0617147,0.00457259,0.000603014,1.43642,4.46562,0.279787,0.559346,0.32308,0.117575
4969.72,0.839466,0.139703,5,31,0,-4954.16,-4.7074,-4.88235,-4.50042,0.0394136,0.0485641,0.00487594,0.187131,34.8731,31.7138,0.489848,0.211373,0.113504,0.0101368,0.126393,0.408725,0.0168523,0.083044,0.10765,0.0533148,0.0421555,0.00376504,1.42329,3.61211,0.426358,0.617896,0.317342,0.0647622
4958.05,0.664148,0.139703,5,31,0,-4947.66,-5.34527,-5.40749,-7.1804,0.0457462,0.0493282,0.0421053,0.0710741,28.1551,24.0476,0.448514,0.29731,0.268698,0.109231,0.112576,0.428159,0.0421692,0.104104,0.165597,0.138974,3.98609e-05,0.00768067,1.69383,1.04868,0.314324,0.554339,0.33746,0.1082
4964.32,0.916564,0.139703,5,31,0,-4946.76,-4.93754,-4.99819,-5.26269,0.0479998,0.0481746,0.0452755,0.158461,36.4314,24,0.484125,0.16503,0.14329,0.015785,0.103592,0.438251,0.0350595,0.0647274,0.119124,0.0173526,0.0169603,0.0173054,1.49836,2.86501,0.389714,0.658783,0.26429,0.0769274
4969.17,0.98638,0.139703,5,31,0,-4955.71,-5.08736,-5.10908,-5.73682,0.0428552,0.0472497,0.0421842,0.141791,33.2851,30.8856,0.484396,0.211863,0.0402037,0.0403538,0.123602,0.34752,0.0326855,0.0964324,0.111588,0.0487524,0.000657609,0.0051609,1.419,1.34766,0.56982,0.636774,0.287937,0.0752896
4966.42,0.831482,0.139703,4,15,0,-4959.63,-4.94596,-5.22089,-5.63685,0.0443831,0.0482999,0.0408797,0.128679,39.0038,32.3235,0.472521,0.226419,0.0450025,0.102546,0.0891618,0.335603,0.0907302,0.0700667,0.122179,0.0306465,0.00116516,0.017444,1.6119,1.13075,0.571931,0.657872,0.282767,0.0593608
4965.53,0.925054,0.139703,5,31,0,-4953.27,-5.12,-5.13722,-5.87216,0.0445754,0.0488891,0.0195949,0.125939,25.6028,24.7503,0.453668,0.273066,0.370479,0.0103052,0.178798,0.43556,0.0154399,0.115124,0.140972,0.197523,0.0121576,0.0132501,1.42249,3.01315,0.251129,0.502177,0.344402,0.153421
4967.11,0.941268,0.139703,5,31,0,-4954.43,-4.82396,-5.073,-3.92741,0.043052,0.0491806,0.000956448,0.14665,36.6317,35.669,0.484165,0.139636,0.020779,0.0174642,0.0997971,0.300621,0.0401436,0.0612905,0.0876741,0.047541,0.0252999,0.0129869,1.39526,0.942844,0.41461,0.695223,0.244874,0.0599029
4972.18,0.997324,0.139703,5,31,0,-4959.83,-4.94069,-4.98805,-3.76413,0.0412524,0.0495595,0.0022472,0.19478,42.5954,44.7727,0.491485,0.172708,0.322085,0.047732,0.159743,0.372267,0.0117126,0.115235,0.0995957,0.0188764,0.0105666,0.0052151,1.29673,1.88075,0.438581,0.639919,0.272134,0.0879465
4966.12,0.93748,0.139703,4,15,0,-4959.99,-4.92427,-5.05218,-3.97401,0.0417052,0.0497373,0.00143189,0.22541,45.29,44.5745,0.493484,0.098757,0.308375,0.0810422,0.188173,0.399203,0.00480277,0.114669,0.100604,0.0187567,0.0317038,0.00552505,1.31776,1.63037,0.411218,0.625148,0.264821,0.110032
