# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = sporadic_survival_model
# start_datetime = 2022-07-11 18:20:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = sporadic-survival.data.json
# init = 2 (Default)
# random
#   seed = 4121394735 (Default)
# output
#   file = sporadic-survival-1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,lambda.1,lambda.2,lambda.3,lambda.4,delta,theta,model_surv_1y.1,model_surv_1y.2,model_surv_1y.3,model_surv_1y.4,model_surv_5y.1,model_surv_5y.2,model_surv_5y.3,model_surv_5y.4
-26.6341,0.961657,0.124844,3,7,0,28.1388,0.0191647,0.110803,0.41896,0.883435,6.62304,0.622257,0.983941,0.912732,0.726353,0.543805,0.913622,0.629131,0.269186,0.124321
-28.8466,0.773825,0.124844,5,31,0,31.7554,0.0186846,0.100029,0.37999,0.767891,12.1535,0.566502,0.983081,0.914426,0.727736,0.553512,0.914322,0.647976,0.279626,0.132824
-30.2328,0.702766,0.124844,2,7,0,35.0106,0.0187731,0.0972947,0.382866,0.820369,15.857,0.566711,0.982651,0.91497,0.721584,0.528843,0.91363,0.653888,0.276739,0.121993
-28.4566,0.969011,0.124844,5,55,0,31.0777,0.0170069,0.120934,0.444013,0.995293,5.08955,0.667304,0.986474,0.910248,0.728009,0.533347,0.923542,0.612178,0.265877,0.117438
-28.6221,0.790571,0.124844,3,7,0,33.7039,0.0172413,0.11632,0.43731,0.912751,6.26842,0.650425,0.985679,0.909687,0.720605,0.540683,0.921948,0.619013,0.264479,0.125057
-28.399,0.987717,0.124844,4,23,0,30.1702,0.0181317,0.109202,0.41001,0.941687,7.65899,0.687907,0.984444,0.912212,0.727857,0.525062,0.91786,0.635659,0.284837,0.1264
-32.9964,0.940807,0.124844,4,31,0,36.0643,0.0175086,0.0949479,0.403648,0.926112,5.24017,0.61002,0.98598,0.92772,0.743977,0.545221,0.921175,0.668523,0.278247,0.116783
-29.6752,0.999974,0.124844,5,47,0,34.5776,0.0186143,0.106577,0.426817,1.00026,6.46456,0.789948,0.984483,0.916744,0.729212,0.527309,0.916567,0.648565,0.293756,0.136633
-26.1088,1,0.124844,3,7,0,30.3079,0.0182618,0.108074,0.444735,0.968883,5.57326,0.759323,0.985203,0.917849,0.726252,0.542058,0.91832,0.64479,0.28051,0.136617
-26.3232,0.95461,0.124844,3,15,0,28.514,0.0190234,0.115954,0.426373,0.957656,5.90334,0.681136,0.984403,0.91105,0.729575,0.534318,0.914728,0.622296,0.276392,0.124171
-26.0518,0.973257,0.124844,4,19,0,27.994,0.0170662,0.112738,0.42906,0.956212,5.39436,0.704356,0.986251,0.914953,0.733278,0.542935,0.923234,0.631602,0.279778,0.129045
-26.3173,0.989843,0.124844,4,23,0,28.0478,0.0194484,0.106047,0.441088,0.941802,5.51957,0.708124,0.984281,0.919272,0.726647,0.545647,0.913261,0.646602,0.273756,0.131691
-29.4077,0.963877,0.124844,4,15,0,31.3629,0.0220181,0.0998608,0.409749,0.875864,7.21867,0.604575,0.981319,0.91963,0.727153,0.539969,0.901482,0.653376,0.270733,0.121891
-31.7339,0.901427,0.124844,4,15,0,33.7383,0.0215167,0.0924553,0.405489,0.862254,9.84352,0.631075,0.980972,0.92227,0.720943,0.533679,0.902995,0.671455,0.276082,0.127811
-27.7467,0.9644,0.124844,5,31,0,33.1549,0.0176297,0.121134,0.435926,0.972571,5.24062,0.760519,0.985899,0.909906,0.733349,0.545503,0.921127,0.617513,0.285893,0.1367
-26.5957,0.99392,0.124844,5,31,0,28.2856,0.0181157,0.122012,0.464425,1.06081,4.41994,0.742715,0.986111,0.912806,0.729485,0.535473,0.919608,0.616468,0.270306,0.123217
-27.9325,0.914367,0.124844,5,47,0,30.6196,0.0206457,0.122952,0.542246,1.3057,3.12225,0.881889,0.985881,0.921527,0.72889,0.535039,0.911467,0.628237,0.265279,0.124504
-27.3348,0.9386,0.124844,3,15,0,29.6582,0.0205978,0.121024,0.544205,1.32509,3.08466,0.908423,0.98598,0.923075,0.730108,0.535515,0.911824,0.633757,0.26907,0.127201
-29.1125,0.885663,0.124844,5,31,0,30.8673,0.0158631,0.126577,0.590058,1.46796,2.74466,1.00612,0.989664,0.923607,0.728402,0.536958,0.93153,0.631001,0.270626,0.132942
-30.812,0.536478,0.124844,5,31,0,35.4677,0.0198567,0.123087,0.62087,1.65998,2.41693,0.998611,0.987796,0.929392,0.731199,0.529569,0.916557,0.63965,0.262422,0.122421
-30.976,0.249368,0.124844,5,31,0,32.3089,0.0215977,0.139471,0.60893,1.59486,2.49651,0.97786,0.986544,0.91965,0.730828,0.530952,0.909582,0.608389,0.262102,0.122238
-30.6234,0.0363878,0.124844,5,31,0,35.2495,0.0219005,0.139898,0.605836,1.53398,2.66858,0.994859,0.985958,0.917212,0.725724,0.530596,0.908028,0.607335,0.264325,0.127153
-31.9982,0.150701,0.124844,5,63,0,33.7365,0.0218997,0.140622,0.591865,1.43997,2.5965,1.05097,0.986128,0.917936,0.734566,0.552679,0.908449,0.610257,0.278095,0.143055
-32.4538,0.555718,0.124844,5,47,0,35.1343,0.0155097,0.0960479,0.34578,0.697106,26.7388,0.448422,0.98523,0.913397,0.73333,0.556342,0.927122,0.649231,0.280101,0.123869
-28.7585,0.947791,0.124844,5,31,0,34.8401,0.0155503,0.10635,0.417093,0.893142,5.58004,0.608398,0.98736,0.918555,0.734255,0.550322,0.92932,0.64012,0.269291,0.121196
-27.8929,0.605098,0.124844,3,15,0,33.1397,0.0151059,0.104217,0.413739,0.938921,5.92377,0.647834,0.987569,0.919264,0.734469,0.536352,0.931179,0.646847,0.277716,0.120941
-28.6748,0.962629,0.124844,4,15,0,29.9568,0.013957,0.10541,0.42774,0.936637,5.87358,0.716188,0.988529,0.918758,0.730325,0.543669,0.93629,0.647949,0.281729,0.133508
-28.7016,0.954162,0.124844,5,39,0,31.5341,0.0142011,0.104791,0.391268,0.810163,9.77798,0.550372,0.987377,0.91241,0.72583,0.543818,0.934023,0.636358,0.270351,0.122083
-26.4608,0.973438,0.124844,4,31,0,30.3371,0.0167629,0.110327,0.397804,0.884213,7.4472,0.621645,0.985658,0.911477,0.732801,0.537375,0.923522,0.629298,0.280818,0.12351
-26.5289,0.990742,0.124844,5,31,0,27.2288,0.0181647,0.0994061,0.410298,0.854654,7.67974,0.621048,0.984402,0.919296,0.725307,0.545155,0.917492,0.654959,0.272926,0.12824
-28.0754,0.902546,0.124844,4,31,0,29.8307,0.0171809,0.113363,0.414195,0.854518,7.78167,0.67757,0.985214,0.908887,0.72487,0.549548,0.921818,0.625602,0.280517,0.138547
-26.6559,0.969362,0.124844,5,31,0,29.6153,0.0191143,0.104932,0.397284,0.871479,8.04303,0.649606,0.983492,0.914689,0.731513,0.540316,0.913492,0.642972,0.285517,0.130393
-26.2707,0.915903,0.124844,4,31,0,28.622,0.0188571,0.112484,0.431539,0.940196,5.26273,0.666076,0.984906,0.915439,0.732071,0.545821,0.915704,0.630095,0.272006,0.124764
-30.211,0.635987,0.124844,3,15,0,33.809,0.0217685,0.117625,0.418428,0.977234,5.52096,0.708486,0.982434,0.911148,0.737353,0.535937,0.903773,0.621046,0.286179,0.126621
-28.5191,0.983351,0.124844,2,3,0,31.0849,0.0212651,0.116765,0.437898,0.926832,6.07565,0.696447,0.982497,0.910058,0.723317,0.542589,0.905467,0.62125,0.272549,0.131305
-26.2055,0.999485,0.124844,4,15,0,29.0395,0.0183817,0.108156,0.454791,0.991817,4.85169,0.705037,0.985564,0.920066,0.726993,0.541499,0.918068,0.642929,0.267483,0.124883
-25.6689,0.997253,0.124844,5,63,0,26.7013,0.0172509,0.10881,0.415009,0.921607,6.70554,0.670024,0.9855,0.914187,0.729478,0.535979,0.921809,0.636459,0.279815,0.126856
-27.0062,0.976547,0.124844,4,15,0,27.2705,0.0194983,0.110155,0.397342,0.881972,7.17689,0.616958,0.983445,0.912071,0.734162,0.539485,0.91201,0.629674,0.280546,0.12319
-28.7989,0.947853,0.124844,5,31,0,29.591,0.0150558,0.102297,0.386879,0.869015,9.39474,0.645055,0.986695,0.915066,0.732449,0.534476,0.930551,0.64806,0.290311,0.12938
-28.2263,0.776648,0.124844,5,31,0,32.6707,0.0199126,0.105878,0.413409,0.919351,6.51461,0.722229,0.983385,0.916911,0.733128,0.542909,0.910932,0.646358,0.289907,0.136651
-27.3587,0.782619,0.124844,3,11,0,33.1436,0.0187288,0.108343,0.412393,0.943414,6.60386,0.71824,0.984322,0.914915,0.732968,0.534953,0.915792,0.640436,0.289709,0.1322
-26.4126,0.829376,0.124844,3,7,0,29.9767,0.0194824,0.107929,0.424312,0.936049,6.7085,0.696277,0.983652,0.914917,0.725777,0.534176,0.912539,0.639988,0.279095,0.129341
-28.1797,0.815014,0.124844,4,23,0,30.4869,0.0194101,0.105047,0.448399,0.990178,4.45616,0.671083,0.985092,0.923721,0.733702,0.546227,0.914007,0.649091,0.265763,0.119793
-27.0263,1,0.124844,5,31,0,29.5331,0.0208567,0.113526,0.461646,1.05259,4.44823,0.734714,0.984012,0.918256,0.730038,0.536175,0.908365,0.633771,0.270211,0.122805
-26.4498,0.818106,0.124844,4,15,0,30.4742,0.0185009,0.105462,0.457777,1.02872,4.47516,0.718557,0.98577,0.923493,0.730832,0.540104,0.917897,0.650688,0.269262,0.122977
-28.1113,0.870757,0.124844,4,23,0,30.2454,0.0168777,0.124576,0.440976,1.03079,5.15074,0.781193,0.986548,0.907993,0.732592,0.533628,0.924372,0.612039,0.286865,0.132428
-27.0923,0.99107,0.124844,5,43,0,30.2159,0.0166922,0.102343,0.419932,0.893614,7.56685,0.7043,0.985692,0.917529,0.723865,0.541205,0.924028,0.652494,0.282049,0.136847
-28.8206,0.898463,0.124844,4,15,0,29.842,0.0158289,0.111846,0.398131,0.831476,8.49454,0.542031,0.986185,0.908418,0.725714,0.541184,0.92709,0.61986,0.265264,0.117124
-29.2818,0.999665,0.124844,4,31,0,30.9668,0.0158014,0.10146,0.458629,0.986762,4.72637,0.680227,0.987647,0.925084,0.725905,0.542806,0.92888,0.657315,0.26148,0.121408
-29.5337,0.989847,0.124844,4,15,0,31.1314,0.0147655,0.101542,0.436521,0.960714,6.1529,0.778449,0.987767,0.921042,0.726272,0.539637,0.932851,0.659769,0.2871,0.140523
-31.1745,0.934627,0.124844,5,63,0,33.5356,0.0196836,0.101317,0.358979,0.766227,29.7051,0.528515,0.981252,0.908962,0.727274,0.535454,0.909088,0.640074,0.284787,0.124232
-31.085,0.744039,0.124844,5,31,0,36.3137,0.0162282,0.0947698,0.352837,0.759099,28.4081,0.462936,0.984521,0.914346,0.729024,0.532384,0.923945,0.653332,0.277272,0.112941
-29.1309,0.859839,0.124844,5,31,0,36.1089,0.0194229,0.119822,0.444054,0.986483,5.19605,0.809,0.984521,0.911153,0.731669,0.546649,0.913921,0.623324,0.289773,0.143116
-28.2927,0.937125,0.124844,3,15,0,33.384,0.0172494,0.109531,0.489229,1.07356,3.78987,0.769709,0.987351,0.924491,0.730182,0.549913,0.923837,0.646503,0.265353,0.12769
-29.8647,0.849138,0.124844,5,35,0,31.5647,0.0211787,0.121026,0.464208,1.14603,4.0723,0.783029,0.984172,0.915483,0.736096,0.527334,0.90764,0.622068,0.278273,0.120951
-30.9364,0.818931,0.124844,5,63,0,33.3611,0.0158485,0.110771,0.396994,0.776824,10.7328,0.567188,0.985789,0.906973,0.721075,0.553939,0.926725,0.622675,0.269322,0.131495
-29.4578,0.967652,0.124844,2,3,0,32.1835,0.0156138,0.112037,0.380067,0.841588,10.9544,0.55647,0.985968,0.905761,0.729506,0.529938,0.927694,0.618931,0.278235,0.11719
-31.3201,1,0.124844,3,7,0,32.2322,0.015023,0.117172,0.377536,0.769596,10.9612,0.542469,0.986491,0.901707,0.730421,0.553744,0.930245,0.606192,0.277382,0.128167
-31.3644,0.834799,0.124844,5,31,0,35.0501,0.0141748,0.114783,0.368027,0.779179,11.224,0.505794,0.987213,0.903178,0.734035,0.546294,0.933875,0.609023,0.2771,0.119056
-32.5517,0.806142,0.124844,4,15,0,35.8455,0.0141095,0.117539,0.385374,0.806471,15.4226,0.621852,0.986946,0.899158,0.722588,0.539308,0.934105,0.60939,0.285056,0.134979
-29.9588,0.999121,0.124844,4,15,0,34.1937,0.0153116,0.106625,0.382707,0.809712,8.32246,0.492189,0.986664,0.912437,0.732976,0.544988,0.929252,0.629277,0.266088,0.111624
-27.2861,0.996905,0.124844,4,15,0,30.6489,0.0160323,0.101757,0.3783,0.787951,14.342,0.563435,0.985258,0.911923,0.7256,0.542005,0.925581,0.642871,0.279535,0.127747
-28.8229,0.988352,0.124844,4,15,0,29.7217,0.0173019,0.115815,0.378597,0.783815,11.8188,0.531785,0.984353,0.902047,0.727867,0.545466,0.920188,0.608186,0.274338,0.123008
-29.3544,0.772716,0.124844,5,47,0,33.9296,0.0175922,0.10528,0.495961,1.06836,3.97894,0.84074,0.986914,0.926352,0.726433,0.552116,0.922445,0.658956,0.273639,0.13982
-27.4086,0.995335,0.124844,4,31,0,31.3759,0.0179019,0.104128,0.440924,1.00219,5.94406,0.761958,0.985299,0.919639,0.725146,0.52927,0.91965,0.653259,0.282344,0.132031
-28.7476,0.759991,0.124844,4,23,0,31.2857,0.0184577,0.109746,0.44769,0.95279,4.93809,0.757678,0.985448,0.918812,0.730997,0.555007,0.91787,0.642179,0.279923,0.139525
-27.5871,0.826073,0.124844,4,23,0,32.3376,0.0165795,0.106217,0.414454,0.923126,6.31859,0.717329,0.986208,0.917086,0.733671,0.543142,0.924924,0.645555,0.288731,0.135361
-27.7806,1,0.124844,3,7,0,29.3927,0.0165968,0.107036,0.430112,0.917574,5.29801,0.624484,0.986671,0.918999,0.73102,0.548173,0.925039,0.639957,0.265309,0.120637
-28.1149,0.97151,0.124844,4,15,0,29.0262,0.0155772,0.106088,0.404996,0.865648,9.42093,0.68595,0.986239,0.912277,0.724274,0.539148,0.928389,0.641428,0.28619,0.137362
-28.8856,0.887795,0.124844,5,31,0,31.3299,0.0164008,0.119092,0.423632,0.904699,5.8878,0.600457,0.986528,0.908549,0.728278,0.542515,0.92553,0.610205,0.263571,0.117579
-29.9659,0.822283,0.124844,4,15,0,34.4109,0.0215205,0.112644,0.411766,0.887205,7.23114,0.709652,0.981747,0.910495,0.729664,0.545761,0.904005,0.629667,0.287932,0.13907
-28.456,0.769309,0.124844,4,23,0,36.3921,0.0173065,0.102871,0.393922,0.868607,7.87822,0.544841,0.985066,0.916119,0.730398,0.532496,0.920854,0.642018,0.268959,0.111606
-30.7461,0.95954,0.124844,2,3,0,31.0374,0.0177281,0.102993,0.399305,0.816612,6.63494,0.527971,0.985115,0.918131,0.733109,0.557011,0.919366,0.641993,0.263698,0.118293
-32.0644,0.969566,0.124844,3,15,0,35.3339,0.0182056,0.100813,0.409781,0.890407,6.04936,0.52177,0.984975,0.921032,0.731331,0.537944,0.917546,0.647814,0.256838,0.105087
-32.4319,1,0.124844,4,15,0,33.6418,0.0182495,0.101699,0.410447,0.900528,5.63886,0.524928,0.985151,0.921466,0.734311,0.539837,0.917563,0.646428,0.257703,0.104523
-33.5336,0.857707,0.124844,2,3,0,33.9638,0.0183734,0.101389,0.414251,0.906233,5.8303,0.522064,0.984948,0.921164,0.730728,0.53549,0.916936,0.646725,0.254536,0.102926
-31.4787,0.998332,0.124844,4,15,0,34.9703,0.0185122,0.10463,0.399933,0.868817,5.68034,0.542429,0.984918,0.919286,0.739878,0.550833,0.916492,0.640192,0.267417,0.112799
-30.4005,1,0.124844,4,31,0,33.6679,0.0157481,0.0929565,0.387563,0.805551,13.4791,0.645524,0.985594,0.919678,0.724416,0.54468,0.927102,0.669558,0.288274,0.139858
-30.1759,0.996296,0.124844,3,7,0,31.3698,0.0153972,0.0932595,0.384575,0.852432,12.7833,0.62668,0.98597,0.919704,0.726335,0.52869,0.928638,0.668044,0.287113,0.127932
-29.7525,0.976787,0.124844,5,31,0,31.7667,0.0174543,0.104468,0.366036,0.800098,10.7678,0.474238,0.984351,0.911509,0.735029,0.537099,0.919472,0.632014,0.272815,0.109019
-31.2331,1,0.124844,4,15,0,32.8527,0.0150673,0.0979973,0.390413,0.866047,11.5859,0.695165,0.986393,0.916834,0.727459,0.533332,0.930351,0.660126,0.2956,0.138295
-30.739,0.998057,0.124844,4,31,0,34.0122,0.0136705,0.103698,0.416999,0.92435,5.54327,0.604501,0.988889,0.920546,0.734488,0.541139,0.937438,0.646245,0.268706,0.115676
-28.3312,0.63377,0.124844,4,31,0,34.85,0.0179472,0.107178,0.388317,0.854783,10.9753,0.664223,0.983908,0.909968,0.728655,0.535618,0.917945,0.636876,0.291898,0.134808
-27.913,0.958215,0.124844,4,15,0,31.6112,0.0171123,0.0977993,0.369448,0.765619,14.625,0.486856,0.984245,0.914729,0.72765,0.542707,0.920624,0.648422,0.271407,0.117397
-28.5631,0.726993,0.124844,5,31,0,32.966,0.0182144,0.121164,0.447375,1.01572,4.42703,0.766943,0.986033,0.913417,0.737644,0.548539,0.919272,0.619727,0.282879,0.133123
-28.7556,0.767471,0.124844,5,31,0,32.6348,0.0208126,0.113925,0.445108,0.944789,6.05441,0.762166,0.982885,0.912381,0.7224,0.543528,0.907603,0.631426,0.280065,0.140159
-30.8248,0.968873,0.124844,5,31,0,32.0662,0.0145469,0.0957182,0.414553,0.842485,7.16414,0.576725,0.987607,0.92276,0.723991,0.548543,0.933048,0.662286,0.262857,0.122456
-29.7923,0.943846,0.124844,4,15,0,33.0039,0.0177886,0.106242,0.395589,0.923218,8.14458,0.699874,0.984602,0.913742,0.733671,0.528769,0.919225,0.64271,0.295086,0.131051
-30.9546,0.975859,0.124844,3,11,0,33.5818,0.0188982,0.0912278,0.412659,0.929198,5.36917,0.616901,0.9848,0.930038,0.738562,0.543134,0.915299,0.678077,0.273808,0.117409
-29.4976,0.92905,0.124844,4,15,0,34.2187,0.016255,0.103644,0.403567,0.928476,8.52719,0.695629,0.985825,0.915186,0.728081,0.524915,0.925655,0.648222,0.289266,0.129315
-26.4198,0.969353,0.124844,4,19,0,30.2136,0.0176179,0.102713,0.41885,0.922629,5.94669,0.624875,0.985514,0.92022,0.731018,0.538743,0.92041,0.649103,0.270639,0.119214
-25.7518,0.994831,0.124844,4,31,0,27.0603,0.0172302,0.10374,0.401954,0.860567,8.42121,0.627306,0.985003,0.915005,0.726933,0.539781,0.921309,0.644238,0.278447,0.12798
-28.1614,0.968983,0.124844,4,15,0,28.6649,0.013919,0.10911,0.403192,0.865257,8.03881,0.623983,0.987933,0.911454,0.727594,0.53998,0.935696,0.631725,0.277403,0.12676
-32.4597,0.898316,0.124844,5,31,0,34.3781,0.0137098,0.0846817,0.386205,0.840095,9.58014,0.565523,0.987839,0.928464,0.729629,0.535777,0.936248,0.689072,0.276525,0.119581
-29.482,0.975844,0.124844,4,15,0,34.0539,0.0145047,0.0947392,0.403245,0.855584,9.7918,0.623481,0.987114,0.920498,0.721982,0.535297,0.932848,0.665296,0.276113,0.127578
-28.5574,0.969101,0.124844,5,31,0,32.2664,0.0224227,0.125157,0.478462,1.08313,4.05984,0.790573,0.983273,0.912938,0.730551,0.542475,0.902738,0.614284,0.272852,0.129394
-27.9584,0.982763,0.124844,3,7,0,29.0754,0.021919,0.124977,0.475136,1.07845,4.30653,0.798579,0.983366,0.911676,0.728392,0.538637,0.904511,0.614397,0.274991,0.130777
-28.2779,0.418608,0.124844,4,31,0,33.1671,0.0189803,0.105039,0.478594,1.08563,3.83954,0.805533,0.986045,0.927182,0.734786,0.548814,0.916827,0.658139,0.276047,0.13216
-30.9346,0.293237,0.124844,4,15,0,34.7124,0.0171791,0.101509,0.467163,1.02914,4.46408,0.846885,0.986795,0.926557,0.73117,0.551254,0.923749,0.666307,0.286247,0.144846
-26.7149,1,0.124844,3,15,0,32.3215,0.0176623,0.113217,0.475471,1.04753,4.54253,0.759769,0.986357,0.918108,0.723624,0.537787,0.921439,0.635664,0.267642,0.127561
-26.2147,0.993722,0.124844,5,31,0,27.9778,0.0178868,0.110352,0.492293,1.12462,3.94099,0.817065,0.986734,0.923214,0.727771,0.538409,0.921207,0.646801,0.271444,0.129292
-26.2439,0.902456,0.124844,5,47,0,27.8309,0.0181908,0.11167,0.415029,0.891093,6.68215,0.615562,0.984723,0.911945,0.727743,0.540355,0.917672,0.626667,0.27019,0.121805
-27.0527,0.871454,0.124844,4,31,0,29.2301,0.0157857,0.103387,0.418847,0.906797,6.74159,0.705894,0.986708,0.918209,0.728594,0.543233,0.928128,0.650949,0.28377,0.135557
-28.4832,0.933603,0.124844,4,31,0,30.7522,0.0151119,0.0964738,0.380164,0.821487,8.79039,0.549635,0.986746,0.919896,0.734694,0.543859,0.930177,0.657621,0.278143,0.120235
-27.28,0.992792,0.124844,5,31,0,30.207,0.0195503,0.107362,0.388542,0.843204,8.38622,0.561674,0.983012,0.912051,0.731913,0.539607,0.91124,0.631754,0.275104,0.118809
-26.4329,0.994946,0.124844,4,31,0,28.3301,0.0183787,0.101482,0.384513,0.823494,10.8705,0.58216,0.983531,0.914188,0.728109,0.538673,0.915841,0.645763,0.279978,0.125271
-29.2183,0.864742,0.124844,3,7,0,29.6274,0.0198219,0.103461,0.393406,0.799225,9.58739,0.527465,0.982485,0.913547,0.724362,0.546265,0.909702,0.638353,0.264824,0.119847
-31.011,0.981188,0.124844,5,63,0,32.5843,0.0164821,0.124311,0.535769,1.22163,3.41397,0.993827,0.988333,0.918611,0.727638,0.549099,0.927997,0.630772,0.2841,0.149062
-30.6966,0.631231,0.124844,3,15,0,39.1336,0.0164517,0.125223,0.537526,1.17106,3.37393,0.844039,0.988392,0.917897,0.722844,0.547931,0.927791,0.620237,0.259542,0.130375
-29.5826,0.316184,0.124844,3,7,0,33.6157,0.0168617,0.125697,0.503301,1.2316,3.2128,0.854237,0.988314,0.919015,0.739983,0.542728,0.92636,0.620753,0.275907,0.126521
-26.4203,0.970509,0.124844,5,55,0,30.6351,0.0173656,0.119922,0.457575,1.0599,4.65193,0.759254,0.9865,0.913133,0.729986,0.532672,0.922588,0.621217,0.275884,0.125748
-27.5652,0.728992,0.124844,5,31,0,29.5219,0.0201594,0.107151,0.440842,0.958991,5.19426,0.747947,0.983936,0.919656,0.731128,0.548702,0.910686,0.646889,0.281288,0.136545
