# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = sporadic_survival_model
# start_datetime = 2022-07-11 18:20:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = sporadic-survival.data.json
# init = 2 (Default)
# random
#   seed = 4121395116 (Default)
# output
#   file = sporadic-survival-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,lambda.1,lambda.2,lambda.3,lambda.4,delta,theta,model_surv_1y.1,model_surv_1y.2,model_surv_1y.3,model_surv_1y.4,model_surv_5y.1,model_surv_5y.2,model_surv_5y.3,model_surv_5y.4
# Adaptation terminated
# Step size = 0.104351
# Diagonal elements of inverse mass matrix:
# 0.0113023, 0.00918967, 0.0124964, 0.023643, 0.206178, 0.0281754
-30.1163,0.991628,0.104351,5,31,0,31.9726,0.019772,0.0949629,0.381168,0.768224,12.146,0.496427,0.982101,0.918253,0.724625,0.547203,0.909412,0.657062,0.265857,0.119208
-31.3574,0.893634,0.104351,5,31,0,35.8017,0.0141825,0.100074,0.401618,0.793479,10.2854,0.569463,0.987325,0.915713,0.719672,0.549611,0.934082,0.648796,0.267076,0.128739
-34.7507,0.857466,0.104351,3,15,0,35.9684,0.0148701,0.100736,0.369977,0.835022,10.509,0.654084,0.986694,0.915309,0.739189,0.542403,0.931231,0.651744,0.302385,0.136613
-29.7728,0.935821,0.104351,2,3,0,37.1816,0.0147646,0.100436,0.38887,0.872025,10.9488,0.640304,0.986731,0.915161,0.727592,0.527997,0.931609,0.651529,0.287425,0.127513
-28.0701,0.988398,0.104351,5,39,0,32.0368,0.0212492,0.116804,0.463206,1.00979,4.37972,0.718021,0.983782,0.916356,0.729752,0.546796,0.906774,0.625916,0.266746,0.125539
-27.3524,0.98312,0.104351,5,31,0,30.3399,0.0199506,0.105581,0.498538,1.1344,3.72893,0.834554,0.985479,0.927554,0.729768,0.543572,0.91315,0.658826,0.272388,0.131657
-26.7139,1,0.104351,3,7,0,27.7286,0.0199229,0.108194,0.48618,1.13829,4.07077,0.844519,0.985106,0.923982,0.728986,0.534608,0.912916,0.652514,0.278267,0.132001
-27.6262,0.990508,0.104351,5,63,0,28.0804,0.0183226,0.134007,0.524655,1.2444,3.54716,0.937513,0.986874,0.911556,0.726883,0.535775,0.920249,0.608947,0.279012,0.137421
-27.0079,0.959783,0.104351,5,63,0,30.3356,0.0189938,0.101296,0.442333,1.004,4.92511,0.691909,0.985034,0.924495,0.731387,0.535902,0.915441,0.657881,0.271441,0.120832
-26.8069,0.860283,0.104351,5,63,0,29.8585,0.018345,0.119918,0.456133,1.0583,4.92399,0.814041,0.985552,0.912165,0.729273,0.533316,0.918527,0.623993,0.28511,0.134802
-25.9726,0.885837,0.104351,3,7,0,29.4517,0.0179061,0.117758,0.468988,1.03005,4.48968,0.762596,0.986214,0.915341,0.727225,0.543361,0.92048,0.626337,0.271321,0.130374
-25.8632,0.973636,0.104351,2,7,0,28.0612,0.017936,0.117429,0.465328,1.02722,4.7388,0.78477,0.986,0.914506,0.72639,0.541397,0.920243,0.627754,0.276204,0.134108
-25.9126,0.915358,0.104351,5,31,0,29.4853,0.018609,0.107438,0.43456,0.933565,5.4753,0.674742,0.984973,0.918315,0.728963,0.545606,0.916646,0.64161,0.271492,0.127045
-26.0002,0.979937,0.104351,3,15,0,26.7868,0.0187782,0.109711,0.428649,0.966432,6.05256,0.725899,0.984531,0.91525,0.728903,0.53439,0.915836,0.638519,0.282624,0.130652
-29.7593,0.919035,0.104351,4,15,0,31.0983,0.0188261,0.0994566,0.45313,0.963382,4.89185,0.648639,0.985184,0.925776,0.725331,0.543483,0.916008,0.660079,0.258232,0.118796
-28.7613,0.98107,0.104351,5,31,0,35.191,0.0193253,0.129168,0.475791,1.06027,4.40926,0.858248,0.985219,0.908652,0.72866,0.545908,0.91506,0.609832,0.284221,0.142818
-26.6892,0.912305,0.104351,5,31,0,32.4792,0.0182091,0.113984,0.516111,1.24416,3.38801,0.882737,0.987152,0.924716,0.731813,0.536344,0.920745,0.6449,0.274349,0.129231
-26.5081,0.829923,0.104351,6,63,0,28.0264,0.0176643,0.110921,0.49584,1.14146,4.03068,0.860846,0.986812,0.922476,0.726287,0.536336,0.922161,0.647683,0.276821,0.134427
-26.8805,0.917615,0.104351,5,63,0,28.2623,0.019813,0.113392,0.428031,0.935021,5.9644,0.729103,0.983738,0.912876,0.729942,0.544284,0.911609,0.63073,0.283632,0.135939
-27.5021,0.991711,0.104351,5,47,0,30.211,0.0157703,0.103353,0.395314,0.846004,10.4483,0.651166,0.985906,0.913308,0.725581,0.538762,0.92732,0.645337,0.285506,0.134124
-27.6914,0.981071,0.104351,4,31,0,29.2767,0.0170631,0.0941623,0.380263,0.802247,9.67509,0.520296,0.984878,0.920735,0.7311,0.544226,0.92147,0.661501,0.272098,0.117863
-27.2343,0.965474,0.104351,5,31,0,30.3443,0.0186779,0.0984516,0.381133,0.8129,12.6613,0.569467,0.983028,0.91541,0.726417,0.536817,0.914307,0.651922,0.279225,0.124409
-27.0485,0.996365,0.104351,5,31,0,28.9037,0.0164739,0.0994385,0.378099,0.787395,13.1593,0.56825,0.984959,0.914355,0.727359,0.544652,0.92376,0.649228,0.280874,0.128984
-25.9372,0.970166,0.104351,5,31,0,28.4346,0.0176187,0.10718,0.420891,0.95472,5.97662,0.682053,0.985505,0.917108,0.731712,0.53443,0.920571,0.641824,0.279509,0.124686
-25.9271,0.854428,0.104351,3,15,0,29.4744,0.0173339,0.109468,0.429369,0.957111,5.49694,0.716789,0.985982,0.916958,0.732632,0.542458,0.922095,0.639399,0.281556,0.130982
-28.9522,0.967741,0.104351,5,63,0,31.0573,0.018972,0.120796,0.534399,1.2444,3.5339,0.998304,0.986438,0.919837,0.72563,0.541376,0.917866,0.637172,0.284798,0.147055
-27.6348,0.981555,0.104351,4,31,0,31.7507,0.021445,0.111419,0.507708,1.15426,3.73223,0.843422,0.984404,0.92385,0.726389,0.540011,0.907235,0.646697,0.269941,0.130923
-29.473,0.970897,0.104351,5,31,0,32.0059,0.0195094,0.104127,0.527182,1.29872,3.26184,0.957269,0.986438,0.931833,0.733153,0.537351,0.915984,0.669944,0.282427,0.136464
-29.0635,0.869401,0.104351,5,31,0,32.1697,0.0158992,0.132073,0.472724,1.04745,4.66649,0.806481,0.987621,0.905236,0.724827,0.539623,0.92882,0.600184,0.276501,0.135298
-28.4577,0.935398,0.104351,5,31,0,31.7527,0.0158952,0.121191,0.529086,1.26369,3.35827,0.959841,0.988806,0.920811,0.730225,0.540384,0.93037,0.635,0.281625,0.139757
-29.182,0.884083,0.104351,5,31,0,32.0775,0.0173248,0.138067,0.506885,1.19155,3.89831,0.908046,0.987196,0.906368,0.725804,0.533412,0.92381,0.598375,0.280197,0.137031
-29.5116,0.881872,0.104351,5,31,0,35.6903,0.0158669,0.119117,0.549287,1.36493,2.98714,0.905516,0.989297,0.925076,0.731019,0.53271,0.930871,0.637893,0.267273,0.123873
-27.7648,0.999949,0.104351,5,31,0,30.5738,0.0173777,0.116475,0.512353,1.18155,3.73853,0.933302,0.987326,0.920899,0.727501,0.541933,0.923831,0.641216,0.282525,0.142578
-32.3036,0.980794,0.104351,5,31,0,33.7756,0.0133661,0.131277,0.451182,1.02381,4.91056,0.796918,0.98944,0.904577,0.731038,0.540437,0.939393,0.600473,0.28477,0.136358
-29.7856,0.933898,0.104351,5,31,0,35.3146,0.0175807,0.10143,0.483558,1.19614,3.89854,0.844563,0.987004,0.929291,0.732969,0.526796,0.922582,0.667972,0.280017,0.126263
-32.4188,0.660532,0.104351,3,7,0,34.852,0.0175695,0.0964957,0.514478,1.11975,3.54022,0.795362,0.987403,0.934385,0.726085,0.549119,0.92288,0.678258,0.259822,0.127347
-29.8213,0.99765,0.104351,3,7,0,34.0616,0.0172855,0.100472,0.502218,1.14651,3.60021,0.781735,0.987534,0.931458,0.729149,0.540239,0.923932,0.668141,0.262438,0.121913
-29.2457,0.938945,0.104351,5,31,0,31.5255,0.0168876,0.124003,0.413447,0.88317,6.33806,0.594676,0.985935,0.903772,0.729953,0.543963,0.92326,0.598519,0.267777,0.119528
-29.7814,0.886398,0.104351,5,31,0,34.8307,0.0177324,0.105494,0.524832,1.22735,3.75745,0.959961,0.987052,0.927761,0.723321,0.534713,0.922451,0.665179,0.281668,0.142033
-28.446,0.987552,0.104351,3,7,0,31.0202,0.0174991,0.108949,0.531795,1.21828,3.32968,0.916707,0.987725,0.928307,0.728495,0.546245,0.923786,0.657419,0.27387,0.137461
-27.3419,0.850769,0.104351,4,31,0,30.5325,0.0183398,0.122753,0.528202,1.24436,3.16069,0.898496,0.987382,0.921351,0.733473,0.546107,0.920602,0.629401,0.273199,0.132659
-26.992,0.790837,0.104351,4,27,0,30.8979,0.0168842,0.115393,0.477572,1.09941,4.42804,0.794753,0.987042,0.917312,0.725499,0.530899,0.924849,0.633384,0.272889,0.127414
-29.0718,0.961148,0.104351,4,15,0,30.9419,0.01942,0.113641,0.479925,1.14184,3.79083,0.740258,0.985777,0.921772,0.733017,0.531827,0.914874,0.635916,0.264538,0.114914
-29.8336,0.727164,0.104351,3,15,0,37.7323,0.0179527,0.108483,0.499641,1.11107,3.50146,0.823972,0.987182,0.927145,0.733671,0.554645,0.921453,0.652839,0.271086,0.133258
-29.0226,0.737125,0.104351,3,7,0,33.5833,0.0170709,0.108474,0.486026,1.19376,3.73282,0.804315,0.987543,0.925608,0.733712,0.528262,0.924728,0.6509,0.272859,0.12034
-26.7739,1,0.104351,4,27,0,30.0367,0.0188478,0.115994,0.509119,1.23465,3.62583,0.911618,0.986402,0.921875,0.730245,0.532932,0.917963,0.641404,0.280841,0.133999
-26.7958,0.934395,0.104351,5,31,0,28.5358,0.0174574,0.124855,0.504658,1.14636,3.6548,0.85568,0.987355,0.916016,0.729533,0.544994,0.923377,0.620455,0.273543,0.134031
-27.5256,0.985342,0.104351,5,63,0,32.2021,0.0188487,0.108749,0.397971,0.88358,9.20899,0.662242,0.983431,0.910382,0.727699,0.532255,0.914397,0.634036,0.286462,0.130144
-27.6793,0.986046,0.104351,3,15,0,28.7045,0.0185302,0.108607,0.406391,0.866618,9.68692,0.668247,0.983612,0.910011,0.722211,0.536266,0.915677,0.634442,0.282157,0.133897
-29.2871,0.931965,0.104351,4,31,0,30.2924,0.0175021,0.113923,0.433308,0.928613,4.81795,0.631287,0.986263,0.916005,0.73479,0.552968,0.921524,0.625689,0.265795,0.12087
-29.4481,0.582551,0.104351,3,15,0,35.8997,0.0173029,0.116591,0.419734,0.916597,5.11182,0.618666,0.986222,0.912963,0.737652,0.550644,0.922141,0.618323,0.270511,0.119975
-26.8115,0.580794,0.104351,3,15,0,36.1645,0.016806,0.112386,0.432019,0.909299,5.99189,0.700586,0.986161,0.913411,0.726871,0.548864,0.924045,0.63118,0.276541,0.134863
-27.6471,0.917386,0.104351,5,31,0,30.6962,0.0172764,0.126563,0.445197,0.974727,5.20108,0.698138,0.986196,0.906099,0.727378,0.540007,0.922437,0.602359,0.270457,0.125545
-26.294,0.975243,0.104351,4,15,0,28.6642,0.0171317,0.104086,0.442399,0.95243,5.72537,0.704467,0.986024,0.920065,0.724163,0.539888,0.922798,0.650581,0.272094,0.12924
-26.6774,0.916013,0.104351,4,19,0,28.387,0.0180374,0.114709,0.416919,0.896305,6.1697,0.669938,0.985073,0.91117,0.731884,0.548238,0.918692,0.623925,0.279386,0.131281
-26.5504,0.861919,0.104351,5,39,0,30.1004,0.0177974,0.114093,0.404044,0.872507,7.28505,0.598092,0.984833,0.908884,0.729539,0.539973,0.919086,0.619395,0.272934,0.121209
-29.6646,0.770395,0.104351,5,39,0,30.7641,0.0168073,0.112073,0.418609,0.870666,6.85822,0.714798,0.985818,0.911659,0.728366,0.553852,0.923769,0.631627,0.285291,0.143051
-27.5906,0.967078,0.104351,3,7,0,31.5483,0.0171631,0.108445,0.422606,0.970324,5.83654,0.652617,0.985939,0.916475,0.730948,0.528893,0.922464,0.637428,0.273601,0.117381
-26.653,0.930187,0.104351,5,63,0,29.9638,0.0183102,0.119067,0.480406,1.15929,3.98474,0.84108,0.986381,0.917449,0.732658,0.531925,0.919511,0.629856,0.28058,0.129338
-26.1087,0.975004,0.104351,4,31,0,28.4604,0.0201699,0.111118,0.469904,1.06366,4.27397,0.781708,0.984705,0.920845,0.730524,0.541341,0.911486,0.642169,0.274711,0.129797
-27.433,0.967746,0.104351,4,15,0,28.5854,0.0210981,0.112932,0.465986,1.06182,4.79016,0.823425,0.98353,0.917445,0.726812,0.535519,0.907475,0.639348,0.28219,0.136142
-27.0986,0.923308,0.104351,4,15,0,31.2939,0.0208747,0.121986,0.470784,1.08607,4.47425,0.821893,0.983985,0.912844,0.728668,0.53548,0.908625,0.621369,0.280436,0.133452
-29.181,0.66177,0.104351,3,15,0,33.7716,0.0204642,0.117291,0.470322,1.15606,4.3307,0.829706,0.984434,0.916662,0.731111,0.523507,0.910433,0.63176,0.282321,0.127072
-28.0252,0.992622,0.104351,5,31,0,29.6147,0.0196238,0.119861,0.454275,1.09334,4.53491,0.767677,0.984871,0.91375,0.733204,0.527699,0.913419,0.622163,0.279237,0.123371
-28.2777,0.893761,0.104351,5,47,0,35.4571,0.0184245,0.0984601,0.392994,0.890095,7.0952,0.633207,0.984376,0.920981,0.737344,0.539044,0.916606,0.65847,0.286212,0.124892
-31.2524,0.98869,0.104351,3,7,0,31.9025,0.0182813,0.0908179,0.412547,0.838081,9.21899,0.68173,0.983924,0.924256,0.72082,0.548269,0.916859,0.678395,0.281158,0.141555
-27.9172,0.967586,0.104351,3,7,0,32.271,0.0179822,0.0915541,0.405995,0.870776,8.4493,0.659779,0.984354,0.92442,0.725868,0.539363,0.918207,0.675957,0.281701,0.13216
-26.9301,0.99858,0.104351,3,7,0,28.2229,0.0184778,0.0941575,0.401147,0.871287,8.12682,0.630883,0.984009,0.922718,0.728553,0.53823,0.916087,0.668172,0.279798,0.126962
-26.3047,0.99253,0.104351,4,31,0,28.325,0.0178378,0.110706,0.391085,0.846255,8.79921,0.60168,0.984389,0.909133,0.730513,0.540286,0.918557,0.626097,0.280386,0.125558
-27.6176,0.993643,0.104351,5,31,0,28.306,0.0195286,0.0942927,0.389881,0.821275,9.75649,0.570168,0.982713,0.920714,0.72733,0.541885,0.911082,0.663721,0.274883,0.123775
-28.8632,0.876659,0.104351,3,7,0,30.3303,0.0196335,0.0939715,0.395487,0.803925,10.1634,0.575748,0.982544,0.920643,0.723485,0.546931,0.91059,0.66463,0.27211,0.127945
-29.0059,0.793303,0.104351,3,11,0,33.7962,0.0196286,0.0945004,0.383636,0.798933,9.25021,0.570254,0.982733,0.921021,0.7321,0.551474,0.910754,0.663472,0.27927,0.128202
-28.0437,0.982876,0.104351,5,31,0,30.9412,0.016658,0.109141,0.376098,0.799046,14.3624,0.593184,0.984692,0.906129,0.727849,0.540775,0.922939,0.626888,0.286345,0.131204
-31.1148,0.993344,0.104351,5,31,0,34.643,0.0124911,0.108537,0.44516,0.978559,4.94363,0.720933,0.990106,0.919503,0.730858,0.5449,0.94302,0.642774,0.274954,0.129366
-28.4891,0.840597,0.104351,4,31,0,36.6055,0.0148125,0.113727,0.44983,0.958277,5.35395,0.754913,0.988071,0.914579,0.725731,0.547307,0.932916,0.63254,0.277549,0.137657
-30.5406,0.775577,0.104351,2,3,0,31.9733,0.0148076,0.114582,0.458823,0.951006,5.71442,0.747895,0.987908,0.912819,0.718221,0.544233,0.932767,0.629669,0.271264,0.137088
-28.675,0.99698,0.104351,5,31,0,32.6164,0.01814,0.106635,0.490534,1.03842,4.23609,0.79051,0.98626,0.924017,0.72273,0.54897,0.919813,0.65257,0.266836,0.134558
-30.9107,0.87414,0.104351,5,47,0,33.079,0.0170882,0.137145,0.539041,1.39866,3.1399,0.933937,0.988264,0.913289,0.731271,0.523107,0.925763,0.605084,0.27481,0.124855
-30.4459,0.767913,0.104351,6,63,0,34.4436,0.0193004,0.0975098,0.368871,0.838395,12.5212,0.571731,0.982487,0.916248,0.73357,0.528644,0.911675,0.654464,0.288012,0.120243
-28.5111,0.997691,0.104351,3,7,0,31.3448,0.0200029,0.0981761,0.387208,0.79396,12.104,0.576621,0.981913,0.915969,0.724179,0.545241,0.908762,0.653191,0.276726,0.129504
-27.0224,0.961063,0.104351,5,31,0,30.7135,0.0171435,0.112693,0.439139,0.95285,6.3472,0.754333,0.985737,0.912492,0.722908,0.537818,0.922639,0.633229,0.281444,0.137328
-26.4404,0.837862,0.104351,4,31,0,30.4504,0.0174549,0.112931,0.432859,0.915185,6.3421,0.679528,0.985476,0.912052,0.723299,0.541877,0.921106,0.628213,0.271939,0.129847
-27.0387,0.980304,0.104351,5,31,0,28.6232,0.0202665,0.109153,0.470382,1.02528,4.71935,0.76161,0.984221,0.920089,0.723626,0.540187,0.910637,0.64419,0.269923,0.13043
-28.9257,0.814561,0.104351,5,39,0,33.6271,0.0164821,0.115971,0.516347,1.12425,3.74869,0.831847,0.987954,0.920839,0.722293,0.544972,0.927207,0.636474,0.264372,0.132296
-26.2061,0.602995,0.104351,4,15,0,34.4942,0.0170582,0.122504,0.481858,1.10669,4.04311,0.815693,0.987244,0.914823,0.730253,0.539708,0.924506,0.621211,0.275547,0.130871
-27.3038,0.878145,0.104351,5,39,0,29.938,0.0199109,0.103451,0.428122,0.891663,6.35174,0.664553,0.983454,0.918847,0.725006,0.547431,0.910782,0.648996,0.271887,0.130899
-29.5402,0.883934,0.104351,3,11,0,31.2201,0.0200558,0.1028,0.435504,0.883894,6.7584,0.674811,0.983154,0.918506,0.71928,0.547192,0.910059,0.650613,0.269177,0.1337
-26.2567,0.981559,0.104351,5,31,0,31.4041,0.017386,0.110381,0.457456,0.987445,4.87297,0.754769,0.986327,0.918618,0.727257,0.546637,0.922342,0.640758,0.27467,0.13412
-31.1347,0.984848,0.104351,5,31,0,32.493,0.013287,0.113001,0.401417,0.898275,8.6487,0.68581,0.988366,0.907936,0.728444,0.532369,0.938479,0.626241,0.288792,0.132228
-35.3087,0.962356,0.104351,3,7,0,38.1218,0.0132999,0.113359,0.43763,0.93253,4.79976,0.58554,0.989539,0.91631,0.731451,0.548167,0.939352,0.624122,0.255112,0.111989
-31.4342,1,0.104351,4,23,0,36.8114,0.0167614,0.10417,0.425802,0.910288,8.94254,0.767387,0.985308,0.914551,0.718099,0.534946,0.923617,0.650651,0.288427,0.144602
-28.5629,0.989027,0.104351,4,23,0,34.6781,0.0179637,0.119269,0.412141,0.941834,5.63527,0.62637,0.985393,0.909306,0.736815,0.536898,0.919103,0.611981,0.275322,0.116948
-27.7064,0.996463,0.104351,5,55,0,30.4694,0.018749,0.108655,0.511364,1.19685,3.40627,0.822658,0.986747,0.927696,0.731224,0.539731,0.918356,0.652808,0.266322,0.124067
-31.8689,0.774709,0.104351,5,31,0,35.2313,0.0203775,0.127069,0.455757,0.929172,5.0278,0.700611,0.983881,0.906466,0.724433,0.555326,0.909719,0.601868,0.265842,0.132916
-29.5377,1,0.104351,3,7,0,32.9635,0.0205804,0.128332,0.444843,0.968762,4.95034,0.674023,0.983779,0.90583,0.729352,0.543304,0.908837,0.597626,0.266926,0.122469
-27.7826,0.964622,0.104351,3,15,0,31.5392,0.0184747,0.120652,0.45557,0.988777,5.45814,0.802372,0.985104,0.909633,0.723831,0.542002,0.91764,0.620737,0.282445,0.141331
-30.2355,0.839683,0.104351,5,47,0,36.2557,0.0184953,0.137311,0.605297,1.57274,2.81372,1.12015,0.987856,0.917291,0.725073,0.528651,0.921274,0.618466,0.282599,0.142153
-30.3649,0.830942,0.104351,3,15,0,32.2758,0.0187499,0.138093,0.619533,1.50628,2.74499,1.04113,0.98781,0.917405,0.720316,0.534407,0.920179,0.612776,0.266715,0.135476
-29.4622,0.868741,0.104351,5,39,0,35.5969,0.0213878,0.107815,0.466069,1.07733,3.88181,0.729665,0.984239,0.924944,0.736822,0.543058,0.906796,0.647761,0.26895,0.120157
-26.7681,0.970958,0.104351,5,31,0,30.9884,0.0164246,0.113471,0.413331,0.920843,6.46197,0.632678,0.986272,0.911197,0.730507,0.534879,0.925298,0.623942,0.274518,0.12044
-26.1013,0.997603,0.104351,4,15,0,27.3909,0.0173521,0.106163,0.40749,0.902577,7.37306,0.679278,0.985189,0.914911,0.730113,0.537523,0.921204,0.642375,0.285096,0.131037
-28.3141,0.749277,0.104351,5,43,0,32.7257,0.0192092,0.123567,0.494496,1.20691,3.98036,0.925264,0.985735,0.914913,0.72982,0.529758,0.916161,0.626004,0.287883,0.138003
-27.0938,0.943416,0.104351,5,63,0,31.2288,0.0174594,0.104469,0.419187,0.973383,5.80051,0.687961,0.98572,0.919535,0.734058,0.531748,0.921337,0.648673,0.281766,0.123249
-28.9772,0.940244,0.104351,4,31,0,30.51,0.0177515,0.0952397,0.442353,1.031,4.79445,0.761798,0.986099,0.929348,0.735144,0.537471,0.920897,0.676048,0.283678,0.129599
-31.0191,0.918858,0.104351,5,31,0,35.6601,0.0147066,0.0941983,0.460907,1.01029,4.70547,0.781188,0.988514,0.930432,0.728601,0.545897,0.933761,0.679643,0.277818,0.135802
-30.0086,0.983807,0.104351,5,31,0,33.1333,0.0195102,0.137655,0.466107,1.02832,4.61302,0.807525,0.984895,0.901882,0.728377,0.545334,0.913964,0.589954,0.279924,0.138044
-31.6985,0.876732,0.104351,5,31,0,33.9033,0.0177724,0.102174,0.530899,1.29705,3.36519,0.867211,0.987485,0.932099,0.726309,0.525906,0.922491,0.669424,0.266007,0.121933
-28.3378,0.994556,0.104351,4,23,0,34.1749,0.0192944,0.120622,0.534873,1.35732,3.31709,0.979656,0.986507,0.921539,0.729762,0.527185,0.916826,0.637405,0.282689,0.134589
-28.6386,0.686597,0.104351,4,31,0,31.1196,0.0219673,0.129739,0.573655,1.49307,2.76795,1.01529,0.9857,0.921629,0.73321,0.532897,0.907613,0.625637,0.277396,0.132345
-28.9405,0.930578,0.104351,5,63,0,32.9076,0.0217568,0.129999,0.62548,1.56883,2.46396,1.06167,0.986534,0.925304,0.729896,0.543496,0.909407,0.630234,0.270366,0.136853
-26.8952,0.997169,0.104351,5,63,0,29.8143,0.0177332,0.123979,0.50611,1.13378,3.86858,0.868281,0.986926,0.915154,0.725289,0.542751,0.92206,0.622135,0.274201,0.13691
-30.6932,0.562321,0.104351,3,7,0,31.3443,0.0181361,0.130057,0.495723,1.20118,3.89891,0.81219,0.986595,0.910941,0.726966,0.52277,0.920216,0.606702,0.26927,0.120456
-30.0105,0.853342,0.104351,3,7,0,33.6482,0.0180662,0.130907,0.496157,1.14963,3.37194,0.77436,0.987264,0.914255,0.736371,0.546542,0.921013,0.604747,0.264845,0.121101
-27.9774,0.754616,0.104351,4,15,0,32.6991,0.0181368,0.128384,0.495683,1.17829,3.54745,0.795923,0.986993,0.914437,0.733327,0.536443,0.920562,0.61024,0.26791,0.121082
-31.6774,0.871279,0.104351,3,15,0,33.6916,0.0174077,0.119908,0.509449,1.15967,4.36914,0.969684,0.986709,0.91525,0.719437,0.534458,0.923235,0.634532,0.287453,0.149281
-28.042,0.944596,0.104351,4,31,0,34.0873,0.0202343,0.125997,0.531961,1.21101,3.20875,0.881615,0.986018,0.918961,0.730297,0.549169,0.912937,0.621884,0.268728,0.133024
-27.5908,0.997522,0.104351,4,31,0,28.8465,0.019934,0.124142,0.49289,1.19266,3.90751,0.904358,0.985285,0.91493,0.731018,0.532624,0.913265,0.623882,0.285509,0.136298
-26.9356,0.673774,0.104351,4,23,0,31.6723,0.0192214,0.11717,0.534456,1.2464,3.21799,0.9084,0.986697,0.924198,0.730034,0.544337,0.917028,0.640668,0.272059,0.133802
-27.8768,0.994024,0.104351,5,31,0,29.2419,0.0202877,0.121492,0.48821,1.12785,3.62808,0.769703,0.98536,0.918001,0.733782,0.542381,0.911684,0.621909,0.266446,0.121853
-28.3936,0.98586,0.104351,3,15,0,29.2097,0.0201426,0.120672,0.485137,1.14047,3.58517,0.762542,0.98552,0.918794,0.735681,0.540333,0.912296,0.623317,0.266795,0.119396
-26.6774,0.894932,0.104351,6,127,0,30.5223,0.0165613,0.101048,0.40137,0.864244,8.6401,0.662216,0.985533,0.91691,0.72769,0.54072,0.924229,0.652468,0.284763,0.133628
-27.1299,0.95464,0.104351,5,63,0,29.2211,0.0173868,0.117317,0.466,1.06229,4.53534,0.843352,0.98658,0.915699,0.730611,0.541713,0.92283,0.63197,0.286041,0.139845
-28.0658,0.550921,0.104351,2,3,0,31.4325,0.017275,0.115748,0.455659,1.06452,4.44216,0.826803,0.986738,0.917117,0.735731,0.541565,0.923312,0.634479,0.288574,0.136969
-30.1755,0.988726,0.104351,5,47,0,31.9007,0.0153375,0.103337,0.414753,0.960334,5.20918,0.663445,0.987722,0.922015,0.740511,0.540723,0.930538,0.65098,0.281115,0.121428
-29.3628,0.996819,0.104351,5,31,0,32.076,0.0173729,0.118645,0.432202,0.884699,7.03741,0.664029,0.985279,0.90631,0.71895,0.543873,0.921168,0.613909,0.268757,0.131414
-30.804,0.963797,0.104351,4,23,0,36.2107,0.0163882,0.120823,0.427066,0.859591,7.46466,0.673521,0.985975,0.903933,0.719699,0.549528,0.925265,0.609444,0.272827,0.137114
-28.1741,0.990591,0.104351,3,7,0,31.584,0.0159156,0.11787,0.407965,0.933458,6.63925,0.667713,0.986632,0.907749,0.733296,0.532875,0.927507,0.616278,0.283608,0.124696
-26.633,0.995369,0.104351,5,31,0,29.4442,0.0171632,0.0972724,0.421416,0.894099,6.68288,0.661003,0.98558,0.922699,0.726125,0.54351,0.922162,0.663264,0.274602,0.129589
-27.6236,0.97863,0.104351,5,31,0,29.2083,0.020213,0.104971,0.412472,0.929787,6.09468,0.624583,0.98333,0.918213,0.733096,0.535049,0.909486,0.643509,0.274082,0.117945
-28.1482,0.993078,0.104351,5,31,0,31.0144,0.0196724,0.0925839,0.400891,0.882122,7.74919,0.64525,0.983107,0.92446,0.730678,0.538291,0.911217,0.673159,0.282798,0.127984
-26.6493,0.907551,0.104351,4,31,0,31.4273,0.0170492,0.102934,0.391961,0.806617,9.76104,0.577007,0.984882,0.91397,0.726432,0.547488,0.921688,0.642455,0.27479,0.127808
-28.2673,0.909994,0.104351,5,47,0,30.9878,0.0160493,0.115697,0.395084,0.834041,8.15659,0.554718,0.986072,0.906046,0.729018,0.543219,0.926237,0.612096,0.269807,0.119231
-26.8784,0.96212,0.104351,4,15,0,29.9453,0.01567,0.112553,0.399574,0.869421,7.47111,0.619747,0.986576,0.909776,0.731712,0.541664,0.928204,0.624082,0.279365,0.125599
-27.5645,0.9531,0.104351,5,31,0,28.8745,0.0154118,0.110062,0.400858,0.882229,6.80676,0.5917,0.986989,0.912771,0.733443,0.539905,0.929429,0.628735,0.274256,0.118758
