# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = calibration_model
# start_datetime = 2022-07-04 15:24:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = calibration.json
# init = calibration.init.json
# random
#   seed = 0
# output
#   file = fit-1.csv
#   diagnostic_file =  (Default)
#   refresh = 10
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta_cons.1,theta_cons.2,theta_cons.3,theta_age.1,theta_age.2,theta_age.3,rho0,rho1,rho2,eta.1,eta.2,eta.3,eta.4,phi.1,phi.2,phi.3,psi.1,psi.2,psi.3,kappa,nu,rate_LS_progression_AB,rate_LS_progression_BC,rate_LS_progression_CD,Dabir_genotype.1,Dabir_genotype.2,Dabir_genotype.3
# Adaptation terminated
# Step size = 0.117832
# Diagonal elements of inverse mass matrix:
# 0.00402287, 0.00178843, 0.0606368, 1.03347, 1.5358, 2.54036, 0.130208, 32.3695, 0.0671733, 1.79788, 0.965815, 2.46967, 1.44191, 0.212909, 0.443374, 1.05055, 0.126523, 0.061787, 0.613176, 1.81703, 1.09289, 0.0742128, 0.154101, 0.170865, 0.0356365, 0.120044
4963.72,0.918594,0.117832,5,31,0,-4948.67,-5.23877,-4.81618,-4.66563,0.0439024,0.0458511,0.0115707,0.121415,31.4183,32.2363,0.496656,0.076488,0.417842,0.0391865,0.11288,0.302987,0.0332878,0.0980573,0.0850448,0.036745,0.00946951,0.0118323,1.49149,6.16449,0.307645,0.563123,0.310462,0.126415
4962.88,0.947869,0.117832,5,31,0,-4953.46,-5.22897,-4.89587,-5.06753,0.0465668,0.0457336,0.0143537,0.121681,31.8162,34.2344,0.498772,0.131761,0.440108,0.04906,0.116612,0.286688,0.0183363,0.0846296,0.0813973,0.0350938,0.00999518,0.0129385,1.56487,7.5115,0.264272,0.541965,0.32624,0.131795
4967.43,0.74781,0.117832,4,31,0,-4947.62,-5.04993,-5.05801,-3.89605,0.0456816,0.04951,0.0020547,0.169138,39.8863,33.6209,0.472268,0.262678,0.135426,0.00640819,0.157792,0.345819,0.0183308,0.104566,0.09302,0.0456377,0.000330906,0.00959683,2.20163,1.76539,0.399449,0.634601,0.264007,0.101392
4970.15,0.969753,0.117832,5,31,0,-4958.09,-4.94974,-4.96626,-5.00093,0.0379097,0.0489686,0.0359153,0.176393,37.8885,35.6715,0.475524,0.177902,0.215592,0.0111058,0.205658,0.297083,0.0155029,0.141986,0.0838569,0.0136184,0.0252776,0.0131189,1.09853,1.13059,0.330239,0.570391,0.342044,0.0875649
4963.49,0.547933,0.117832,5,31,0,-4951.88,-4.72912,-5.06626,-6.58178,0.0454874,0.0488742,0.0265103,0.176691,38.8868,40.1986,0.457936,0.163438,0.402733,0.0340962,0.105129,0.420258,0.0259039,0.0682548,0.114564,0.180818,0.0197705,0.00543808,1.50986,2.99808,0.448128,0.618234,0.23305,0.148716
4965.44,0.997479,0.117832,5,31,0,-4956.46,-5.32249,-5.20425,-3.3981,0.0450717,0.0493418,0.00192331,0.137855,30.7797,26.6285,0.459912,0.387193,0.0426741,0.0713174,0.248455,0.303851,0.0153178,0.163202,0.091807,0.00952319,0.0102646,0.0139995,1.31234,1.18966,0.291281,0.613363,0.336128,0.0505091
4965.86,0.985219,0.117832,5,31,0,-4952.25,-4.98664,-4.84851,-5.22592,0.0427626,0.049487,0.00587862,0.191414,35.4598,32.8618,0.496931,0.177382,0.384963,0.026094,0.159164,0.325634,0.0990747,0.109567,0.0720314,0.169158,0.000854662,0.00491849,1.72276,3.65335,0.710875,0.575531,0.309246,0.115223
4966.15,0.953964,0.117832,5,31,0,-4956.19,-4.98116,-4.74126,-5.06588,0.0461179,0.0429177,0.00217931,0.195498,36.0345,36.1443,0.482439,0.10777,0.24104,0.06516,0.171728,0.312458,0.0249892,0.0927371,0.0947232,0.140953,0.0129203,0.0030929,1.49925,3.83,0.671489,0.585492,0.32526,0.0892482
4968.18,0.975654,0.117832,5,63,0,-4954.75,-4.53177,-4.92505,-4.43247,0.0359124,0.0496556,0.00268735,0.19986,33.3244,35.3364,0.416448,0.386604,0.180362,0.0450074,0.149802,0.337607,0.119335,0.0956707,0.0798926,0.0674018,0.00539951,0.00308543,1.88754,1.46136,0.543322,0.56694,0.336204,0.0968555
4959.31,0.733947,0.117832,5,31,0,-4952.61,-4.28921,-5.20311,-4.32119,0.0271732,0.0499854,0.00172687,0.180342,28.5253,34.6983,0.483529,0.177825,0.182493,0.0279624,0.190791,0.377561,0.0219058,0.123824,0.133592,0.126998,0.00888385,0.00162352,1.13807,2.26675,0.301986,0.59062,0.348634,0.0607462
4965.66,0.996943,0.117832,5,31,0,-4952.56,-4.60204,-5.09925,-4.72077,0.0344544,0.0499945,0.000531873,0.198312,32.9115,42.4594,0.48142,0.312929,0.257015,0.0300285,0.180352,0.427894,0.0350742,0.129272,0.121342,0.0764759,0.0114947,0.00423461,1.14478,1.33882,0.420984,0.583104,0.338453,0.0784422
4964.71,0.549732,0.117832,5,63,0,-4948.46,-4.80962,-5.07208,-4.20969,0.0405001,0.0499963,0.00247307,0.195256,36.7558,37.9819,0.474822,0.351291,0.212279,0.0239239,0.196749,0.390854,0.0112594,0.104393,0.0985026,0.0547526,0.0381191,0.00792161,1.33497,0.984633,0.440858,0.574768,0.354672,0.0705599
4962.69,0.987777,0.117832,5,31,0,-4947.78,-4.6992,-5.17824,-3.99069,0.0359899,0.0495757,0.0122198,0.157557,34.2821,36.5409,0.497106,0.328992,0.0564438,0.00759359,0.127248,0.437871,0.0133895,0.0990011,0.144405,0.00999699,0.0129469,0.0133947,1.29539,1.13548,0.289104,0.575622,0.301766,0.122612
4963.58,1,0.117832,5,31,0,-4950.05,-5.44862,-4.92238,-4.20248,0.0477603,0.0480299,0.000288136,0.147437,37.0855,32.8273,0.446971,0.160839,0.141904,0.0156548,0.150064,0.288687,0.0308858,0.146153,0.0736498,0.0388161,0.00884778,0.00670876,1.64397,3.34401,0.45227,0.662454,0.290337,0.0472088
4968.63,0.942944,0.117832,5,31,0,-4951.78,-5.21463,-5.0175,-4.02843,0.0449399,0.0498144,0.00364767,0.149438,34.1278,36.5857,0.493514,0.146981,0.0934443,0.0611522,0.157139,0.25783,0.0187181,0.129356,0.0860332,0.0331508,0.0247865,0.00844686,1.77677,3.69036,0.511743,0.689251,0.260363,0.0503858
4967.56,0.946811,0.117832,5,31,0,-4953.99,-4.65169,-4.84754,-4.23412,0.0314458,0.0497672,0.00234437,0.185946,40.188,39.6727,0.448988,0.246217,0.264683,0.0170415,0.221919,0.318755,0.0148772,0.152044,0.0812916,0.0523306,0.0120028,0.00685421,1.42344,1.89824,0.499367,0.535925,0.298473,0.165602
4970.92,0.838073,0.117832,5,31,0,-4959.53,-4.6383,-4.9756,-4.68924,0.0353644,0.0495413,0.0065046,0.184559,35.1361,35.7749,0.46663,0.265487,0.36103,0.0333351,0.18586,0.307369,0.0164968,0.135519,0.0750632,0.0761964,0.00721752,0.00907518,1.34176,1.53543,0.523668,0.580086,0.291401,0.128514
4966.8,0.915061,0.117832,5,63,0,-4956.42,-5.13552,-4.98418,-4.2761,0.043897,0.0475909,0.00733178,0.195466,31.4804,34.0908,0.464257,0.118134,0.254898,0.0715851,0.333003,0.31284,0.0711511,0.211946,0.102942,0.0714951,0.0659123,0.00797085,1.08092,1.66644,0.392492,0.59467,0.293077,0.112253
4964.91,0.863746,0.117832,5,63,0,-4948.99,-5.10261,-5.25975,-4.77549,0.0379243,0.0494444,0.00356756,0.116474,37.9878,29.14,0.487333,0.287995,0.155188,0.0284515,0.15463,0.478311,0.0410069,0.15199,0.158061,0.100031,0.000836701,0.00332531,1.91193,1.76943,0.243134,0.634236,0.307865,0.0578992
4968.42,0.885941,0.117832,5,63,0,-4954.84,-4.81192,-4.86435,-4.33083,0.0396315,0.0468474,0.00252999,0.209754,29.8903,39.1269,0.475816,0.17586,0.215786,0.109503,0.257409,0.294929,0.0494165,0.126983,0.0994007,0.0543208,0.00418122,0.0131952,1.02754,1.4238,0.5275,0.605719,0.275317,0.118964
4966.41,0.946646,0.117832,5,31,0,-4955.64,-4.87469,-4.83907,-4.12119,0.0415454,0.0495916,0.00142089,0.206807,37.1815,39.0265,0.487786,0.197722,0.176554,0.0741172,0.139681,0.349483,0.0472895,0.104086,0.0668516,0.0994456,0.00419805,0.00485814,1.82663,3.30892,0.244584,0.63283,0.308494,0.0586756
4965.24,0.836875,0.117832,5,31,0,-4951.1,-5.07204,-4.90079,-5.03348,0.0440304,0.0496725,0.00557056,0.163392,33.305,30.7372,0.491752,0.0774095,0.299826,0.029054,0.196474,0.259527,0.0158185,0.122949,0.0965845,0.0890472,0.0114859,0.00490449,2.09785,6.32308,0.36187,0.602545,0.291846,0.105608
4970.12,0.984157,0.117832,5,31,0,-4949.86,-4.69385,-4.90332,-4.47638,0.0376059,0.0488767,0.00246623,0.210413,39.011,38.4562,0.464527,0.258282,0.225285,0.0759901,0.139103,0.394317,0.0486958,0.102773,0.105669,0.0455981,0.0392594,0.00158967,1.07813,1.04102,0.239763,0.58956,0.333015,0.0774252
4972.41,0.814708,0.117832,5,31,0,-4960.39,-4.67048,-4.90154,-4.39635,0.0328233,0.0488627,0.00382357,0.181231,36.7138,33.7716,0.484948,0.261166,0.152249,0.0721519,0.154862,0.370988,0.0692161,0.113676,0.0980402,0.0670131,0.0208063,0.00238122,1.46641,1.28922,0.377842,0.617366,0.316722,0.065912
4968.75,0.718092,0.117832,5,63,0,-4960.52,-5.34668,-5.33076,-4.80605,0.0458871,0.0499619,0.00334719,0.0998541,38.0535,27.3651,0.470715,0.184818,0.366883,0.0125159,0.176221,0.354251,0.0195362,0.130131,0.102546,0.0606187,0.0224387,0.0205749,1.90676,3.07263,0.314905,0.588044,0.303284,0.108672
4965.26,0.983145,0.117832,5,31,0,-4958.15,-5.28829,-5.25737,-4.97122,0.043628,0.0499879,0.00147804,0.103467,41.2542,33.4791,0.442117,0.169484,0.351891,0.00809477,0.184424,0.365114,0.0165537,0.139119,0.11498,0.0475881,0.00262525,0.0240833,1.60126,3.56025,0.253075,0.607098,0.274404,0.118497
4962.47,0.963583,0.117832,5,31,0,-4952.97,-5.47267,-5.35442,-4.53308,0.0408394,0.0499738,0.00545728,0.0766848,39.3948,27.3802,0.491051,0.12332,0.361209,0.023778,0.155293,0.386066,0.00600508,0.155152,0.104328,0.0280601,0.00908182,0.0208992,1.84587,3.70081,0.361517,0.566142,0.312035,0.121823
4965.61,0.962486,0.117832,6,63,0,-4950.89,-5.08405,-5.18211,-4.64636,0.0406089,0.0494808,0.00623752,0.152835,24.5155,22.2673,0.481494,0.201638,0.319609,0.0263524,0.31616,0.395378,0.00979001,0.185531,0.116129,0.0678353,0.00788827,0.00522617,1.17425,1.3946,0.338929,0.641134,0.245133,0.113733
4964.69,0.925874,0.117832,5,31,0,-4954.66,-5.21418,-5.13527,-6.66421,0.0452992,0.0483433,0.0353846,0.13624,44.4059,41.6903,0.458971,0.40112,0.176534,0.0634552,0.160811,0.351514,0.0480229,0.111012,0.126513,0.11152,0.0334493,0.0145929,1.8272,2.49945,0.359256,0.58001,0.364492,0.0554979
4965.19,0.894975,0.117832,5,63,0,-4950.66,-5.23906,-5.01741,-6.30569,0.0459428,0.0433606,0.0473073,0.135294,43.4005,38.4544,0.468873,0.294797,0.153811,0.0468248,0.142277,0.331907,0.067793,0.113312,0.111811,0.13457,0.0369863,0.0161606,1.62556,2.50005,0.327638,0.606031,0.31194,0.0820288
4962.84,0.994537,0.117832,5,63,0,-4950.27,-4.68131,-5.03576,-2.26999,0.0352767,0.0496021,0.000182329,0.15644,27.4474,28.0644,0.471891,0.280065,0.0315114,0.00295439,0.188906,0.37975,0.00612806,0.12473,0.109694,0.0161216,0.00776479,0.00243785,1.50122,1.52161,0.484013,0.623703,0.268436,0.107861
4962.22,0.974982,0.117832,5,31,0,-4953.82,-5.25642,-4.82105,-3.45245,0.0469217,0.0457713,0.0208322,0.191329,42.0853,44.7446,0.476137,0.271147,0.110464,0.02911,0.168754,0.321946,0.00247011,0.137736,0.088079,0.00659001,0.0109187,0.000921612,1.51679,2.48578,0.319518,0.595351,0.339267,0.0653828
4961.99,0.870017,0.117832,5,31,0,-4950.1,-4.88224,-5.19966,-2.90699,0.0418194,0.0498723,0.000183722,0.165517,37.1756,32.3009,0.463911,0.27825,0.0203944,0.058241,0.244671,0.270945,0.0124314,0.122134,0.0898481,0.0116954,0.00727374,0.0101291,1.64255,1.22629,0.41099,0.56168,0.35096,0.0873608
4964.97,0.965866,0.117832,5,31,0,-4946.36,-4.90012,-4.91973,-3.14688,0.0357816,0.0499644,0.00099911,0.181962,33.7022,32.7979,0.493522,0.233262,0.0650456,0.121791,0.258311,0.316762,0.0144374,0.198781,0.0910442,0.0139717,0.045985,0.0107582,1.26925,2.28339,0.227081,0.574617,0.361258,0.0641251
4960.74,0.931434,0.117832,5,63,0,-4948.85,-5.19435,-5.01545,-5.94437,0.0466519,0.0466961,0.00957208,0.110702,37.5535,31.096,0.456749,0.0846343,0.393899,0.00812996,0.0692309,0.41034,0.0522812,0.0576324,0.121792,0.128416,0.000459465,0.0125596,1.88578,1.55368,0.74843,0.595851,0.273599,0.13055
4964.72,0.915496,0.117832,5,31,0,-4946.63,-4.82589,-5.02986,-4.8313,0.0455579,0.0477766,0.00362077,0.14882,34.6172,33.7663,0.466179,0.139915,0.383031,0.0027356,0.0787891,0.399043,0.0632465,0.0516791,0.117696,0.14323,0.000648633,0.0222834,1.25524,1.53309,0.282932,0.58692,0.261201,0.151879
4964.78,0.793467,0.117832,5,31,0,-4949.57,-4.76835,-5.0598,-4.54868,0.0388994,0.0482007,0.00273724,0.147217,27.6388,29.164,0.487932,0.184329,0.447612,0.00704549,0.108362,0.337715,0.017666,0.0754481,0.103969,0.0534152,0.00512219,0.000845269,1.7749,1.82375,0.64418,0.636963,0.262604,0.100433
4966.28,0.985316,0.117832,5,31,0,-4950.43,-4.90263,-4.99599,-3.10648,0.0407233,0.0496197,0.00371684,0.19993,41.7629,44.4165,0.475666,0.134381,0.181102,0.0219111,0.130938,0.390013,0.00683854,0.0964932,0.103606,0.0147275,0.0343786,0.000777873,1.12034,2.08549,0.178812,0.605259,0.269824,0.124918
4961.24,0.469621,0.117832,5,31,0,-4947.91,-4.82541,-5.01469,-3.81936,0.0467618,0.0497528,0.0050968,0.213435,33.9973,48.8973,0.494465,0.324919,0.130339,0.124535,0.0981344,0.299868,0.0301459,0.0748381,0.104366,0.0410406,0.0132078,0.00258867,1.41374,1.05438,0.586722,0.611028,0.316037,0.0729346
4969.19,0.944487,0.117832,5,63,0,-4947.8,-4.77387,-5.12008,-4.45997,0.0366326,0.0495544,0.00364016,0.177854,37.9112,46.971,0.493882,0.181622,0.198018,0.0632408,0.156446,0.281141,0.0314357,0.101445,0.0847641,0.0455347,0.00930504,0.000840923,1.11689,1.66099,0.543501,0.573721,0.332743,0.0935362
4961.25,0.828058,0.117832,5,31,0,-4954.23,-5.10673,-5.29962,-4.84414,0.0469659,0.0497317,0.0112722,0.16265,27.5177,20.3762,0.439193,0.259763,0.236993,0.00312906,0.167964,0.462983,0.0388745,0.118601,0.141795,0.097124,0.0311672,0.00206901,1.72315,2.35617,0.257226,0.64017,0.262772,0.0970581
4960.33,0.770258,0.117832,5,31,0,-4947.98,-5.02692,-4.84666,-4.94382,0.0451397,0.0444828,0.00184825,0.142437,39.6632,44.1232,0.49545,0.2615,0.188828,0.0187142,0.150834,0.412253,0.0420594,0.0922956,0.123592,0.0535108,0.00592903,0.0195119,1.40631,3.60285,0.468167,0.5462,0.368613,0.0851868
4963.89,0.996839,0.117832,5,31,0,-4948.78,-5.12651,-4.92464,-4.77278,0.0412315,0.044261,0.00128646,0.143807,37.6097,37.2375,0.496293,0.199469,0.201761,0.0436507,0.113956,0.407234,0.0538477,0.0913577,0.123959,0.0955401,0.0112648,0.0214474,1.81588,3.94527,0.439045,0.559892,0.337476,0.102633
4962.95,1,0.117832,5,31,0,-4951.02,-5.09064,-5.21298,-4.34364,0.0439904,0.0495965,0.00294023,0.166636,30.3377,27.3767,0.489561,0.235838,0.116697,0.0962188,0.160244,0.374822,0.0640884,0.0972113,0.132007,0.123479,0.000163867,0.00322041,1.48788,2.99424,0.293081,0.672996,0.27342,0.053584
4969.06,0.963327,0.117832,5,31,0,-4957.1,-4.93629,-4.93285,-4.53485,0.0450894,0.0495034,0.00445479,0.167307,30.9464,28.9183,0.451629,0.177929,0.270957,0.0496825,0.127613,0.364189,0.0689343,0.0957287,0.0938153,0.0894885,0.0022628,0.000601666,1.34822,2.40433,0.298664,0.577691,0.312514,0.109795
4962.02,0.982928,0.117832,5,31,0,-4953.4,-5.50552,-5.16501,-5.1118,0.0471227,0.0490242,0.00265262,0.139427,34.8946,31.7724,0.469801,0.156135,0.475428,0.0463395,0.183319,0.308422,0.00372414,0.149008,0.100207,0.102202,0.0645304,0.000339773,1.8722,1.53762,0.454786,0.547279,0.302698,0.150023
4965.49,0.981132,0.117832,5,31,0,-4951.34,-5.13255,-4.91213,-5.12613,0.0460701,0.0480738,0.0225635,0.175086,30.5909,27.1802,0.444178,0.289179,0.33521,0.0344672,0.241005,0.34075,0.0185962,0.148653,0.102723,0.0866445,0.0118772,0.000687764,1.76215,1.17998,0.259471,0.506167,0.364446,0.129387
4962.89,0.976756,0.117832,5,31,0,-4952.9,-5.15013,-5.02568,-5.03192,0.0389306,0.0462945,0.0111094,0.129893,29.5013,30.7585,0.438572,0.43118,0.196955,0.0283729,0.262916,0.325262,0.0501616,0.21178,0.107601,0.0739042,0.0027631,0.000118474,1.66045,1.4154,0.28037,0.537931,0.350421,0.111647
4966.47,0.816592,0.117832,5,31,0,-4948.11,-4.95765,-5.21873,-5.26246,0.0410336,0.0495836,0.0258678,0.18412,42.2879,30.736,0.495677,0.178632,0.173557,0.0758581,0.266174,0.443474,0.0434174,0.157342,0.137665,0.0489932,0.0205654,0.0266697,1.22656,2.48472,0.492663,0.622208,0.296404,0.0813886
4968.07,0.845894,0.117832,5,31,0,-4956.17,-5.14606,-5.1369,-6.1874,0.0415174,0.0473708,0.043237,0.154448,35.7931,38.1674,0.470998,0.250196,0.0763694,0.0537942,0.225505,0.360469,0.050056,0.16819,0.126029,0.0610479,0.00722621,0.000682307,2.23671,3.7976,0.286004,0.586353,0.328265,0.085382
4965.69,0.885225,0.117832,5,31,0,-4957.12,-4.89512,-5.17601,-5.34455,0.0380506,0.04949,0.0360602,0.167969,36.4759,33.394,0.488819,0.305227,0.0699138,0.0100896,0.266112,0.324455,0.0964757,0.158555,0.105791,0.0755936,0.0187994,0.0182129,0.974535,1.27124,0.611198,0.643547,0.298864,0.0575887
4962.17,0.998443,0.117832,5,31,0,-4948.26,-5.43054,-5.40559,-5.65301,0.0449665,0.0483303,0.0382635,0.0978472,40.5647,34.0489,0.467304,0.388955,0.0353987,0.0627422,0.171291,0.342649,0.0679196,0.136078,0.135091,0.0394169,0.000153997,0.0206545,2.7541,3.68167,0.219999,0.560548,0.361274,0.0781778
4960.39,0.947206,0.117832,5,31,0,-4950.16,-5.27713,-5.37159,-5.11596,0.0427812,0.0482699,0.03268,0.119632,45.2714,38.1559,0.47944,0.309238,0.00474065,0.118726,0.182961,0.312508,0.0414791,0.138453,0.131004,0.0354912,0.00114544,0.0199182,2.79003,5.21191,0.407691,0.58977,0.326148,0.0840816
4954.12,0.923576,0.117832,5,31,0,-4941.49,-5.42364,-5.3346,-3.70594,0.0485131,0.049985,0.0157923,0.0735985,22.3819,21.6682,0.48625,0.212126,0.152106,0.00941942,0.101129,0.354779,0.00402161,0.0815111,0.114883,0.00641167,0.0296546,0.0119739,0.94363,0.714914,0.235816,0.621135,0.310934,0.0679314
4955.62,1,0.117832,5,31,0,-4940.43,-5.17476,-4.84827,-6.08519,0.0445995,0.0438769,0.0349264,0.218531,41.4109,44.0526,0.441463,0.274968,0.197439,0.0996058,0.276807,0.328925,0.274115,0.153999,0.102375,0.256828,0.00921468,0.00928212,2.35237,6.44977,0.721299,0.578456,0.331113,0.0904309
4961.48,0.944225,0.117832,5,31,0,-4941.29,-4.90576,-4.99905,-3.83959,0.0351334,0.0496975,0.0120298,0.160496,38.2754,31.0715,0.493744,0.18517,0.276156,0.021881,0.131405,0.458003,0.00471246,0.134638,0.117475,0.0146102,0.0267395,0.00647794,1.48175,1.15245,0.148764,0.641024,0.246633,0.112343
4961.27,0.899677,0.117832,5,63,0,-4943.71,-5.2686,-5.06389,-5.10953,0.0453778,0.0490024,0.0007202,0.131009,22.6909,25.3415,0.473185,0.0478188,0.171027,0.0812226,0.296935,0.302785,0.0573575,0.176933,0.102518,0.0491878,0.0078478,0.0124249,1.39486,1.84412,0.704462,0.658485,0.271396,0.0701189
4967.81,0.996635,0.117832,5,31,0,-4950.87,-4.81432,-4.86319,-5.10494,0.0383314,0.0484942,0.0123601,0.194952,37.8697,32.1968,0.482237,0.363787,0.430743,0.0261114,0.193032,0.257003,0.0574518,0.120825,0.0701211,0.150766,0.0364989,0.00462548,1.49378,1.65209,0.357382,0.533038,0.348683,0.118279
4964.01,0.884367,0.117832,5,31,0,-4956.26,-4.78682,-4.82294,-4.159,0.0468861,0.04976,0.00999902,0.209221,31.895,36.3821,0.446571,0.122181,0.241075,0.13886,0.105628,0.347059,0.0267757,0.0683328,0.10146,0.0400555,0.00587809,0.00648203,1.44664,2.42202,0.349775,0.531962,0.325005,0.143033
4967.73,0.983519,0.117832,5,31,0,-4953.75,-4.83989,-5.12739,-4.48394,0.0383231,0.0495291,0.00122253,0.172258,45.1305,34.9586,0.465401,0.463586,0.298995,0.0310195,0.151153,0.347755,0.0186737,0.108469,0.116114,0.0589901,0.0281347,0.00651467,1.80702,1.78818,0.528153,0.544392,0.363294,0.0923139
4965.89,0.737097,0.117832,5,31,0,-4958.16,-5.01834,-5.15654,-4.40274,0.0467255,0.0480696,0.00701617,0.139358,31.9987,42.4292,0.376351,0.486337,0.0622419,0.0950384,0.113286,0.309239,0.0602006,0.0734247,0.119862,0.058484,0.00448048,0.00761606,1.3877,2.51599,0.369218,0.489189,0.418328,0.0924825
4956.35,0.916446,0.117832,5,31,0,-4947.98,-5.11798,-5.03019,-5.13885,0.0469059,0.0499145,0.00153167,0.147568,36.706,26.9124,0.455555,0.492743,0.10982,0.0234693,0.0858474,0.320853,0.0870341,0.0784935,0.103687,0.118044,0.0574739,0.00521412,1.31633,1.19084,0.608051,0.542581,0.398493,0.0589263
4964.8,0.995166,0.117832,5,31,0,-4949.3,-4.83656,-5.05382,-3.74369,0.0426132,0.0494808,0.0104265,0.185458,33.8305,43.1123,0.438892,0.437234,0.095345,0.0355531,0.168387,0.270012,0.0132395,0.0813374,0.0965711,0.0129037,0.010297,0.0136404,1.34665,1.37424,0.327458,0.510078,0.375111,0.114811
4961.73,0.970998,0.117832,5,31,0,-4949.85,-5.05738,-5.04628,-2.27519,0.0452706,0.0466932,0.00062363,0.147734,31.1579,36.6998,0.496403,0.106238,0.117427,0.0561793,0.144795,0.472352,0.00642099,0.0956956,0.161566,0.00831962,0.00178103,0.0114286,1.54827,3.13489,0.474381,0.666324,0.267937,0.0657394
4966.78,0.959442,0.117832,5,31,0,-4950.27,-4.96538,-4.9834,-3.62384,0.0437458,0.0494997,0.0128698,0.176375,39.4283,28.6478,0.495761,0.218432,0.155074,0.0350238,0.139831,0.377493,0.00591712,0.0899966,0.111488,0.0128712,0.0116074,0.0135193,1.42248,1.24391,0.292814,0.689355,0.21645,0.094195
4967.73,0.875053,0.117832,5,31,0,-4956.61,-4.9225,-4.94771,-2.8893,0.0417567,0.0476877,0.00064898,0.150988,28.694,45.8033,0.493979,0.204265,0.0923458,0.0690626,0.186293,0.248395,0.00653554,0.109448,0.0894781,0.009755,0.025029,0.0107268,1.5156,2.18372,0.340759,0.571835,0.353864,0.0743014
4967.23,0.984515,0.117832,5,63,0,-4955.76,-4.86338,-5.09531,-4.89317,0.0433438,0.0495622,0.0102833,0.226541,38.2239,35.8104,0.498375,0.134953,0.241875,0.028234,0.168781,0.493994,0.0548962,0.0984305,0.143189,0.0681066,0.0125516,0.00853183,1.46913,1.7197,0.464007,0.626561,0.273462,0.0999766
4967.63,0.980491,0.117832,5,31,0,-4957.68,-4.95257,-5.09367,-4.72264,0.0384946,0.0484524,0.00106605,0.130995,39.3987,32.6433,0.490911,0.288924,0.202958,0.150973,0.140961,0.48187,0.0362742,0.107132,0.112108,0.0850651,0.0197766,0.0229821,2.12079,2.19442,0.277911,0.603699,0.328022,0.0682793
4966.52,0.973007,0.117832,5,31,0,-4955.77,-4.91326,-5.11657,-5.13367,0.0430493,0.0476948,0.0334926,0.189309,33.7098,31.3234,0.488368,0.1863,0.20678,0.0053618,0.194341,0.415456,0.0310074,0.121012,0.152263,0.0240142,0.00328684,0.00230247,1.36556,1.82797,0.501288,0.577335,0.274294,0.148371
4965.31,0.828829,0.117832,5,31,0,-4953.08,-5.03458,-4.95888,-4.81081,0.0467865,0.0495965,0.0033797,0.163964,38.6733,28.1755,0.491697,0.187223,0.290799,0.145892,0.169283,0.220322,0.0271427,0.103786,0.0713016,0.185843,0.0346,0.00889453,1.4266,1.93175,0.209199,0.6281,0.270791,0.101109
4962.12,0.979065,0.117832,5,31,0,-4946.16,-5.19695,-5.05162,-5.39946,0.0479225,0.0490415,0.00691503,0.155573,35.4557,39.1984,0.476827,0.167765,0.363966,0.0993714,0.0947903,0.409516,0.117466,0.070811,0.104349,0.192486,0.00284069,0.0135437,1.79933,4.58235,0.890783,0.590403,0.320787,0.0888096
4964.12,0.972981,0.117832,5,31,0,-4949.67,-5.02443,-5.10064,-4.72389,0.0365478,0.048664,0.00170974,0.15435,37.2295,27.0306,0.466935,0.165666,0.33649,0.0119319,0.262843,0.348921,0.0244378,0.171076,0.100009,0.033061,0.0536192,0.0149953,1.19106,0.92395,0.147455,0.594897,0.312142,0.0929611
4961.97,0.994606,0.117832,5,63,0,-4948.17,-5.33835,-5.15512,-5.24998,0.048373,0.0494369,0.0175518,0.132488,34.6082,28.366,0.480175,0.148754,0.0748921,0.000222732,0.149208,0.385122,0.04919,0.114507,0.113013,0.0626178,0.00311871,0.00610429,1.7029,4.5169,0.777324,0.59675,0.316494,0.0867555
4966.48,0.998573,0.117832,5,31,0,-4954.02,-4.97174,-5.00723,-5.42777,0.0467966,0.0462823,0.024436,0.185734,39.4375,30.6286,0.484702,0.36002,0.257582,0.00187779,0.127098,0.338443,0.0522626,0.0757673,0.115067,0.0607594,0.00395836,0.00339065,1.91925,1.81375,0.596559,0.610573,0.30209,0.0873369
