# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = ppc_model
# start_datetime = 2022-07-15 20:21:33 UTC
# method = generate_quantities
#   generate_quantities
#     fitted_params = fit-2.csv
# id = 1 (Default)
# data
#   file = calibration.json
# init = 2 (Default)
# random
#   seed = 179281814 (Default)
# output
#   file = ppc-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
p_MSI_MLH1,p_MSI_MSH2,p_MSI_MSH6,pred_log_risk_ratio_under60,pred_log_risk_ratio_lowrisk,ppc_Dabir_MSI_MLH1,ppc_Dabir_MSI_MSH2,ppc_Dabir_MSI_MSH6,ppc_risk_ratio_under60,ppc_risk_ratio_lowrisk,ppc_PLSD_crc_MLH1_male.1,ppc_PLSD_crc_MLH1_male.2,ppc_PLSD_crc_MLH1_male.3,ppc_PLSD_crc_MLH1_male.4,ppc_PLSD_crc_MLH1_male.5,ppc_PLSD_crc_MLH1_male.6,ppc_PLSD_crc_MLH1_male.7,ppc_PLSD_crc_MLH1_male.8,ppc_PLSD_crc_MLH1_male.9,ppc_PLSD_crc_MLH1_male.10,ppc_PLSD_crc_MLH1_male.11,ppc_PLSD_crc_MLH1_female.1,ppc_PLSD_crc_MLH1_female.2,ppc_PLSD_crc_MLH1_female.3,ppc_PLSD_crc_MLH1_female.4,ppc_PLSD_crc_MLH1_female.5,ppc_PLSD_crc_MLH1_female.6,ppc_PLSD_crc_MLH1_female.7,ppc_PLSD_crc_MLH1_female.8,ppc_PLSD_crc_MLH1_female.9,ppc_PLSD_crc_MLH1_female.10,ppc_PLSD_crc_MLH1_female.11,ppc_PLSD_crc_MSH2_male.1,ppc_PLSD_crc_MSH2_male.2,ppc_PLSD_crc_MSH2_male.3,ppc_PLSD_crc_MSH2_male.4,ppc_PLSD_crc_MSH2_male.5,ppc_PLSD_crc_MSH2_male.6,ppc_PLSD_crc_MSH2_male.7,ppc_PLSD_crc_MSH2_male.8,ppc_PLSD_crc_MSH2_male.9,ppc_PLSD_crc_MSH2_male.10,ppc_PLSD_crc_MSH2_male.11,ppc_PLSD_crc_MSH2_female.1,ppc_PLSD_crc_MSH2_female.2,ppc_PLSD_crc_MSH2_female.3,ppc_PLSD_crc_MSH2_female.4,ppc_PLSD_crc_MSH2_female.5,ppc_PLSD_crc_MSH2_female.6,ppc_PLSD_crc_MSH2_female.7,ppc_PLSD_crc_MSH2_female.8,ppc_PLSD_crc_MSH2_female.9,ppc_PLSD_crc_MSH2_female.10,ppc_PLSD_crc_MSH2_female.11,ppc_PLSD_crc_MSH6_male.1,ppc_PLSD_crc_MSH6_male.2,ppc_PLSD_crc_MSH6_male.3,ppc_PLSD_crc_MSH6_male.4,ppc_PLSD_crc_MSH6_male.5,ppc_PLSD_crc_MSH6_male.6,ppc_PLSD_crc_MSH6_male.7,ppc_PLSD_crc_MSH6_male.8,ppc_PLSD_crc_MSH6_male.9,ppc_PLSD_crc_MSH6_male.10,ppc_PLSD_crc_MSH6_male.11,ppc_PLSD_crc_MSH6_female.1,ppc_PLSD_crc_MSH6_female.2,ppc_PLSD_crc_MSH6_female.3,ppc_PLSD_crc_MSH6_female.4,ppc_PLSD_crc_MSH6_female.5,ppc_PLSD_crc_MSH6_female.6,ppc_PLSD_crc_MSH6_female.7,ppc_PLSD_crc_MSH6_female.8,ppc_PLSD_crc_MSH6_female.9,ppc_PLSD_crc_MSH6_female.10,ppc_PLSD_crc_MSH6_female.11,ppc_PLSD_crc_PMS2.1,ppc_PLSD_crc_PMS2.2,ppc_PLSD_crc_PMS2.3,ppc_PLSD_crc_PMS2.4,ppc_PLSD_crc_PMS2.5,ppc_PLSD_crc_PMS2.6,ppc_PLSD_crc_PMS2.7,ppc_PLSD_crc_PMS2.8,ppc_PLSD_crc_PMS2.9,ppc_PLSD_crc_PMS2.10,ppc_PLSD_crc_PMS2.11,ppc_Germany_index_findings.1,ppc_Germany_index_findings.2,ppc_Germany_index_findings.3,ppc_Netherlands_index_findings.1,ppc_Netherlands_index_findings.2,ppc_Netherlands_index_findings.3,ppc_Finland_index_findings.1,ppc_Finland_index_findings.2,ppc_Finland_index_findings.3,ppc_Germany_fu_adenomas,ppc_Netherlands_fu_adenomas,ppc_Finland_fu_adenomas,ppc_Germany_fu_crc.1,ppc_Germany_fu_crc.2,ppc_Germany_fu_crc.3,ppc_Germany_fu_crc.4,ppc_Netherlands_fu_crc.1,ppc_Netherlands_fu_crc.2,ppc_Netherlands_fu_crc.3,ppc_Netherlands_fu_crc.4,ppc_Finland_fu_crc.1,ppc_Finland_fu_crc.2,ppc_Finland_fu_crc.3,ppc_Finland_fu_crc.4
0.837004,0.883995,0.494232,0.554294,-1.2406,233,198,9,1.77876,0.291353,9,14,16,11,15,5,6,4,7,3,0,9,3,10,7,15,11,13,6,9,4,1,2,3,8,8,4,5,7,3,1,0,1,3,3,7,11,13,8,19,8,11,8,1,1,1,1,3,2,2,3,1,4,1,0,0,0,0,3,1,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,1,0,313,35,17,515,71,27,571,75,30,196,586,412,87,6,0,2,36,30,3,0,36,26,15,1
0.815564,0.864753,0.349321,0.535712,-1.26837,233,195,11,1.77466,0.290411,8,7,13,6,9,10,11,3,6,0,0,7,5,13,9,23,11,17,5,5,5,5,1,2,5,12,17,4,6,5,4,4,2,2,3,5,11,12,9,9,12,9,5,8,0,3,1,2,1,0,9,2,1,0,3,1,1,0,2,2,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,300,47,18,515,84,14,565,84,27,209,530,406,88,4,3,0,40,28,1,0,45,25,8,0
0.832518,0.853997,0.352266,0.519683,-1.2451,247,185,8,1.53795,0.298909,3,8,11,6,14,3,8,6,5,1,1,8,10,7,10,11,10,10,4,16,5,11,4,1,5,3,9,5,5,3,6,1,3,4,1,5,9,12,9,18,9,7,8,1,3,1,3,3,2,1,1,2,1,1,1,0,2,2,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,51,8,513,78,22,562,86,28,182,552,465,84,4,2,5,46,18,3,2,38,30,10,0
0.81442,0.885169,0.402753,0.543398,-1.15718,231,199,12,1.89524,0.324498,2,3,9,7,8,3,9,0,7,2,2,11,5,15,12,18,12,19,7,7,5,0,3,3,4,7,9,5,8,1,2,1,3,0,5,7,8,17,10,15,7,7,2,9,1,2,3,0,2,1,3,5,3,0,1,0,1,3,0,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,312,42,11,520,77,16,583,71,22,201,492,351,87,5,3,0,41,23,4,1,34,30,11,3
0.823464,0.861246,0.337112,0.541429,-1.38444,246,190,11,1.5981,0.260928,8,10,9,10,9,9,8,7,7,1,2,12,4,9,11,14,10,18,6,6,8,4,1,2,4,4,9,8,5,3,6,1,0,3,2,11,6,9,12,14,13,10,4,3,0,1,0,1,3,3,2,3,1,1,3,0,0,0,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,62,16,503,79,31,558,82,36,194,545,362,88,6,1,0,50,16,2,1,37,30,9,2
0.817178,0.853853,0.367739,0.505906,-1.22451,236,192,13,1.67967,0.294066,4,7,10,7,19,6,12,6,2,4,0,4,5,10,6,19,7,19,10,12,3,8,2,2,3,5,3,6,4,2,1,1,2,5,2,7,1,9,5,12,8,12,7,8,1,0,2,0,5,1,6,2,2,1,0,1,0,2,1,0,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,308,39,18,504,78,31,576,77,23,155,534,416,89,2,2,2,40,24,4,1,33,30,13,2
0.822063,0.855762,0.40204,0.513057,-1.21459,239,186,16,1.64245,0.247034,7,4,5,4,10,9,13,4,1,4,1,6,3,11,5,17,9,12,5,6,2,5,2,1,6,6,10,7,6,2,4,1,1,2,2,10,7,5,4,15,13,10,6,9,1,1,1,0,1,3,0,0,2,1,1,0,0,2,0,5,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,297,55,13,500,82,31,557,96,23,172,568,390,90,1,3,1,40,27,1,1,35,30,13,0
0.837751,0.876963,0.224123,0.546465,-1.32396,233,194,3,1.65515,0.22331,8,8,11,11,13,11,10,4,2,3,2,3,5,10,9,20,8,15,10,9,2,1,1,4,8,9,13,10,12,2,4,2,2,1,0,5,9,18,9,17,12,13,7,7,0,1,1,2,1,3,3,2,3,1,0,0,0,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300,43,22,514,77,22,579,72,25,199,565,336,91,2,1,1,42,23,3,1,37,31,10,0
0.809897,0.873081,0.472989,0.520044,-1.13477,238,198,15,1.73199,0.276292,6,5,12,6,14,5,15,4,7,0,6,7,12,11,14,22,14,12,10,10,6,4,8,2,8,6,9,5,7,4,2,1,3,3,0,7,7,12,10,16,10,11,10,5,3,1,1,1,1,2,6,3,3,2,4,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,54,9,514,76,23,567,84,25,179,574,381,85,4,3,3,39,24,6,0,35,24,18,1
0.803425,0.8643,0.614111,0.529818,-1.39185,235,188,20,1.70724,0.276518,5,7,6,9,14,6,14,6,5,2,2,8,4,8,5,14,10,7,4,9,3,5,7,1,7,9,7,6,9,5,5,1,2,3,2,9,2,16,16,11,13,12,2,2,0,0,1,2,1,0,4,2,4,2,5,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,290,56,19,495,97,21,583,67,26,214,565,424,92,2,0,1,37,28,2,2,46,18,13,1
0.832019,0.884908,0.28174,0.536876,-1.12481,235,195,5,1.69626,0.278202,4,2,11,9,9,6,5,4,3,2,2,9,6,11,11,13,16,17,5,12,4,7,2,2,14,2,10,9,14,2,3,4,2,3,5,7,9,6,10,15,8,12,3,4,0,0,2,4,2,2,3,1,4,1,1,2,1,2,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,288,63,14,501,99,13,582,72,22,171,555,341,92,2,0,1,42,25,1,1,37,30,10,1
0.825002,0.868393,0.320058,0.52301,-1.12943,234,194,14,1.7648,0.260593,3,3,10,7,13,5,9,8,3,2,1,7,6,6,17,17,10,13,9,9,2,5,1,2,5,6,9,4,6,2,3,0,1,1,2,5,8,12,10,12,10,8,3,3,0,1,2,4,2,2,2,4,2,0,1,1,0,2,0,2,0,7,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,296,62,7,520,77,16,558,90,28,156,493,366,85,7,2,1,40,22,5,2,38,35,3,2
0.862178,0.84845,0.441474,0.556675,-1.41466,254,181,11,2.00954,0.263494,9,3,11,10,5,4,9,3,6,2,1,6,10,10,6,17,11,10,6,2,4,2,1,4,7,5,13,3,3,3,4,0,3,0,2,9,6,11,0,12,14,10,1,6,2,1,1,6,2,1,3,1,1,2,1,0,0,4,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,34,12,519,74,20,568,75,33,210,567,417,85,5,3,2,43,25,1,0,38,22,14,4
0.799034,0.889426,0.538498,0.531044,-1.11507,239,200,16,1.80755,0.316233,4,8,10,9,15,6,7,2,9,6,1,8,9,8,19,22,11,15,7,13,6,5,0,2,1,4,13,7,5,4,3,1,1,4,0,10,5,8,3,11,4,13,2,4,2,2,4,1,4,2,2,5,3,3,1,1,0,2,0,1,1,3,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,289,64,12,501,91,21,574,80,22,175,560,375,89,5,1,0,42,24,3,0,36,21,19,2
0.844176,0.879524,0.272398,0.539739,-1.14652,252,192,10,1.98359,0.380579,3,6,9,4,14,3,10,4,6,0,2,4,2,7,11,13,13,13,8,13,4,3,5,7,7,4,10,6,10,3,2,1,3,4,6,10,10,12,5,13,12,10,5,3,0,0,2,2,2,2,3,1,3,1,1,2,2,2,1,1,2,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,313,39,13,508,78,27,545,89,42,169,518,402,90,4,1,0,44,21,2,2,42,27,9,0
0.832838,0.875458,0.264539,0.530879,-1.16804,245,193,5,1.46537,0.276341,5,7,9,10,13,5,12,3,5,3,1,4,7,14,7,14,13,13,11,9,6,5,2,1,6,3,8,4,9,2,3,0,1,2,5,5,4,12,5,12,11,9,4,3,1,1,0,0,2,0,5,1,8,5,2,0,0,0,0,2,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,308,48,9,509,80,24,567,82,27,152,541,422,90,2,0,3,41,24,3,1,34,32,11,1
0.819304,0.86252,0.297773,0.520093,-1.19859,239,185,11,1.84613,0.280489,7,7,8,7,8,10,11,5,2,2,2,9,6,15,9,15,3,19,9,9,1,2,1,2,5,6,5,3,7,2,3,1,4,3,1,3,2,9,7,10,8,15,3,4,0,0,4,2,4,1,2,1,0,0,0,0,0,1,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,290,58,17,496,94,23,544,107,25,163,502,364,88,3,0,4,43,26,0,0,35,31,11,1
0.795805,0.87599,0.450292,0.523304,-1.24766,230,198,18,1.50914,0.309096,2,10,7,4,10,7,10,5,5,3,4,5,11,7,7,14,10,16,7,7,2,4,3,1,12,8,5,8,8,4,4,1,1,4,6,7,10,18,11,24,13,9,4,5,0,1,2,2,1,5,7,3,4,3,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,60,13,490,100,23,545,99,32,176,541,350,89,2,2,2,42,24,2,1,41,23,13,1
0.836343,0.852609,0.245162,0.526979,-1.25463,243,195,11,1.58584,0.272805,4,2,4,6,10,5,6,3,6,5,1,10,6,6,8,15,10,17,10,11,6,5,3,3,3,4,10,5,6,2,1,3,2,4,2,8,9,7,9,12,6,13,2,5,0,0,2,1,1,0,3,3,3,1,2,1,1,2,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,53,18,509,79,25,569,75,32,192,470,430,85,8,1,1,43,22,1,3,45,21,11,1
0.848431,0.867889,0.438612,0.543866,-1.32491,243,194,19,1.89279,0.235977,12,6,11,8,13,8,13,7,6,1,1,11,3,17,14,21,6,12,6,11,7,1,3,1,8,3,9,5,9,4,3,4,0,7,7,2,2,10,12,8,6,6,8,2,0,0,3,1,3,0,5,3,2,3,1,1,0,0,0,4,4,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,305,52,8,499,89,25,562,89,25,156,532,377,89,2,3,1,38,24,6,1,34,29,14,1
0.831034,0.883279,0.43658,0.547808,-1.16962,243,193,13,1.77971,0.323807,8,4,4,11,8,11,6,5,3,2,1,3,6,12,10,17,9,11,6,10,5,2,2,2,3,5,9,2,2,3,5,1,0,6,2,5,10,10,10,11,10,9,5,5,1,1,3,2,2,1,6,4,3,1,2,0,0,2,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,285,69,11,499,84,30,553,94,29,211,546,399,87,6,2,0,41,25,3,0,43,23,10,2
0.852263,0.856951,0.361033,0.54998,-1.42384,256,184,10,1.33544,0.207686,9,3,14,13,14,10,13,5,7,3,1,7,10,9,11,13,5,12,7,4,5,5,5,6,5,3,6,5,5,3,3,1,2,5,3,4,6,13,7,8,12,17,1,9,0,0,1,2,2,0,2,2,4,2,2,0,2,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,308,43,14,497,89,27,570,74,32,177,530,417,85,4,2,4,41,26,2,0,35,30,13,0
0.837957,0.894006,0.316358,0.553735,-1.20714,248,199,11,1.77403,0.29505,6,7,10,10,14,3,10,4,3,3,0,10,3,10,14,19,7,9,2,12,3,2,3,4,9,6,6,5,7,4,3,0,1,3,2,0,9,5,4,8,8,10,5,1,0,1,0,3,2,1,5,0,3,1,1,2,1,1,2,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,295,58,12,527,72,14,550,98,28,193,588,426,86,3,0,6,39,27,1,2,45,24,7,2
0.82457,0.8647,0.49946,0.53353,-1.30568,234,192,16,1.71406,0.30405,10,4,13,11,14,7,4,4,4,2,3,9,5,15,13,14,5,12,13,7,3,3,5,1,5,6,6,6,5,5,2,2,0,0,2,3,5,7,13,12,11,12,6,4,1,1,1,2,8,1,2,5,2,1,1,1,0,1,1,2,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315,43,7,508,85,20,559,90,27,194,567,379,92,1,1,1,39,29,1,0,43,25,8,2
0.864572,0.850129,0.403627,0.545183,-1.34278,236,183,14,1.64391,0.201521,6,4,11,13,16,6,5,3,3,0,0,10,4,7,9,16,9,17,6,10,4,2,2,3,5,7,13,9,12,2,2,5,4,6,1,3,3,8,13,12,10,9,4,3,0,1,3,0,2,2,1,2,1,1,0,0,0,0,2,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,296,54,15,513,78,22,550,95,31,182,512,420,85,5,2,3,42,21,3,3,48,26,3,1
0.839146,0.879094,0.422163,0.549492,-1.35582,245,200,16,1.86911,0.257378,7,4,11,7,12,7,10,4,3,4,1,7,8,5,7,19,3,22,6,13,0,3,1,1,3,11,6,6,10,1,8,3,2,3,3,5,4,8,7,20,8,8,7,4,0,1,3,2,1,1,0,3,2,1,1,0,0,0,1,0,1,0,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,304,53,8,503,89,21,581,76,19,203,536,392,85,5,2,3,35,31,2,1,37,32,8,1
0.850557,0.88038,0.391332,0.552936,-1.30248,244,202,19,1.95791,0.305491,5,4,11,9,11,4,10,4,6,3,1,8,4,19,9,15,11,17,3,11,4,3,4,2,6,7,9,5,9,2,4,2,1,6,2,4,4,13,10,17,10,10,1,2,2,0,1,2,3,1,3,4,5,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,303,52,10,514,76,23,553,85,38,206,547,367,86,5,2,2,34,32,0,3,36,28,10,4
0.79167,0.872417,0.495979,0.514115,-1.15811,227,194,15,1.62449,0.35884,7,7,14,12,12,4,7,4,11,6,2,8,2,16,10,11,13,12,14,12,6,8,3,1,4,7,6,8,8,2,3,2,3,6,5,4,7,11,6,15,15,9,5,4,0,1,0,1,3,2,2,4,2,0,2,3,2,3,1,2,1,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,289,56,20,508,87,18,584,72,20,175,507,370,89,4,1,1,43,23,1,2,40,24,13,1
0.789225,0.843863,0.221959,0.485895,-1.33578,215,191,6,1.49415,0.27723,4,4,8,10,10,10,10,3,3,1,1,11,5,9,9,11,14,11,10,9,5,5,5,2,7,5,9,3,4,5,2,0,0,3,4,4,6,7,8,20,8,6,5,6,0,1,1,1,0,3,2,3,0,2,1,2,1,5,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,284,62,19,506,82,25,562,77,37,171,514,394,87,2,2,4,46,21,1,1,42,28,5,3
0.817866,0.858002,0.451688,0.516028,-1.10537,232,205,13,1.69264,0.276361,9,9,4,11,17,12,8,4,3,2,6,5,6,13,5,17,5,14,7,4,4,4,5,4,4,5,12,6,16,8,6,4,2,6,2,8,4,18,13,34,8,18,2,4,0,1,1,2,2,0,4,2,2,0,0,0,1,1,0,1,2,3,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,297,56,12,514,70,29,582,73,21,161,505,353,88,3,3,1,41,25,2,1,28,30,19,1
0.78373,0.883209,0.529415,0.531164,-1.2835,213,202,17,1.73003,0.324603,4,3,3,8,10,3,6,3,5,0,1,5,5,11,12,13,11,10,10,5,2,4,3,2,6,3,12,7,10,4,5,3,1,4,6,3,7,10,17,13,7,7,5,7,0,3,2,2,3,1,3,3,2,0,1,1,0,1,2,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,287,67,11,497,97,19,566,85,25,197,568,343,92,1,2,0,42,23,4,0,36,28,12,2
0.868601,0.86281,0.419945,0.567463,-1.26949,256,181,17,1.41891,0.262379,6,6,11,9,17,11,11,6,8,3,2,5,4,15,13,17,9,10,12,9,5,7,0,2,2,2,5,3,8,1,1,1,2,4,5,3,8,10,7,10,5,3,3,3,0,0,2,3,2,0,5,1,2,1,4,0,0,0,1,2,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,296,51,18,498,95,20,540,98,38,175,510,391,92,3,0,0,37,29,2,1,34,33,10,1
0.823995,0.874699,0.280972,0.545106,-1.30472,246,205,12,1.77306,0.263441,4,6,14,13,12,11,9,5,3,2,2,10,1,9,9,15,17,17,4,7,4,4,3,0,8,6,8,6,6,4,6,5,1,2,1,5,7,12,9,11,12,11,6,4,2,1,5,0,2,0,3,0,4,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,305,50,10,507,76,30,565,87,24,178,516,375,88,2,3,2,50,18,0,1,36,23,15,4
0.831558,0.8762,0.350198,0.541509,-1.29179,242,194,10,1.68004,0.292983,10,4,13,6,11,5,3,2,2,3,2,7,4,5,10,11,6,13,10,7,0,2,4,1,2,6,9,4,12,3,1,0,3,8,2,6,3,12,7,15,7,7,6,3,1,0,2,1,2,1,1,1,5,1,0,1,1,2,1,4,3,1,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,305,54,6,509,78,26,574,76,26,208,570,366,91,2,1,1,28,37,1,3,37,30,11,0
0.843561,0.879028,0.550126,0.551298,-1.20127,245,196,18,2.08944,0.293602,10,10,11,10,6,10,5,5,4,2,2,5,9,12,13,16,18,15,4,5,5,4,1,1,6,7,4,8,11,4,2,2,4,6,1,10,7,20,10,22,8,13,5,4,0,0,4,5,0,3,6,0,4,0,4,0,0,0,1,0,0,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,290,63,12,508,76,29,574,73,29,201,528,378,86,3,2,4,32,32,4,1,26,35,12,5
0.841915,0.882887,0.397633,0.551711,-1.21355,253,197,11,1.92469,0.316822,4,3,10,6,6,12,8,0,6,0,0,4,3,9,14,15,12,23,7,11,1,4,4,4,8,8,12,8,8,2,1,3,1,6,2,7,5,14,13,15,7,6,4,2,0,1,3,1,4,4,5,0,3,0,2,0,0,0,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,295,52,18,493,99,21,556,93,27,166,509,447,87,4,1,3,31,36,1,1,36,27,13,2
0.8052,0.882966,0.302385,0.540122,-1.2984,232,196,10,1.67492,0.280985,8,5,11,12,13,6,14,2,4,1,2,11,5,12,16,23,17,16,20,11,3,4,2,2,8,6,10,6,3,3,2,0,3,6,1,9,6,11,7,13,11,6,5,5,0,0,2,2,3,3,2,1,2,1,1,0,0,3,0,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,290,60,15,512,80,21,556,82,38,183,576,336,90,3,2,0,45,22,1,1,43,21,13,1
0.841123,0.894913,0.454381,0.548324,-1.27507,237,194,20,1.72363,0.263547,7,3,15,7,12,1,7,6,3,4,0,6,7,11,3,17,16,14,5,8,7,6,3,4,7,3,9,8,10,1,4,3,4,5,1,3,6,13,12,25,9,8,6,4,0,1,2,1,0,0,3,0,3,0,2,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,292,60,13,506,80,27,587,69,20,203,566,385,88,3,4,0,41,25,2,1,34,24,18,2
0.816494,0.86767,0.396419,0.53616,-1.32794,225,185,15,1.7894,0.196774,7,8,11,7,9,6,6,2,2,3,1,13,12,22,9,15,16,18,5,5,6,5,3,0,9,2,3,4,4,3,5,4,3,3,3,9,2,5,8,14,6,12,4,4,2,0,4,4,0,3,8,3,3,1,1,1,1,3,0,1,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,297,51,17,510,84,19,568,77,31,184,577,351,86,5,3,1,50,17,1,1,46,24,6,2
0.835639,0.878522,0.469391,0.54721,-1.25521,248,197,18,1.88863,0.284663,2,3,12,6,7,7,14,4,9,4,1,9,0,14,7,16,9,12,7,14,2,8,2,4,2,1,10,3,13,3,4,5,0,3,4,7,4,10,7,7,8,10,5,4,1,0,1,0,3,1,4,3,3,2,0,1,3,1,1,1,0,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,310,42,13,513,82,18,564,87,25,192,534,336,88,5,1,1,42,26,1,0,36,30,9,3
0.815447,0.879934,0.394096,0.542639,-1.30522,222,189,18,1.68477,0.277906,6,8,17,3,17,4,7,6,7,6,1,8,8,4,15,16,5,19,11,12,4,2,6,1,7,7,15,13,8,3,3,8,2,6,3,12,8,12,9,17,11,5,10,5,1,0,1,2,4,1,3,2,3,3,1,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,299,48,18,510,74,29,566,77,33,188,522,363,89,3,3,0,43,20,3,3,39,28,11,0
0.821698,0.884555,0.421135,0.543158,-1.21573,236,208,10,1.65532,0.314295,10,4,4,3,10,8,8,3,6,5,0,4,5,6,8,12,5,16,7,7,5,6,2,2,6,4,10,6,2,5,3,3,2,6,2,5,7,5,4,15,10,8,4,3,1,0,2,1,2,1,3,3,4,0,0,1,2,1,2,2,2,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,306,47,12,508,77,28,579,73,24,165,543,369,89,4,1,1,48,18,3,0,46,27,3,2
0.830394,0.862996,0.505234,0.537747,-1.20252,234,196,18,1.77697,0.260282,6,9,15,13,13,11,10,9,10,5,1,12,7,14,10,19,18,13,13,11,4,6,3,2,2,6,11,2,7,4,4,0,3,4,4,5,5,21,12,7,9,7,7,4,0,1,4,1,2,2,1,2,4,0,1,0,0,0,1,6,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,296,57,12,505,82,26,541,97,38,175,548,387,81,7,4,3,41,27,1,0,39,24,15,0
0.826404,0.862704,0.37937,0.541454,-1.28578,234,191,9,1.61198,0.323301,6,8,8,7,11,10,7,6,8,4,0,3,5,12,13,13,11,14,7,13,2,4,0,1,4,8,7,10,3,4,5,4,3,4,3,8,3,9,16,10,9,10,7,4,1,1,3,2,3,3,7,1,2,4,1,1,1,2,0,3,0,4,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,308,48,9,501,86,26,590,61,25,169,525,373,84,2,3,6,34,31,2,2,31,31,15,1
0.841888,0.862977,0.487543,0.551218,-1.34276,244,188,22,1.74807,0.257629,5,2,11,7,10,7,15,4,6,0,1,9,9,8,13,18,9,19,4,9,1,6,3,5,7,5,6,4,8,4,2,3,2,4,2,5,14,8,10,14,14,5,7,6,1,1,3,5,2,1,4,1,1,2,0,0,1,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,303,43,19,493,91,29,562,73,41,176,512,337,86,6,2,1,47,19,1,2,31,30,17,0
0.84209,0.90127,0.346814,0.557381,-1.247,248,199,11,1.52561,0.307927,2,8,10,10,8,6,14,3,6,1,2,6,8,15,10,17,12,14,6,8,7,3,4,2,2,3,9,4,4,4,6,2,3,3,2,5,4,12,5,8,12,10,1,1,1,1,1,1,3,1,1,3,3,2,1,0,0,1,3,0,0,2,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,291,55,19,477,99,37,538,101,37,194,575,402,91,3,0,1,36,28,5,0,28,38,10,2
0.792921,0.868176,0.353014,0.488172,-1.18126,225,195,14,1.73466,0.335244,10,4,9,6,13,5,5,2,1,3,0,6,3,10,9,22,10,15,12,4,1,5,2,4,8,5,9,8,10,2,1,5,0,3,2,8,2,11,7,9,11,16,9,4,1,1,2,1,2,2,6,1,3,4,2,0,0,1,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,291,54,20,512,81,20,571,73,32,189,553,402,87,6,1,1,39,26,1,3,39,22,14,3
