# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = calibration_model
# start_datetime = 2022-07-04 15:24:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = calibration.json
# init = calibration.init.json
# random
#   seed = 0
# output
#   file = fit-2.csv
#   diagnostic_file =  (Default)
#   refresh = 10
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta_cons.1,theta_cons.2,theta_cons.3,theta_age.1,theta_age.2,theta_age.3,rho0,rho1,rho2,eta.1,eta.2,eta.3,eta.4,phi.1,phi.2,phi.3,psi.1,psi.2,psi.3,kappa,nu,rate_LS_progression_AB,rate_LS_progression_BC,rate_LS_progression_CD,Dabir_genotype.1,Dabir_genotype.2,Dabir_genotype.3
# Adaptation terminated
# Step size = 0.113347
# Diagonal elements of inverse mass matrix:
# 0.00310997, 0.00131789, 0.162253, 0.703535, 1.35832, 2.3302, 0.103163, 30.3088, 0.0580062, 1.76044, 0.74844, 2.2819, 2.37082, 0.179285, 0.728487, 1.33644, 0.12358, 0.0625029, 0.848459, 1.62877, 1.00466, 0.0639119, 0.154982, 0.151152, 0.0385206, 0.13702
4967.03,0.99575,0.113347,5,31,0,-4955.27,-5.3886,-4.99652,-4.05597,0.0467262,0.0464295,0.00399048,0.13662,39.0277,24.4026,0.496828,0.33808,0.111599,0.0449625,0.176233,0.317652,0.0176476,0.135438,0.0730604,0.0248124,0.0185463,0.0227791,1.43445,2.65782,0.348235,0.568194,0.34578,0.086026
4967.02,0.956811,0.113347,5,31,0,-4956.2,-5.39659,-5.04722,-4.61363,0.0448695,0.0479056,0.0162162,0.136307,42.3348,36.5722,0.491391,0.282448,0.275205,0.137707,0.226025,0.295064,0.00754988,0.174825,0.11158,0.0259923,0.0351539,0.0189708,1.57241,2.68762,0.30642,0.591538,0.331293,0.077169
4969.55,0.998932,0.113347,5,63,0,-4956.38,-4.66828,-4.88791,-2.64921,0.0383098,0.0489109,0.00096115,0.193717,28.5162,28.989,0.463259,0.241599,0.0166842,0.0134616,0.193969,0.345917,0.0104785,0.102964,0.106568,0.0185436,0.00862371,0.00291893,1.18769,2.25413,0.363899,0.61807,0.319006,0.0629235
4968.31,0.947935,0.113347,5,63,0,-4956,-4.95184,-4.89608,-5.10343,0.0385331,0.0482493,0.0139295,0.167335,45.8968,46.0658,0.480382,0.23087,0.100477,0.0759902,0.158179,0.34151,0.0600719,0.115156,0.10151,0.156834,0.0234405,0.0146901,2.02467,1.46426,0.307213,0.586967,0.317012,0.0960213
4969.9,0.95321,0.113347,5,31,0,-4958.29,-4.86413,-4.83131,-3.53116,0.0436702,0.046655,0.00211683,0.201907,27.5743,34.621,0.494851,0.311576,0.134044,0.00844167,0.203109,0.337642,0.0275977,0.122517,0.109732,0.0338862,0.0240506,0.00495444,1.51457,1.46114,0.387305,0.599275,0.337312,0.0634135
4964.3,0.886768,0.113347,5,31,0,-4955.22,-5.18874,-5.27226,-4.93058,0.0402193,0.0499096,0.00657463,0.135745,51.8987,39.4754,0.426675,0.246856,0.175675,0.139294,0.158636,0.29899,0.0218409,0.125468,0.114982,0.0336608,0.0145715,0.0119088,1.23621,1.62412,0.419952,0.561421,0.325138,0.11344
4967.08,0.944506,0.113347,5,31,0,-4954.4,-5.14222,-4.90509,-4.26633,0.0482636,0.045233,0.00182995,0.143958,27.9089,30.6459,0.498103,0.219467,0.212342,0.00584408,0.152844,0.373006,0.0187754,0.0986144,0.111025,0.0459393,0.0192655,0.00767815,2.25979,2.08978,0.321148,0.653576,0.261642,0.0847826
4964.01,0.809013,0.113347,5,31,0,-4953.56,-5.19729,-4.69879,-3.68086,0.0463811,0.0470502,0.00130947,0.152985,30.7229,31.4549,0.49805,0.1022,0.263675,0.032451,0.159304,0.346683,0.0124907,0.128424,0.0898405,0.0225013,0.0235414,0.0117474,1.76001,1.44836,0.518644,0.681937,0.221911,0.0961525
4964.44,0.976607,0.113347,5,31,0,-4953.52,-5.06448,-5.0923,-5.20125,0.0403602,0.049992,0.0131479,0.164904,34.924,36.0889,0.426589,0.158254,0.374866,0.0704888,0.182111,0.423561,0.128637,0.132916,0.104974,0.107208,0.00576365,0.0191068,1.16144,2.54662,0.253072,0.598989,0.26258,0.138431
4965.04,0.957042,0.113347,5,31,0,-4952.44,-5.09383,-5.18153,-4.64125,0.043454,0.0499955,0.00734693,0.177427,29.5931,30.4196,0.459291,0.198363,0.255905,0.109854,0.231722,0.458729,0.0353706,0.143472,0.136563,0.111701,0.00425211,0.003701,1.41622,2.06995,0.251786,0.558173,0.310967,0.13086
4961.74,0.978533,0.113347,5,31,0,-4954.53,-5.00646,-5.23833,-4.72861,0.0383263,0.0499973,0.000717254,0.131306,35.9397,27.4023,0.498686,0.305352,0.0964046,0.0257587,0.15523,0.41747,0.111227,0.134588,0.151133,0.102197,0.00372835,0.0153095,1.40011,2.04568,0.364357,0.628562,0.315818,0.0556194
4961.62,0.819056,0.113347,5,63,0,-4945.25,-5.15139,-4.93894,-4.09501,0.0404915,0.0499098,0.0219153,0.150221,23.7273,28.4149,0.441829,0.174177,0.249095,0.0788432,0.255563,0.331088,0.0112724,0.210716,0.0944871,0.0229502,0.0430903,0.00536722,3.16977,1.85789,0.319322,0.56835,0.324261,0.107389
4962.38,0.997693,0.113347,5,31,0,-4949.67,-5.06864,-5.11431,-3.76878,0.0403968,0.0498875,0.00746181,0.155464,36.8032,42.2222,0.48735,0.222306,0.247197,0.0179004,0.283517,0.324392,0.0131452,0.144461,0.0788111,0.0202923,0.0188499,0.0312892,3.27012,2.16811,0.396254,0.547207,0.333119,0.119673
4960.49,0.975081,0.113347,5,31,0,-4946.72,-4.62685,-4.97448,-5.41677,0.0263528,0.0480292,0.0104258,0.140132,40.0178,28.0208,0.441376,0.213753,0.385694,0.00706964,0.202685,0.328597,0.0270144,0.189585,0.103639,0.129609,0.0153924,0.0035547,2.16293,1.09934,0.174202,0.557981,0.315461,0.126558
4969.82,0.967325,0.113347,5,31,0,-4948.77,-4.75432,-5.05853,-4.44265,0.0375137,0.0484175,0.0112728,0.184959,34.0137,29.372,0.45886,0.249118,0.29835,0.0164246,0.218079,0.415565,0.0151891,0.141678,0.113411,0.0437642,0.00292408,0.0107438,1.57901,1.12229,0.341794,0.52019,0.3199,0.15991
4973.82,0.993215,0.113347,5,31,0,-4963.77,-4.79743,-5.13813,-4.5274,0.0354253,0.0495519,0.0097762,0.147267,31.6643,33.9356,0.474388,0.224633,0.155521,0.153366,0.187054,0.33063,0.0396679,0.134019,0.105892,0.0439153,0.0062256,0.00957616,1.28382,2.40986,0.47028,0.622649,0.318365,0.0589862
4970.89,0.845112,0.113347,5,31,0,-4964.77,-5.04567,-5.02147,-5.49253,0.0441285,0.0480699,0.0358793,0.169007,33.3622,29.16,0.473206,0.332129,0.163827,0.00474213,0.148031,0.34028,0.0384402,0.0909863,0.101312,0.0335678,0.0176468,0.0114143,1.70589,1.09722,0.315734,0.56723,0.326424,0.106346
4965.68,0.945337,0.113347,5,31,0,-4960,-4.90973,-5.03317,-5.77304,0.0423862,0.0488869,0.0436821,0.166215,35.0579,32.3503,0.495697,0.243264,0.0531879,0.0616101,0.0972895,0.323269,0.17446,0.0817314,0.0998388,0.0927255,0.0231721,0.00480315,1.08567,2.29036,0.474025,0.60193,0.351322,0.0467484
4967.3,0.976712,0.113347,5,31,0,-4951.46,-4.71086,-4.90257,-5.18237,0.0368395,0.0494716,0.0399229,0.180437,34.7311,45.1552,0.488758,0.377244,0.126233,0.0325158,0.124827,0.286051,0.0457243,0.0928085,0.0719233,0.0400696,0.0138931,0.00551279,1.78103,2.65035,0.434922,0.558269,0.343639,0.0980915
4966.59,0.936253,0.113347,5,63,0,-4952.55,-4.70542,-4.82277,-4.40047,0.0440891,0.0492934,0.0116822,0.216628,35.7994,42.635,0.489278,0.434416,0.143389,0.0947457,0.141109,0.320138,0.0382208,0.0803698,0.0713749,0.0450824,0.0109496,0.00809974,1.28586,2.52901,0.42831,0.572865,0.345458,0.0816764
4964.61,0.888107,0.113347,5,63,0,-4951.93,-4.91072,-4.85185,-5.13001,0.0430296,0.0497763,0.0312202,0.204098,35.2466,41.5931,0.476889,0.424841,0.252277,0.0303868,0.161122,0.241235,0.0502021,0.0928505,0.0821506,0.0520015,0.00861391,0.00874929,1.54248,2.17355,0.404886,0.582128,0.333246,0.0846257
4962.73,0.987626,0.113347,5,31,0,-4951.84,-5.1313,-4.81327,-4.28675,0.0473831,0.048323,0.000610567,0.193948,34.2571,30.1728,0.492571,0.265193,0.231238,0.0763513,0.125328,0.428678,0.0316982,0.111031,0.105572,0.0711097,0.00368204,0.0151026,1.27354,1.72081,0.379674,0.658002,0.282727,0.059271
4961.55,0.997345,0.113347,5,31,0,-4951.28,-5.04133,-5.08845,-4.34159,0.0386021,0.0489082,0.0167807,0.149443,25.1251,32.3826,0.469156,0.144048,0.0168537,0.018723,0.217425,0.388086,0.0423654,0.17434,0.165066,0.0409514,0.0470789,0.00476081,1.69505,2.9312,0.340779,0.617197,0.282622,0.100181
4962.38,0.936606,0.113347,5,31,0,-4946.85,-5.19841,-5.28397,-4.08374,0.0454285,0.0492125,0.0159211,0.173982,34.9652,31.1273,0.441357,0.288276,0.0399181,0.0421895,0.250302,0.457323,0.0321236,0.132996,0.131577,0.0311862,0.0598678,0.00913982,1.78335,3.81961,0.338805,0.674248,0.251788,0.0739643
4964.5,0.86802,0.113347,5,31,0,-4950.61,-5.05404,-5.00066,-4.06413,0.0364217,0.0463429,0.000837397,0.118178,28.6895,28.9495,0.498263,0.233817,0.330556,0.0409748,0.176564,0.361188,0.0113749,0.137162,0.110103,0.0390297,0.00195634,0.00534775,1.16062,1.68433,0.262771,0.527524,0.387076,0.0854003
4966.49,0.997413,0.113347,5,31,0,-4956.62,-4.86502,-5.21435,-4.81662,0.0373941,0.0495307,0.00866416,0.145912,33.7483,33.8376,0.498598,0.182585,0.121552,0.0126693,0.245639,0.393425,0.0391062,0.160312,0.10311,0.0628479,0.0091336,0.0203222,1.30077,2.32124,0.416025,0.64914,0.234469,0.116392
4961.85,0.99334,0.113347,5,31,0,-4948.4,-5.23163,-4.90159,-4.21236,0.0440769,0.0497669,0.0315679,0.158094,29.7642,24.1896,0.458124,0.194037,0.186067,0.0149507,0.191051,0.347264,0.00168266,0.150936,0.0801719,0.0127836,0.0136375,0.0020838,1.87921,1.70791,0.513948,0.618823,0.318208,0.0629686
4963.28,0.978552,0.113347,5,31,0,-4952.47,-5.09252,-5.04036,-3.55484,0.0404509,0.0495072,0.0184158,0.127739,29.4974,24.2932,0.483332,0.174777,0.0498633,0.0118556,0.234013,0.255008,0.00747743,0.150965,0.0895649,0.00618369,0.00105363,0.00127709,1.64413,1.94409,0.327581,0.636348,0.285242,0.0784099
4960.41,0.799646,0.113347,5,31,0,-4954.54,-4.84934,-5.04141,-4.80803,0.0439362,0.0457642,0.000723501,0.185001,42.5666,51.8549,0.458733,0.25475,0.330986,0.11083,0.153638,0.476568,0.125628,0.077939,0.136742,0.145568,0.0785421,0.0118471,1.28126,1.8833,0.422576,0.562487,0.346941,0.0905722
4967.11,1,0.113347,5,31,0,-4951.49,-4.82116,-4.83668,-5.06726,0.0388912,0.0488548,0.00598371,0.203767,41.3971,48.4865,0.460292,0.210537,0.299909,0.0667362,0.131261,0.438078,0.0163576,0.0917496,0.109979,0.0960973,0.00892328,0.00334519,1.68038,1.32442,0.342722,0.635961,0.269623,0.0944158
4957.07,0.828012,0.113347,5,31,0,-4949.87,-4.92865,-4.80136,-4.45422,0.0380853,0.0430345,0.00353029,0.198237,42.0035,51.0109,0.455992,0.183123,0.271796,0.128005,0.133624,0.436636,0.0163808,0.121208,0.0894035,0.0977579,0.00847081,0.00500047,1.34418,1.54173,0.282614,0.664921,0.239585,0.095494
4966.36,1,0.113347,5,31,0,-4943.8,-4.84555,-5.21159,-5.49277,0.0457373,0.0497922,0.0383126,0.182746,32.139,26.4499,0.494498,0.304029,0.0942471,0.00676088,0.149753,0.38731,0.0519973,0.0825235,0.135431,0.0471115,0.015946,0.00302572,1.61176,3.8212,0.403821,0.525972,0.40203,0.0719978
4965.37,0.978702,0.113347,5,31,0,-4953.56,-5.01846,-4.92694,-6.29399,0.0433366,0.046257,0.0287497,0.132923,38.4793,42.9793,0.499408,0.195245,0.280508,0.0945009,0.0930254,0.305766,0.0820209,0.080436,0.0848163,0.157922,0.0326818,0.00875287,1.41864,3.48526,0.297835,0.663246,0.230376,0.106378
4966.27,0.963006,0.113347,5,31,0,-4954,-4.86205,-4.92178,-4.326,0.0423423,0.0497257,0.017191,0.172642,27.5792,22.53,0.496762,0.2671,0.187036,0.0111282,0.160251,0.450219,0.0122121,0.0992528,0.10362,0.0310099,0.00801722,0.0101012,1.76638,1.26275,0.497399,0.543506,0.353981,0.102512
4966.36,0.959764,0.113347,5,31,0,-4954.16,-4.92927,-5.25422,-4.42837,0.0376676,0.0497782,0.000890313,0.123823,33.2489,33.7478,0.499565,0.14548,0.205031,0.110461,0.144838,0.306918,0.0246891,0.106295,0.0886597,0.0654994,0.0291244,0.00741577,2.06133,2.139,0.303106,0.676989,0.237262,0.0857486
4966.89,0.87844,0.113347,5,31,0,-4950.34,-5.27108,-5.13689,-4.90686,0.0444301,0.0450694,0.0168434,0.118428,39.0105,35.4956,0.438715,0.340434,0.0300907,0.0124797,0.1148,0.451588,0.0316074,0.0920818,0.149593,0.0517687,0.00359666,0.0129542,1.62865,1.59595,0.523592,0.569453,0.363017,0.0675303
4966.49,0.988785,0.113347,5,31,0,-4957.33,-4.94602,-5.07168,-5.07097,0.0480724,0.0490264,0.0281568,0.20088,32.7781,26.131,0.494588,0.319717,0.163284,0.0202267,0.166776,0.30308,0.0850897,0.0933787,0.106718,0.0912977,0.0016691,0.00721547,1.6142,2.84602,0.323204,0.564243,0.357991,0.0777665
4967.09,0.937589,0.113347,5,31,0,-4955.92,-5.08499,-5.04418,-5.11339,0.0429088,0.0461153,0.0127788,0.127329,37.7125,47.7817,0.467123,0.221811,0.111452,0.0260572,0.101379,0.413682,0.0237694,0.100805,0.134611,0.0606759,0.0115447,0.00376364,1.05745,1.64324,0.252247,0.607527,0.320316,0.0721568
4964.82,0.96485,0.113347,5,63,0,-4952.09,-4.54335,-4.95354,-4.33745,0.0413074,0.0498477,0.000844897,0.207715,22.5677,29.986,0.476788,0.377764,0.270446,0.070293,0.186079,0.382145,0.017461,0.0910805,0.105641,0.0549579,0.0261503,0.00386483,1.85652,1.95845,0.453553,0.558216,0.343183,0.0986009
4965.33,0.928375,0.113347,5,31,0,-4952.99,-4.52409,-4.94064,-3.40504,0.0322241,0.0498247,0.00129663,0.176255,28.4066,25.7398,0.432431,0.254395,0.190118,0.00560624,0.156027,0.394502,0.0235795,0.120899,0.100135,0.0380317,0.00539106,0.0025223,1.42938,1.1453,0.277252,0.638338,0.280243,0.0814188
4966.92,0.966396,0.113347,5,31,0,-4956.03,-4.42753,-4.94198,-4.22873,0.0350501,0.0498108,0.0125515,0.194552,30.3365,31.4431,0.470815,0.169242,0.211689,0.0094888,0.162213,0.292715,0.0104044,0.082713,0.087464,0.022993,0.0441591,0.00540026,1.67567,1.53178,0.220165,0.579349,0.320864,0.0997868
4968.42,0.936325,0.113347,5,31,0,-4955.9,-4.59986,-5.10871,-3.73544,0.0382671,0.0497824,0.000504617,0.212716,38.702,46.3426,0.47133,0.304963,0.0597492,0.0387097,0.122611,0.353596,0.0286037,0.083405,0.109279,0.0468482,0.00460696,0.00186048,1.03852,1.56011,0.405765,0.59157,0.331271,0.0771596
4968.58,0.992445,0.113347,5,31,0,-4957.52,-4.56782,-5.00443,-4.80674,0.0332991,0.0496955,0.025482,0.173834,36.9891,43.1714,0.454645,0.328759,0.206385,0.0680284,0.196286,0.291589,0.0299047,0.124275,0.0894055,0.0261334,0.0732659,0.00967557,2.09693,1.98854,0.276784,0.551108,0.374136,0.074756
4972.96,0.612114,0.113347,5,31,0,-4955.63,-4.67109,-4.97942,-4.32092,0.0311342,0.0476264,0.0040661,0.176416,35.7312,43.6058,0.491543,0.192139,0.0536015,0.0784859,0.213067,0.354189,0.0402988,0.144715,0.106305,0.0620057,0.0107529,0.00396666,1.15084,1.72863,0.307985,0.643341,0.292283,0.0643756
4970.86,0.785627,0.113347,5,31,0,-4959.78,-5.13042,-5.20475,-4.5906,0.0427976,0.0498201,0.00183349,0.152756,36.7815,41.8512,0.45251,0.228868,0.318286,0.0181006,0.248025,0.333697,0.01307,0.146249,0.118136,0.0409827,0.0195025,0.0165585,1.82121,2.72573,0.334221,0.588784,0.295156,0.116059
4967.06,0.88471,0.113347,5,31,0,-4956.86,-4.66585,-5.02941,-2.80475,0.0328848,0.048414,0.0107038,0.198264,36.0122,36.0199,0.491318,0.35124,0.12079,0.0877996,0.191238,0.450507,0.00463969,0.14382,0.126581,0.0118967,0.0143263,0.00216636,1.6628,1.43984,0.43992,0.586748,0.332594,0.080658
4969.39,0.99227,0.113347,5,31,0,-4958.59,-4.79597,-4.90576,-3.66239,0.0403716,0.0454389,0.00237262,0.172102,31.3404,37.1799,0.427187,0.177798,0.149641,0.0248772,0.135396,0.412735,0.0103248,0.0941286,0.120152,0.0262284,0.0288003,0.0150851,1.23562,2.52413,0.363048,0.614634,0.322668,0.0626986
4968.79,0.960825,0.113347,5,31,0,-4962.41,-5.31712,-5.28079,-4.69677,0.0470504,0.0495945,0.00613673,0.124766,37.3075,28.9181,0.497819,0.299992,0.119444,0.0390957,0.137669,0.271221,0.0551746,0.115578,0.0967588,0.118872,0.00964775,0.00947987,1.7119,2.71197,0.349222,0.563749,0.31148,0.12477
4968.79,0.929233,0.113347,5,31,0,-4955.87,-5.42325,-5.27637,-4.38887,0.0474209,0.0498224,0.00489947,0.1121,38.5599,27.665,0.497719,0.284575,0.0744125,0.0525413,0.155461,0.271825,0.0401695,0.102215,0.100439,0.0715059,0.00993159,0.0115259,1.54056,2.85356,0.383137,0.575669,0.321207,0.103124
4968.31,0.855099,0.113347,5,63,0,-4951.21,-4.8268,-4.8488,-5.066,0.0422573,0.0479124,0.00139022,0.195808,29.4379,33.1247,0.476666,0.181788,0.259092,0.0205943,0.15458,0.413599,0.00564952,0.102583,0.121594,0.157918,0.0188514,0.00524642,1.55076,1.57181,0.386874,0.569285,0.335976,0.0947387
4964.66,0.881263,0.113347,5,31,0,-4956.1,-5.11372,-5.15798,-4.68017,0.0424749,0.0482245,0.00202136,0.128795,39.2041,33.4404,0.497706,0.314253,0.41139,0.0133901,0.126003,0.430753,0.0264086,0.119542,0.148844,0.0401937,0.0311768,0.00308498,1.7267,3.23178,0.253177,0.547822,0.331287,0.120891
4957.66,0.975225,0.113347,5,31,0,-4948.7,-5.13778,-4.88924,-4.37574,0.0412733,0.0499791,0.0075804,0.152605,31.3786,29.682,0.44967,0.0697354,0.113193,0.00485216,0.21201,0.271441,0.180318,0.166453,0.0870371,0.0502651,0.0094397,0.0104556,1.28696,1.21367,0.530695,0.660235,0.266046,0.0737189
4965.83,0.997897,0.113347,5,31,0,-4947.69,-4.8675,-4.96233,-5.22053,0.0417681,0.0492853,0.00562366,0.15374,32.7065,32.4889,0.49496,0.344574,0.352589,0.0489995,0.114733,0.247991,0.00153426,0.0821654,0.081408,0.065581,0.0135883,0.00272367,1.38524,1.4265,0.376349,0.573762,0.332371,0.0938671
4963.66,0.925739,0.113347,5,31,0,-4953.05,-5.05747,-5.19932,-4.79792,0.043611,0.0495468,0.00646572,0.12224,31.6243,27.3415,0.482319,0.335289,0.383224,0.0387394,0.123351,0.253551,0.00377069,0.0977626,0.0731656,0.106376,0.00622991,0.00406232,1.24091,1.02244,0.514396,0.56141,0.336144,0.102446
4963.33,0.930269,0.113347,5,31,0,-4949.51,-4.44406,-5.06713,-4.15055,0.0357563,0.048585,0.0015397,0.181237,23.8134,23.9321,0.469121,0.102453,0.16874,0.00804797,0.19965,0.467421,0.0485,0.0975018,0.120335,0.0431936,0.00865044,0.00671871,1.59605,3.34404,0.240614,0.624194,0.281752,0.0940537
4961.74,0.96989,0.113347,5,63,0,-4943.61,-4.97573,-5.10734,-4.09505,0.0404988,0.0474923,0.00926932,0.138932,33.2344,36.0411,0.47649,0.434446,0.268796,0.146642,0.108973,0.406929,0.026082,0.106367,0.0993513,0.0305572,0.0578018,0.00573473,1.44214,3.25843,0.178284,0.570832,0.338183,0.090985
4968.11,0.994104,0.113347,5,31,0,-4951.57,-5.07151,-4.99591,-4.39424,0.0454867,0.0474872,0.00203466,0.165216,34.9288,32.6387,0.496478,0.346109,0.274168,0.0171027,0.166864,0.324357,0.00619256,0.106603,0.0992732,0.0951026,0.0134693,0.00299517,1.38635,4.00893,0.484374,0.552225,0.341333,0.106442
4969,0.958165,0.113347,5,31,0,-4957.98,-5.04623,-4.98939,-4.80356,0.0434075,0.0473666,0.00142024,0.172012,36.9051,37.8016,0.49338,0.296674,0.290846,0.00536509,0.16592,0.368776,0.00465296,0.111375,0.120835,0.0466679,0.0181171,0.00413032,1.60657,3.20231,0.493291,0.602185,0.300885,0.0969307
4968.34,0.969225,0.113347,5,31,0,-4954.33,-4.94709,-5.25137,-5.76756,0.038579,0.04916,0.0256139,0.122304,33.9464,27.7332,0.465023,0.288037,0.22325,0.00915794,0.16144,0.339321,0.0209404,0.113246,0.0881986,0.0763201,0.0176577,0.0210939,1.27651,1.2409,0.592912,0.643441,0.273635,0.0829243
4967.26,0.898752,0.113347,4,31,0,-4955.28,-4.99121,-5.06389,-5.40187,0.0375885,0.0498605,0.0172947,0.123573,37.3949,28.8601,0.471242,0.251074,0.209537,0.00933536,0.128202,0.297958,0.0727312,0.111428,0.109835,0.0512771,0.035739,0.00447624,1.26129,2.01093,0.526859,0.591541,0.310003,0.0984561
4960.32,0.999109,0.113347,5,31,0,-4952.05,-5.30921,-5.20386,-4.82781,0.0460817,0.0499578,0.000647078,0.159064,41.1087,29.7047,0.497473,0.131127,0.186116,0.132542,0.238415,0.431536,0.0220758,0.128687,0.10893,0.136304,0.0241388,0.0254173,1.25634,1.55916,0.355849,0.677731,0.260815,0.0614543
4965.31,0.984698,0.113347,5,31,0,-4952.66,-4.51398,-5.13115,-4.93806,0.0379218,0.0491991,0.0220356,0.184781,32.1376,41.9531,0.411434,0.307205,0.193976,0.00613264,0.143223,0.325787,0.0444702,0.0903877,0.0886083,0.0807033,0.0142815,0.000675557,1.54614,2.83293,0.446868,0.505025,0.367135,0.127841
4967.63,0.808479,0.113347,5,63,0,-4948.78,-4.91851,-4.93504,-5.0057,0.0390581,0.0455267,0.0186181,0.184398,41.6558,38.9161,0.495753,0.344377,0.0773168,0.101715,0.209498,0.450069,0.0718515,0.141953,0.12595,0.0520462,0.027822,0.00734313,1.17271,1.8122,0.292759,0.594204,0.355609,0.0501867
4966.61,0.957846,0.113347,5,31,0,-4956.11,-4.71321,-4.96339,-4.39013,0.041289,0.0484418,0.000318705,0.208649,32.0289,29.4232,0.421966,0.179061,0.110722,0.0221809,0.196461,0.304976,0.0709393,0.100943,0.0838643,0.113693,0.00260707,0.00699402,1.47673,2.68224,0.202678,0.597628,0.311333,0.0910397
4960.89,0.979772,0.113347,5,31,0,-4950.08,-5.06607,-4.57053,-4.46814,0.0441905,0.0433296,0.00830668,0.189391,28.9518,34.2433,0.495196,0.26779,0.207001,0.0350199,0.211929,0.366846,0.0207981,0.13152,0.0856312,0.100976,0.00130264,0.00099513,1.38446,4.89948,0.926656,0.586195,0.324364,0.0894412
4969.14,0.99572,0.113347,5,31,0,-4952.11,-4.82724,-4.82856,-4.43126,0.0385277,0.0477978,0.00103743,0.202539,39.5015,34.8888,0.474204,0.0446976,0.457191,0.0535137,0.176566,0.371779,0.0371395,0.12123,0.0845814,0.0626426,0.0210016,0.00671782,1.4311,1.77622,0.19924,0.617585,0.239641,0.142774
4962.27,0.973087,0.113347,5,31,0,-4953.12,-4.5165,-4.85099,-5.22991,0.0376538,0.0494926,0.00123006,0.206852,36.189,42.1054,0.485447,0.0447624,0.425925,0.103642,0.172461,0.236474,0.0781724,0.0841053,0.074389,0.22814,0.00548333,0.00501653,1.1593,1.15946,0.393971,0.545706,0.293326,0.160968
4965.38,0.998494,0.113347,5,31,0,-4951.33,-4.63131,-4.73867,-4.61898,0.0367243,0.0490406,0.00490256,0.237143,32.6576,31.9691,0.476568,0.0640269,0.245866,0.0466257,0.210612,0.444353,0.0622101,0.117403,0.105941,0.0620948,0.0146497,0.00674893,2.06863,1.29345,0.847511,0.652592,0.231273,0.116134
4962.94,0.971216,0.113347,5,31,0,-4944.06,-4.57334,-4.71401,-4.42442,0.036798,0.0488713,0.00573896,0.256688,33.6969,30.2358,0.495113,0.0654623,0.336424,0.0646572,0.232586,0.464408,0.0257179,0.120292,0.100141,0.0684778,0.0200675,0.0113014,2.25641,1.49153,0.720578,0.64504,0.21868,0.13628
4961.87,0.771283,0.113347,6,63,0,-4947.64,-5.45724,-5.34958,-4.3179,0.0487084,0.049971,0.00196548,0.103194,33.1113,21.5673,0.473331,0.393581,0.0953158,0.00985748,0.107951,0.404272,0.0740071,0.102935,0.127137,0.0685199,0.0169002,0.0141158,1.88408,1.32897,0.748918,0.54129,0.380648,0.078062
4954.69,0.885206,0.113347,5,63,0,-4943.93,-5.46958,-5.44557,-4.88405,0.0487646,0.049936,0.000212082,0.0711227,32.5105,24.6729,0.455548,0.245444,0.0338614,0.0188222,0.0768626,0.39705,0.0463114,0.0654675,0.139893,0.13777,0.0370653,0.0242851,1.27314,1.18701,0.651657,0.589308,0.305745,0.104947
4948.15,0.984321,0.113347,5,31,0,-4932.36,-5.11234,-5.26295,-5.56301,0.0451131,0.0480947,0.042737,0.160667,41.4532,41.1573,0.485858,0.382137,0.349686,0.0667233,0.117725,0.482941,0.0143445,0.100009,0.243492,0.0483642,0.00804561,0.00056883,1.80402,2.32217,0.245746,0.536206,0.38463,0.0791647
4965.32,0.964724,0.113347,5,31,0,-4936.44,-4.92352,-4.97032,-2.71637,0.0364227,0.0496503,0.00422048,0.157217,32.392,31.7357,0.455645,0.226661,0.0192836,0.0206383,0.128216,0.356762,0.0107934,0.100641,0.0985948,0.0129552,0.0146683,0.00221741,1.31023,1.64757,0.314517,0.628872,0.281973,0.0891552
4961.12,0.999244,0.113347,5,63,0,-4949.47,-4.33239,-4.95168,-2.29057,0.0346625,0.0459892,0.00754861,0.193017,33.4957,52.4931,0.46981,0.238729,0.0176216,0.0830503,0.167655,0.355533,0.00438774,0.0916028,0.104833,0.0100868,0.0128444,0.000447382,1.42717,1.14644,0.367175,0.627933,0.293593,0.0784734
4955.23,0.926199,0.113347,5,31,0,-4937.74,-4.49816,-5.04956,-3.79486,0.0313775,0.0487083,0.00105096,0.208812,36.595,50.3347,0.474328,0.281944,0.0217882,0.0242316,0.176903,0.385291,0.0162103,0.121879,0.096122,0.0160136,0.0409536,0.000120185,0.692573,1.94411,0.29749,0.566583,0.363042,0.0703743
