# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = ppc_model
# start_datetime = 2022-07-04 15:11:51 UTC
# method = generate_quantities
#   generate_quantities
#     fitted_params = fit-vb.m.csv
# id = 1 (Default)
# data
#   file = calibration.json
# init = 2 (Default)
# random
#   seed = 3505267168 (Default)
# output
#   file = ppc-vb.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
p_MSI_MLH1,p_MSI_MSH2,p_MSI_MSH6,pred_log_risk_ratio_under60,pred_log_risk_ratio_lowrisk,ppc_Dabir_MSI_MLH1,ppc_Dabir_MSI_MSH2,ppc_Dabir_MSI_MSH6,ppc_risk_ratio_under60,ppc_risk_ratio_lowrisk,ppc_PLSD_crc_MLH1_male.1,ppc_PLSD_crc_MLH1_male.2,ppc_PLSD_crc_MLH1_male.3,ppc_PLSD_crc_MLH1_male.4,ppc_PLSD_crc_MLH1_male.5,ppc_PLSD_crc_MLH1_male.6,ppc_PLSD_crc_MLH1_male.7,ppc_PLSD_crc_MLH1_male.8,ppc_PLSD_crc_MLH1_male.9,ppc_PLSD_crc_MLH1_male.10,ppc_PLSD_crc_MLH1_male.11,ppc_PLSD_crc_MLH1_female.1,ppc_PLSD_crc_MLH1_female.2,ppc_PLSD_crc_MLH1_female.3,ppc_PLSD_crc_MLH1_female.4,ppc_PLSD_crc_MLH1_female.5,ppc_PLSD_crc_MLH1_female.6,ppc_PLSD_crc_MLH1_female.7,ppc_PLSD_crc_MLH1_female.8,ppc_PLSD_crc_MLH1_female.9,ppc_PLSD_crc_MLH1_female.10,ppc_PLSD_crc_MLH1_female.11,ppc_PLSD_crc_MSH2_male.1,ppc_PLSD_crc_MSH2_male.2,ppc_PLSD_crc_MSH2_male.3,ppc_PLSD_crc_MSH2_male.4,ppc_PLSD_crc_MSH2_male.5,ppc_PLSD_crc_MSH2_male.6,ppc_PLSD_crc_MSH2_male.7,ppc_PLSD_crc_MSH2_male.8,ppc_PLSD_crc_MSH2_male.9,ppc_PLSD_crc_MSH2_male.10,ppc_PLSD_crc_MSH2_male.11,ppc_PLSD_crc_MSH2_female.1,ppc_PLSD_crc_MSH2_female.2,ppc_PLSD_crc_MSH2_female.3,ppc_PLSD_crc_MSH2_female.4,ppc_PLSD_crc_MSH2_female.5,ppc_PLSD_crc_MSH2_female.6,ppc_PLSD_crc_MSH2_female.7,ppc_PLSD_crc_MSH2_female.8,ppc_PLSD_crc_MSH2_female.9,ppc_PLSD_crc_MSH2_female.10,ppc_PLSD_crc_MSH2_female.11,ppc_PLSD_crc_MSH6_male.1,ppc_PLSD_crc_MSH6_male.2,ppc_PLSD_crc_MSH6_male.3,ppc_PLSD_crc_MSH6_male.4,ppc_PLSD_crc_MSH6_male.5,ppc_PLSD_crc_MSH6_male.6,ppc_PLSD_crc_MSH6_male.7,ppc_PLSD_crc_MSH6_male.8,ppc_PLSD_crc_MSH6_male.9,ppc_PLSD_crc_MSH6_male.10,ppc_PLSD_crc_MSH6_male.11,ppc_PLSD_crc_MSH6_female.1,ppc_PLSD_crc_MSH6_female.2,ppc_PLSD_crc_MSH6_female.3,ppc_PLSD_crc_MSH6_female.4,ppc_PLSD_crc_MSH6_female.5,ppc_PLSD_crc_MSH6_female.6,ppc_PLSD_crc_MSH6_female.7,ppc_PLSD_crc_MSH6_female.8,ppc_PLSD_crc_MSH6_female.9,ppc_PLSD_crc_MSH6_female.10,ppc_PLSD_crc_MSH6_female.11,ppc_PLSD_crc_PMS2.1,ppc_PLSD_crc_PMS2.2,ppc_PLSD_crc_PMS2.3,ppc_PLSD_crc_PMS2.4,ppc_PLSD_crc_PMS2.5,ppc_PLSD_crc_PMS2.6,ppc_PLSD_crc_PMS2.7,ppc_PLSD_crc_PMS2.8,ppc_PLSD_crc_PMS2.9,ppc_PLSD_crc_PMS2.10,ppc_PLSD_crc_PMS2.11,ppc_Germany_index_findings.1,ppc_Germany_index_findings.2,ppc_Germany_index_findings.3,ppc_Netherlands_index_findings.1,ppc_Netherlands_index_findings.2,ppc_Netherlands_index_findings.3,ppc_Finland_index_findings.1,ppc_Finland_index_findings.2,ppc_Finland_index_findings.3,ppc_Germany_fu_adenomas,ppc_Netherlands_fu_adenomas,ppc_Finland_fu_adenomas,ppc_Germany_fu_crc.1,ppc_Germany_fu_crc.2,ppc_Germany_fu_crc.3,ppc_Germany_fu_crc.4,ppc_Netherlands_fu_crc.1,ppc_Netherlands_fu_crc.2,ppc_Netherlands_fu_crc.3,ppc_Netherlands_fu_crc.4,ppc_Finland_fu_crc.1,ppc_Finland_fu_crc.2,ppc_Finland_fu_crc.3,ppc_Finland_fu_crc.4
0.857986,0.875615,0.320786,0.547929,-1.28131,247,199,11,1.77962,0.244076,9,4,9,9,8,4,9,5,10,4,2,16,5,18,6,19,13,13,13,12,3,4,3,3,3,13,10,6,9,3,4,1,3,3,2,8,8,12,8,14,6,12,8,8,0,1,0,1,1,1,3,3,4,1,1,0,1,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,302,54,9,514,77,22,551,99,26,177,573,440,84,4,4,3,47,20,1,1,48,22,7,1
0.822101,0.865151,0.523656,0.529439,-1.16171,236,185,14,2.02623,0.334673,10,4,12,5,14,8,9,2,5,3,2,8,9,14,10,9,10,16,17,7,5,5,2,3,4,7,9,8,8,2,3,1,2,5,4,6,7,14,6,10,5,10,4,5,2,0,1,0,3,1,2,3,2,1,0,0,2,1,1,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,304,48,13,513,82,18,589,67,20,164,482,373,82,6,4,3,47,17,4,1,42,20,12,4
0.825613,0.853888,0.432352,0.526363,-1.30216,231,180,13,1.48958,0.276044,7,10,4,10,10,5,3,7,8,2,2,7,10,8,16,14,11,13,5,12,8,7,2,0,6,1,6,5,9,2,3,1,3,5,1,5,6,7,6,9,16,6,4,3,0,2,1,1,3,2,4,2,1,1,0,2,1,2,1,0,0,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,301,51,13,520,72,21,569,84,23,195,542,419,86,4,3,2,45,24,0,0,46,21,11,0
0.840741,0.866031,0.620835,0.54593,-1.29156,242,193,25,1.65244,0.297048,3,10,5,7,14,5,13,1,3,2,1,5,7,7,10,18,18,14,2,8,7,8,1,1,6,5,10,3,6,1,4,4,4,2,2,5,7,13,12,12,5,12,4,3,2,3,2,0,1,1,2,2,4,2,0,0,1,1,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,300,53,12,496,88,29,560,92,24,181,572,426,87,3,4,1,37,29,1,2,41,24,13,0
0.832671,0.879579,0.402259,0.537158,-1.2376,227,201,15,1.74086,0.261275,4,3,12,6,8,5,14,3,6,2,2,10,10,13,12,15,16,15,7,15,4,2,0,3,5,10,13,6,9,3,7,3,4,3,5,11,11,12,5,18,6,13,5,4,0,1,1,0,0,1,1,1,4,2,1,0,0,2,1,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,299,59,7,489,106,18,567,85,24,212,553,405,92,1,1,1,40,25,3,1,40,20,16,2
0.810317,0.873269,0.328577,0.513903,-1.17141,231,201,15,1.62149,0.3627,4,1,11,9,13,5,14,5,10,2,0,4,3,10,18,18,7,21,8,15,5,2,3,3,9,3,9,6,6,5,6,4,2,5,2,10,7,10,15,15,6,12,3,6,0,0,1,1,3,2,3,3,2,2,2,0,1,0,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,306,45,14,502,87,24,573,74,29,176,517,381,93,0,1,1,53,14,2,0,40,28,9,1
0.858209,0.8433,0.302435,0.539903,-1.2941,255,196,10,1.60901,0.272951,6,2,10,9,14,5,8,5,4,3,3,10,6,8,9,17,16,19,12,11,5,6,6,1,5,5,9,3,2,3,5,5,1,5,0,10,6,4,9,10,12,6,7,3,1,0,2,2,0,3,3,2,4,3,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,47,13,502,79,32,570,75,31,195,515,422,82,8,3,2,43,26,0,0,44,30,4,0
0.831601,0.865056,0.402581,0.535771,-1.29727,247,198,9,1.72863,0.260822,9,3,7,9,13,11,15,3,11,1,3,6,6,7,11,16,12,13,6,10,3,4,3,2,10,3,6,10,8,3,4,3,3,3,3,11,8,15,5,19,10,10,7,5,0,1,1,1,0,5,4,5,1,1,1,0,1,1,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,301,49,15,504,79,30,559,83,34,193,539,379,88,2,3,2,40,27,1,1,41,27,9,1
0.830233,0.866757,0.401721,0.538135,-1.33041,237,191,12,1.73059,0.281106,8,8,8,12,10,6,9,2,7,2,1,6,6,12,7,16,6,12,9,4,5,6,2,2,7,6,7,7,13,2,2,1,0,4,2,6,7,9,8,11,5,11,6,2,2,0,1,2,2,8,1,4,2,1,2,0,0,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,300,52,13,511,72,30,559,86,31,179,639,379,91,3,0,1,40,25,3,1,46,25,6,1
0.808348,0.856439,0.413163,0.530531,-1.57979,237,185,11,1.60025,0.200143,7,8,10,9,16,9,17,3,6,3,1,8,2,14,11,21,12,20,7,9,4,11,6,3,4,2,9,7,6,7,2,2,4,8,3,8,6,8,5,19,7,4,11,10,0,2,1,2,3,2,2,6,2,2,3,1,0,0,1,2,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,320,28,17,529,53,31,572,65,39,171,509,373,87,5,0,3,46,20,3,0,43,29,5,1
0.848248,0.856761,0.412305,0.534075,-1.23863,241,187,9,1.73272,0.301063,6,5,8,12,10,10,9,3,5,0,3,8,7,14,10,19,5,15,10,15,7,10,2,0,7,9,5,5,3,2,1,2,4,3,3,7,5,10,7,11,6,7,4,5,1,0,1,5,2,5,3,5,3,4,2,0,0,3,1,3,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,287,62,16,496,92,25,553,99,24,181,550,409,88,4,1,2,43,21,4,1,46,26,4,2
0.83889,0.856805,0.380487,0.536787,-1.28907,238,178,14,1.73426,0.248717,11,8,7,9,20,6,9,7,7,4,0,3,4,9,8,17,10,25,7,12,1,4,2,5,8,7,4,4,10,5,2,2,2,1,3,4,4,9,9,16,9,8,5,4,2,1,4,2,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,300,52,13,503,90,20,561,83,32,184,514,397,90,3,2,0,37,29,3,0,35,23,19,1
0.831756,0.864368,0.177008,0.539874,-1.39763,237,184,2,1.43542,0.241842,4,3,14,6,9,10,7,8,4,1,0,7,1,18,9,15,5,20,5,11,8,8,2,1,6,5,9,6,5,5,3,2,3,2,6,6,6,12,7,17,9,15,4,8,1,0,2,0,3,1,2,5,5,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,298,54,13,515,80,18,552,103,21,194,570,407,87,4,2,2,41,24,3,1,39,22,14,3
0.83412,0.843459,0.255305,0.52844,-1.33694,249,183,12,1.55768,0.258873,5,7,10,4,18,5,7,2,5,1,0,10,5,16,13,15,7,15,13,6,6,9,3,1,7,3,7,4,5,1,3,1,1,3,6,8,6,11,5,10,10,11,2,6,1,3,1,0,1,1,3,1,2,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,56,10,518,79,16,574,81,21,184,528,374,86,3,3,3,36,29,4,0,39,23,12,4
0.813747,0.866192,0.502927,0.529287,-1.26376,250,193,15,1.63267,0.236976,10,5,11,8,11,6,6,4,5,2,0,7,3,9,15,20,13,15,8,11,1,4,0,4,10,4,7,6,7,1,4,2,3,8,3,9,12,8,7,9,9,16,3,3,1,0,1,0,0,2,4,3,0,4,0,1,2,0,0,3,1,2,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,286,60,19,504,72,37,572,70,34,166,488,353,79,3,8,5,41,23,5,0,35,27,14,2
0.854358,0.854481,0.661203,0.548978,-1.31131,245,189,22,1.75438,0.330391,5,4,10,10,26,9,12,8,3,2,2,2,3,7,9,18,12,19,14,10,7,7,1,2,3,5,8,7,3,5,0,1,1,3,5,11,8,13,11,14,12,12,7,8,2,1,3,3,2,1,5,3,3,1,0,3,0,3,1,4,2,8,8,5,1,2,0,0,0,0,0,0,0,0,0,0,0,286,61,18,496,91,26,560,88,28,192,620,460,89,3,1,2,44,21,3,1,31,29,18,0
0.833208,0.854375,0.517315,0.528669,-1.19798,245,193,15,1.61236,0.324082,4,6,13,7,10,6,8,5,5,2,3,8,3,10,14,9,8,8,14,8,6,7,0,4,4,5,6,3,11,6,3,4,3,5,0,4,10,8,5,15,5,16,4,6,0,0,1,2,4,0,5,4,4,2,1,0,2,2,3,1,3,2,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,300,53,12,509,83,21,554,87,35,149,466,374,92,2,0,1,45,18,2,4,45,20,12,1
0.81691,0.844619,0.526516,0.516289,-1.26799,237,179,24,1.66271,0.23605,9,4,9,8,7,5,4,4,8,1,1,2,7,14,6,15,13,10,5,14,4,3,2,4,9,1,9,5,9,4,6,1,3,4,5,3,8,11,7,6,6,9,7,5,0,1,2,3,1,3,8,2,8,2,1,0,0,0,0,1,5,7,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,306,40,19,524,73,16,564,93,19,160,506,377,83,6,4,2,43,23,3,0,44,22,10,2
0.847328,0.840171,0.383997,0.540993,-1.47885,250,185,11,2.15386,0.234306,3,5,5,7,9,3,5,5,5,1,2,6,7,9,10,18,4,24,5,6,4,7,1,1,3,1,7,7,6,2,3,4,2,3,2,7,2,3,10,5,11,17,2,3,0,1,3,3,5,1,5,3,2,1,1,0,0,1,1,1,0,2,3,1,0,2,0,0,0,0,1,0,0,0,0,0,0,297,56,12,498,91,24,557,97,22,202,568,394,90,2,1,2,35,31,3,0,32,32,13,1
0.826147,0.883693,0.351454,0.541196,-1.12442,234,196,11,1.77729,0.302201,4,6,5,9,12,9,3,4,3,0,3,16,8,13,12,17,9,13,8,13,6,5,1,1,2,5,8,3,6,1,4,2,1,2,1,6,5,11,6,8,8,6,6,4,1,1,5,1,0,7,3,0,1,4,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,290,58,17,506,80,27,576,75,25,186,569,415,85,5,2,3,46,20,2,1,31,32,13,2
0.844795,0.88227,0.376967,0.542324,-1.18021,242,191,11,1.78326,0.394722,9,3,10,17,14,8,10,1,4,2,0,6,11,10,8,16,14,8,11,12,4,5,2,3,7,1,7,2,1,1,4,4,1,3,3,9,5,10,8,13,8,12,4,2,0,1,1,2,1,4,6,4,3,1,0,1,0,0,0,2,2,0,3,0,0,2,0,0,3,0,0,0,0,0,0,0,0,294,55,16,511,78,24,540,99,37,179,547,397,87,5,2,1,47,17,2,3,30,36,10,2
0.844208,0.867731,0.340999,0.541702,-1.2581,241,195,13,1.49788,0.292463,4,8,11,9,11,10,10,9,6,2,0,8,4,12,14,13,9,23,11,10,1,6,3,3,5,3,11,4,4,2,4,0,4,3,0,9,6,12,10,18,12,8,4,7,0,1,2,3,2,0,7,5,3,1,2,3,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,57,17,510,75,28,546,89,41,179,545,424,88,3,4,0,39,25,4,1,35,35,8,0
0.828871,0.869789,0.529297,0.541425,-1.34364,239,188,16,1.82143,0.2865,6,7,13,9,10,8,7,6,2,1,3,11,5,13,7,30,9,18,9,8,3,10,3,2,13,6,8,6,8,1,2,4,3,3,0,5,3,14,11,13,13,17,4,5,0,0,1,0,4,5,3,2,2,2,3,0,0,1,2,2,3,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,298,53,14,510,80,23,546,89,41,202,568,391,89,5,1,0,41,25,3,0,37,27,11,3
0.830273,0.856862,0.371201,0.541955,-1.42467,229,179,12,1.9309,0.310458,7,2,17,5,17,12,8,3,7,3,3,8,6,10,20,17,16,15,12,8,7,5,4,4,4,4,12,9,9,1,2,1,5,4,2,7,4,21,7,13,9,10,5,7,0,2,3,2,2,0,6,3,8,1,1,0,1,3,1,2,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,289,64,12,505,87,21,560,80,36,174,561,431,90,2,1,2,48,18,1,2,38,34,6,0
0.817245,0.869353,0.546938,0.531083,-1.18821,236,194,17,1.68725,0.316551,2,6,13,9,8,10,8,8,3,1,1,3,3,16,9,13,7,14,5,7,5,2,2,5,5,2,11,4,10,1,1,1,3,3,5,3,13,11,7,9,4,7,6,4,3,0,2,1,2,2,4,2,4,2,2,0,2,3,1,5,2,7,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,301,52,12,515,78,20,568,80,28,162,558,400,86,2,3,4,46,21,1,1,36,24,15,3
0.800992,0.867171,0.421409,0.512638,-1.19504,239,188,20,1.67583,0.3623,3,6,6,3,7,5,9,3,4,3,2,7,2,9,9,16,9,13,6,11,5,2,3,3,11,4,6,6,3,2,3,2,2,5,1,4,9,15,21,9,9,14,4,2,0,1,3,3,2,1,4,1,2,2,1,1,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,304,54,7,526,74,13,577,81,18,145,512,344,86,5,2,2,44,22,1,2,28,28,17,5
0.819723,0.858264,0.277374,0.527206,-1.26957,231,190,6,1.68009,0.272142,5,3,8,12,17,3,4,3,4,1,2,9,1,5,12,13,13,9,9,5,8,3,2,1,4,7,5,2,4,1,4,1,1,2,5,8,7,4,7,12,3,7,6,2,0,1,1,0,2,0,7,3,2,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,303,56,6,532,64,17,586,63,27,176,528,359,90,2,2,1,43,20,5,1,34,28,15,1
0.847683,0.870811,0.306333,0.543357,-1.22882,237,182,14,1.81494,0.311532,5,6,10,5,9,10,11,5,6,1,2,6,6,7,12,19,10,25,7,10,3,7,3,1,5,6,7,1,6,2,4,2,0,3,3,7,4,9,4,17,11,10,5,7,0,0,2,2,1,0,2,3,1,3,3,3,0,1,2,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,295,59,11,500,89,24,546,98,32,196,509,397,87,4,4,0,43,22,3,1,44,25,9,0
0.850211,0.843656,0.41275,0.54069,-1.43513,237,185,18,1.91877,0.229801,8,2,11,9,15,8,11,7,7,2,2,9,2,17,9,11,11,19,5,15,6,6,4,2,10,9,6,4,3,3,3,3,0,4,5,5,8,8,6,12,5,8,3,4,3,1,2,3,1,4,4,2,3,1,1,0,0,0,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,283,63,19,501,81,31,555,93,28,158,591,436,86,5,3,1,52,15,1,1,47,19,9,3
0.836281,0.843394,0.401144,0.532571,-1.33296,242,183,13,1.76291,0.24014,8,2,8,11,6,9,9,4,8,2,2,5,6,9,12,15,6,16,6,7,6,4,5,2,5,4,4,6,8,3,0,2,2,5,5,10,6,17,8,12,9,6,5,2,2,0,2,3,1,1,3,0,0,2,2,1,1,2,4,3,3,6,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,302,45,18,501,82,30,557,91,28,153,513,376,90,2,3,0,42,24,1,2,30,30,17,1
0.834993,0.867556,0.371681,0.536359,-1.38256,252,195,16,1.78511,0.265884,2,5,9,7,11,1,8,4,2,2,0,8,4,11,9,9,9,15,7,15,6,3,3,3,11,7,4,5,6,0,3,2,3,7,4,9,6,23,13,10,8,11,4,5,2,0,1,3,2,2,4,0,3,1,0,2,0,1,0,2,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,299,54,12,490,95,28,579,72,25,206,551,405,89,5,1,0,35,30,1,3,33,28,17,0
0.835455,0.862354,0.377801,0.537622,-1.31716,243,189,13,1.48547,0.301271,9,3,5,6,7,6,4,3,3,2,1,12,4,14,8,20,12,17,6,19,7,8,2,3,6,3,13,5,9,1,2,2,6,3,2,5,8,11,3,17,11,8,6,2,0,1,3,1,0,1,6,3,4,1,1,3,1,2,2,4,1,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,302,49,14,507,84,22,570,86,20,188,485,396,88,4,0,3,41,26,1,1,39,25,10,4
0.805216,0.836508,0.314622,0.509569,-1.3418,227,181,13,1.67168,0.199064,7,2,8,13,17,9,9,4,5,2,4,10,10,20,10,15,12,15,6,9,4,5,1,2,6,3,11,1,5,3,4,3,1,4,3,6,2,10,4,17,5,10,5,5,2,0,5,4,5,5,2,2,3,2,2,0,0,3,0,1,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,305,46,14,510,79,24,561,74,41,190,488,348,85,5,2,3,45,19,3,2,50,17,10,1
0.810673,0.866007,0.340447,0.515128,-1.25698,241,190,14,1.84281,0.257187,4,2,13,9,9,7,10,5,12,4,1,8,3,18,9,15,10,17,10,10,2,6,2,4,3,4,6,7,6,2,2,2,1,3,3,14,8,7,11,24,6,11,6,6,0,1,3,2,3,3,2,6,1,0,1,0,1,1,0,2,1,3,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,306,41,18,526,68,19,573,81,22,156,504,304,85,4,2,4,46,20,2,1,39,23,14,2
0.85091,0.865945,0.449571,0.549698,-1.31827,247,196,14,1.68725,0.283601,8,4,12,11,12,6,15,4,4,2,3,7,11,8,9,20,21,9,11,6,2,3,0,0,5,5,7,7,3,4,4,3,3,0,2,6,5,11,8,19,9,9,5,2,0,1,2,5,3,1,5,2,1,2,1,0,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,62,3,486,105,22,547,102,27,199,568,411,90,2,2,1,40,25,3,1,37,26,9,6
0.828357,0.856796,0.460887,0.532822,-1.36911,237,191,12,1.90091,0.257352,5,7,10,4,10,4,9,2,5,3,1,7,6,8,8,22,12,15,5,15,5,3,2,1,2,7,9,6,5,6,6,5,3,6,1,8,6,6,8,13,8,16,6,6,0,1,2,3,3,2,3,2,0,2,0,1,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,315,38,12,532,66,15,577,80,19,172,574,371,90,2,0,3,49,18,1,1,41,19,15,3
0.840869,0.852844,0.428434,0.544199,-1.43509,252,190,12,1.74441,0.254235,3,2,11,8,8,6,7,3,5,3,3,4,7,14,16,9,10,23,12,8,3,7,5,7,4,1,8,6,3,2,3,2,1,3,3,6,4,12,5,14,9,14,4,6,0,1,3,2,2,1,4,1,6,1,0,4,1,3,1,3,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,291,56,18,501,80,32,572,74,30,186,560,401,91,0,1,3,46,17,4,2,39,25,11,3
0.834877,0.846399,0.475626,0.530828,-1.27019,249,190,18,1.73808,0.327565,1,5,9,6,20,8,5,5,7,2,1,3,11,12,10,17,9,13,8,11,1,7,3,1,6,4,7,6,3,3,2,1,2,2,2,4,5,13,8,10,10,9,3,6,0,0,1,1,4,5,4,3,2,2,1,2,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,294,56,15,535,68,10,560,93,23,157,513,352,89,2,3,1,39,26,4,0,42,28,8,0
0.833073,0.846265,0.36761,0.530841,-1.39189,242,188,16,1.73199,0.206754,5,6,13,9,16,10,8,7,5,2,2,12,8,12,10,19,12,17,9,8,5,6,3,4,5,2,16,8,8,3,2,1,1,1,5,5,5,17,7,16,6,6,5,3,0,1,1,2,5,3,1,3,3,1,3,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,283,65,17,493,91,29,561,85,30,180,530,346,86,7,1,1,41,22,4,2,41,23,14,0
0.838948,0.851217,0.379121,0.524531,-1.39477,242,185,13,1.81238,0.267255,1,6,4,6,11,6,7,2,7,2,0,6,4,10,10,14,10,14,8,10,4,3,1,3,3,6,5,4,7,4,4,4,2,3,1,5,7,5,12,12,11,15,6,4,0,2,5,2,2,4,9,4,3,4,0,1,1,2,1,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,304,52,9,517,73,23,564,91,21,190,568,440,90,2,2,1,46,19,3,1,43,25,9,1
0.79991,0.877124,0.280182,0.521111,-1.18804,245,188,10,1.94242,0.335683,4,7,5,10,7,4,7,3,5,2,1,6,4,4,9,11,14,13,9,9,4,0,3,2,6,7,15,3,10,4,2,1,2,13,3,5,8,10,12,11,11,9,3,3,1,2,1,0,2,0,1,0,4,1,3,1,2,0,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,296,50,19,510,67,36,563,71,42,188,485,329,86,3,4,2,46,18,2,3,45,20,12,1
0.825405,0.871571,0.406101,0.530528,-1.24052,250,186,14,1.77455,0.294708,7,4,9,6,9,8,6,5,6,4,0,5,8,10,10,14,15,8,8,9,1,2,4,4,5,3,6,4,11,6,3,2,2,2,2,2,10,7,6,15,10,5,4,5,1,0,1,1,4,1,1,2,4,0,0,1,0,2,1,2,1,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,292,63,10,506,91,16,576,87,13,174,583,379,87,6,1,1,34,32,3,0,29,36,11,2
0.840573,0.848951,0.353033,0.529772,-1.32792,240,180,8,1.60909,0.24767,7,8,11,9,10,10,9,3,2,3,0,7,8,14,10,10,15,20,11,4,5,8,4,3,5,4,11,8,5,7,2,2,2,9,0,10,5,13,6,15,10,12,5,5,0,0,2,1,5,2,3,2,2,2,3,2,1,2,0,3,3,4,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,292,57,16,523,62,28,558,87,31,173,518,409,86,5,2,2,47,18,3,1,37,27,13,1
0.861599,0.867066,0.316263,0.545668,-1.24793,251,193,10,1.68887,0.277236,7,6,9,7,10,8,7,5,2,2,1,7,3,12,14,21,20,22,10,8,6,7,1,3,3,4,11,4,8,7,2,2,3,5,6,7,6,9,13,11,8,10,3,0,0,2,0,1,5,2,3,1,4,1,3,1,0,1,0,2,0,1,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,289,59,17,504,88,21,544,101,31,172,551,435,89,3,2,1,31,35,2,1,37,20,18,3
0.837445,0.861637,0.485447,0.534945,-1.22894,251,190,14,1.66279,0.304721,6,3,5,6,18,8,12,0,9,2,4,7,5,8,9,16,10,11,8,5,11,6,7,2,8,6,6,10,5,2,5,1,2,1,2,5,5,13,13,17,10,9,8,2,0,1,0,1,1,0,4,4,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,303,51,11,509,81,23,577,80,19,179,537,412,88,5,2,0,43,23,3,0,43,16,16,3
0.791219,0.881631,0.205133,0.511791,-1.26107,231,198,3,1.60072,0.250423,8,3,9,5,9,10,9,5,1,6,2,5,6,9,11,17,10,14,14,7,6,3,4,1,3,4,8,6,8,5,2,4,0,3,3,7,7,13,6,17,17,7,2,4,1,0,2,1,2,4,3,4,1,3,2,2,0,1,3,2,2,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,303,50,12,511,79,23,582,62,32,173,531,345,90,3,2,0,51,13,4,1,47,20,11,0
0.822943,0.838304,0.407448,0.523778,-1.45275,255,179,9,1.59359,0.206266,10,6,14,8,15,5,9,5,6,2,0,2,6,10,9,13,11,10,10,12,5,6,1,2,8,3,9,5,8,4,2,4,3,0,4,3,6,5,6,14,9,8,2,5,1,0,0,1,1,2,4,9,3,1,0,0,0,2,1,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,312,39,14,515,71,27,571,65,40,158,536,350,88,3,3,1,35,29,2,3,37,27,12,2
